,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,OA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
139,0,1,1,1,1,3,1,3,2,0,1,E00000159,0,2,1,1,1,2,1,3,2,0,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,0,1,1,1,1,2,1,3,3,0,1,E00000160,0,2,1,1,1,1,1,3,2,0,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
141,0,3,1,0,1,2,1,2,2,0,1,E00000161,0,4,1,0,1,1,0,2,2,0,2,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,0,2,1,1,1,2,2,1,3,0,2,E00000162,0,1,0,2,1,2,2,1,2,0,2,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0
143,1,1,1,1,1,1,3,3,2,0,1,E00000163,0,2,1,0,1,1,2,2,1,1,2,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0
144,0,1,1,0,1,2,1,1,3,1,1,E00000164,0,2,1,0,0,2,1,1,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
145,0,2,1,0,1,4,0,1,2,1,0,E00000165,0,4,0,1,2,2,0,2,2,1,1,-2.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,2.0,0.0
146,0,0,0,1,1,3,0,3,4,0,0,E00000166,0,0,0,0,0,3,0,5,0,0,3,0.0,0.0,2.0,3.0,-4.0,0.0,0.0,-1.0,-1.0,0.0,0.0
147,0,1,0,1,1,5,0,0,2,1,2,E00000167,0,1,1,0,1,4,0,0,1,1,2,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0
148,0,1,0,1,1,4,1,2,2,0,1,E00000168,0,1,1,0,1,2,0,3,2,1,3,-2.0,-1.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0
149,0,2,1,1,0,2,0,2,2,0,1,E00000169,0,2,1,2,1,2,0,2,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150,0,0,1,1,1,4,0,3,2,1,1,E00000170,0,1,0,1,1,3,1,3,2,1,2,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
151,0,1,0,0,1,4,1,4,2,0,1,E00000171,0,1,1,1,1,1,2,3,2,0,3,-3.0,1.0,-1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
152,0,0,1,1,1,5,0,3,1,0,1,E00000172,0,1,0,1,0,4,0,2,1,1,3,-1.0,0.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0
153,1,1,1,1,1,2,1,2,1,0,2,E00000173,1,0,1,0,1,1,1,2,1,1,2,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0
154,1,0,0,0,0,6,1,1,1,1,1,E00000174,0,0,0,0,1,4,0,1,1,2,2,-2.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
155,1,1,1,1,0,2,1,2,1,1,1,E00000175,1,1,1,1,0,1,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0,0,1,0,1,5,0,1,0,2,1,E00000176,0,1,0,0,0,6,0,1,1,2,1,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0
157,1,1,0,1,1,1,1,2,2,1,1,E00000177,1,2,0,1,0,1,0,3,2,0,2,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0
158,0,1,0,1,1,4,1,1,2,2,2,E00000178,0,0,1,1,1,4,1,1,1,2,1,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0
159,0,0,0,1,1,6,0,1,1,1,1,E00000179,0,0,0,0,1,4,0,1,2,1,2,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
160,1,0,1,1,1,3,1,2,1,1,1,E00000180,0,0,1,1,1,2,1,2,1,2,1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
161,0,0,0,0,1,6,0,1,1,1,1,E00000181,0,0,0,0,1,6,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0,1,1,0,1,3,1,2,2,2,2,E00000182,0,0,0,0,1,3,0,3,2,1,3,0.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0
163,1,1,1,0,1,6,1,1,1,0,2,E00000183,1,1,1,0,1,3,0,2,1,0,4,-3.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0,0,1,0,0,8,0,1,1,0,1,E00000184,0,0,0,0,1,8,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0
165,0,0,1,0,1,6,0,1,1,1,2,E00000185,0,1,1,0,1,4,0,2,1,1,2,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,0,0,1,0,1,6,0,2,1,1,1,E00000186,0,0,0,0,1,5,0,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
167,0,1,1,1,1,5,0,3,2,0,1,E00000187,0,1,1,1,1,3,0,2,2,0,2,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0,1,0,0,0,6,1,1,1,1,2,E00000188,0,2,0,0,1,5,0,1,0,1,2,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0
169,1,0,1,0,1,6,0,2,1,0,1,E00000189,1,1,1,1,1,4,1,2,1,1,2,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
170,0,1,0,0,0,4,0,3,3,1,1,E00000190,0,0,0,1,0,2,0,3,2,2,2,-2.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0
171,0,1,0,0,1,5,2,2,2,0,1,E00000191,0,1,1,1,1,2,1,2,1,0,1,-3.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,1,1,0,1,1,4,1,2,2,0,1,E00000192,0,0,1,1,2,2,0,2,1,1,2,-2.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0
173,0,0,1,1,3,1,0,2,2,0,1,E00000193,0,0,0,1,2,1,1,2,3,0,1,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
174,0,0,1,0,1,5,2,2,1,0,1,E00000194,0,0,1,0,1,2,2,3,2,0,2,-3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,1,1,1,1,3,4,1,1,0,1,E00000195,0,1,1,0,2,2,4,1,2,1,1,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,-1.0
176,0,0,1,1,1,7,1,1,1,0,0,E00000196,0,0,1,1,2,5,0,1,1,1,2,-2.0,-1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
177,0,1,1,0,1,3,7,1,1,0,1,E00000197,0,1,1,1,1,2,6,1,1,0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,1,1,1,1,1,2,2,2,1,0,1,E00000199,1,1,1,1,1,1,1,2,2,0,2,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0,1,0,0,2,5,0,2,2,0,1,E00000200,0,1,0,0,1,3,0,2,1,0,2,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
180,0,0,0,1,1,1,2,1,0,3,0,E00000201,0,0,1,1,0,1,1,1,1,4,1,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0
181,0,1,2,1,2,1,3,1,3,0,1,E00000202,0,1,1,0,1,2,1,2,1,0,1,1.0,-2.0,1.0,0.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
182,0,0,0,0,0,5,0,0,5,0,0,E00000203,0,2,0,1,1,5,0,1,0,0,3,0.0,0.0,1.0,3.0,-5.0,0.0,0.0,1.0,1.0,2.0,0.0
183,0,1,1,2,0,2,0,3,0,0,4,E00000204,0,1,1,0,1,2,1,2,1,0,5,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-2.0,0.0,0.0
184,0,1,1,0,1,1,1,2,2,0,1,E00000205,0,2,1,0,1,1,1,1,1,0,4,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
185,0,1,1,0,1,1,1,3,3,0,1,E00000206,0,1,2,1,0,1,0,2,3,0,3,0.0,-1.0,-1.0,2.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
186,0,1,1,1,1,3,1,2,1,0,4,E00000207,1,2,0,0,1,2,1,1,1,1,3,-1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,1.0
187,0,1,1,0,2,3,0,2,2,0,1,E00000208,0,1,1,1,1,3,0,2,2,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0
188,0,1,1,1,2,3,1,3,1,0,2,E00000209,0,1,0,1,2,2,0,3,1,0,3,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
189,0,1,1,1,2,2,1,2,2,0,1,E00000210,0,2,1,1,1,2,1,2,1,0,3,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
190,0,1,1,1,1,6,0,2,1,0,1,E00000211,0,1,1,1,1,3,1,2,1,2,3,-3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
191,0,1,2,0,1,3,1,2,2,0,1,E00000212,0,1,2,1,1,3,1,1,1,1,2,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
192,0,0,0,1,1,6,0,1,1,1,1,E00000213,0,1,1,1,1,3,0,1,1,2,3,-3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
193,0,0,1,1,3,4,0,3,1,0,1,E00000214,0,0,1,1,1,3,0,2,1,0,3,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
194,0,1,0,1,2,3,1,1,1,1,2,E00000215,0,1,1,1,1,5,0,1,1,1,2,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
195,1,1,0,0,1,4,0,2,1,1,2,E00000216,1,1,1,0,1,4,0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,0,0,0,1,1,4,0,2,1,0,2,E00000217,0,2,0,0,0,4,0,1,1,0,3,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0
197,1,1,1,1,1,3,0,2,1,1,2,E00000218,0,1,0,0,0,3,0,1,1,1,4,0.0,0.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0
198,0,1,0,1,2,4,0,3,1,0,1,E00000219,0,1,0,0,1,4,0,3,1,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0
199,0,0,1,1,1,2,1,0,1,4,1,E00000220,0,0,2,0,0,1,0,1,1,5,1,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
200,0,1,0,1,1,2,2,2,2,1,1,E00000221,0,1,1,0,1,2,2,3,1,0,2,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0
201,0,0,1,1,1,1,1,1,2,4,1,E00000222,0,0,1,1,1,2,1,2,1,3,2,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
202,2,0,1,2,0,1,0,1,2,1,3,E00000223,2,1,1,1,0,1,0,2,1,1,3,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0
203,0,0,2,1,1,2,1,2,2,0,2,E00000224,0,1,1,1,2,2,0,2,1,0,2,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0
204,0,0,0,1,1,3,0,1,2,1,1,E00000225,0,1,1,1,0,2,1,1,1,1,3,-1.0,1.0,0.0,2.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0
205,1,1,1,1,1,1,2,2,1,0,2,E00000226,1,1,1,0,1,1,1,2,1,0,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
206,1,1,1,0,1,1,2,3,1,0,3,E00000227,1,1,1,1,1,1,1,4,1,1,3,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
207,1,1,1,1,1,2,1,1,1,4,1,E00000228,0,1,0,1,0,2,0,2,1,4,2,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0
208,0,0,1,0,0,1,1,1,1,5,2,E00000229,0,0,0,1,0,1,0,0,1,7,1,0.0,-1.0,-1.0,-1.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0
209,0,1,0,1,1,5,0,1,1,1,1,E00000230,0,1,0,0,1,2,0,1,1,1,2,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
210,0,0,1,0,2,5,1,1,2,1,1,E00000231,1,2,1,1,1,3,0,2,1,1,3,-2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,-1.0,1.0,2.0,1.0
211,0,0,1,0,1,4,2,1,1,0,1,E00000232,0,1,1,0,1,3,1,1,1,1,4,-1.0,-1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
212,0,0,1,1,1,3,3,1,1,1,2,E00000234,0,1,0,1,1,2,3,1,1,1,3,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
213,0,1,1,1,0,0,0,1,1,2,1,E00000235,0,1,1,1,0,0,0,1,0,2,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,0,0,3,0,3,0,1,2,2,1,E00000236,0,1,1,2,1,3,1,1,1,2,1,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,1.0,0.0
215,0,1,1,1,1,4,2,2,1,1,1,E00000237,0,1,1,1,1,2,1,2,1,1,3,-2.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,2,1,1,0,0,1,0,2,1,3,E00000238,0,3,0,1,0,1,0,0,0,0,2,1.0,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,1.0,0.0
217,0,3,0,1,0,1,0,1,1,0,3,E00000239,0,2,1,1,1,0,0,1,1,0,2,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0
218,0,2,0,0,0,0,2,0,0,0,0,E00000240,0,2,0,0,0,0,0,0,0,0,0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0,2,0,2,0,2,0,0,0,0,0,E00000241,0,2,0,0,0,0,0,0,0,0,2,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
220,0,2,1,2,1,0,0,2,2,0,0,E00000242,0,1,2,1,1,1,0,3,1,0,2,1.0,0.0,1.0,2.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0
221,0,1,1,1,1,0,2,1,1,0,1,E00000243,0,1,2,0,0,0,2,1,0,0,2,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0
222,0,1,1,0,1,3,3,1,1,1,1,E00000244,0,1,1,1,1,3,2,2,1,1,1,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
223,0,1,0,1,0,1,0,0,1,0,0,E00000245,0,2,5,0,0,0,0,0,0,0,2,-1.0,0.0,0.0,2.0,-1.0,0.0,5.0,0.0,-1.0,1.0,0.0
224,1,1,1,0,0,1,1,1,2,3,1,E00000246,1,1,2,0,0,1,1,1,1,4,1,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
225,1,0,1,1,1,1,2,1,1,3,1,E00000247,0,0,1,1,0,1,1,1,0,3,2,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0
226,0,2,1,1,0,0,1,1,0,0,1,E00000248,1,1,1,1,0,0,0,1,1,0,1,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0
227,0,0,1,3,1,3,0,2,1,2,1,E00000249,0,1,1,1,0,2,0,0,1,2,1,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-2.0,1.0,0.0
228,0,0,0,2,0,2,0,2,0,0,2,E00000250,0,0,0,0,0,0,0,0,2,0,0,-2.0,0.0,-2.0,-2.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0
229,1,2,1,0,0,0,0,4,0,0,0,E00000251,0,2,2,3,0,0,0,1,0,0,1,0.0,0.0,-3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,-1.0
230,0,0,1,1,1,2,1,1,1,3,2,E00000252,0,1,1,1,1,2,1,1,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231,0,1,1,1,0,0,3,1,1,0,2,E00000253,1,1,2,1,0,1,1,2,1,0,2,1.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
232,0,0,0,2,1,1,1,2,2,3,1,E00000255,0,0,1,2,1,1,0,1,2,3,1,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,0,2,0,0,2,2,0,0,1,0,3,E00000256,0,3,0,0,0,0,0,0,2,0,7,-2.0,0.0,0.0,4.0,1.0,0.0,0.0,-2.0,0.0,1.0,0.0
234,0,0,0,1,0,3,1,0,2,2,2,E00000257,0,0,0,1,1,2,0,1,2,3,3,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
235,0,0,0,0,0,0,3,0,0,0,0,E00000258,0,1,0,0,0,0,0,0,0,0,0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236,0,1,0,1,0,1,0,1,2,4,2,E00000259,0,0,0,1,0,1,0,1,2,5,1,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
237,0,2,1,1,1,1,2,1,1,2,1,E00000260,0,1,0,1,0,0,1,1,1,2,2,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
238,1,0,1,1,1,2,2,1,1,1,2,E00000261,1,0,1,1,1,2,2,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0,5,1,1,0,1,1,1,1,0,1,E00000263,0,4,2,1,0,1,1,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
240,0,0,0,2,1,0,1,2,2,0,2,E00000264,0,2,2,2,2,1,0,1,1,0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,2.0,0.0
241,0,1,0,0,1,2,2,3,3,1,2,E00000265,0,0,1,1,0,2,1,4,2,0,2,0.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0
242,0,1,1,0,1,4,1,2,1,0,3,E00000266,0,1,0,1,1,3,1,2,1,1,3,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0
243,0,1,0,1,0,4,2,2,1,0,2,E00000267,0,2,1,0,1,4,0,2,0,0,2,0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,1.0,0.0
244,0,1,0,1,1,4,1,2,1,0,1,E00000268,0,3,1,0,1,4,0,1,1,1,2,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0
245,0,1,1,0,1,4,2,2,1,0,1,E00000269,0,1,1,0,0,3,1,3,1,0,2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
246,0,1,1,1,1,5,0,2,1,0,1,E00000270,0,3,1,0,1,4,0,2,0,0,1,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,2.0,0.0
247,0,0,1,0,1,2,2,2,1,0,2,E00000271,0,1,0,0,1,2,2,2,2,1,1,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0
248,0,1,1,0,0,6,1,1,0,0,1,E00000272,0,1,1,1,1,4,2,1,0,1,2,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
249,0,0,0,0,2,5,1,2,1,0,1,E00000273,0,1,0,1,1,4,1,1,2,1,2,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0
250,0,0,0,0,0,3,0,3,2,0,3,E00000274,0,2,0,0,1,3,0,2,2,0,2,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
251,0,0,1,1,1,3,0,3,1,0,3,E00000275,0,1,0,1,1,3,0,2,1,1,3,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0
252,0,1,1,1,0,2,3,2,2,0,1,E00000276,0,1,1,1,1,2,3,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
253,0,1,0,1,1,3,0,2,3,0,1,E00000277,0,1,0,2,1,2,0,3,2,0,2,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
254,2,2,1,1,0,3,1,2,1,0,1,E00000278,2,1,1,0,1,3,0,2,0,0,3,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0
255,0,1,0,0,1,1,5,2,2,0,1,E00000279,0,1,0,1,1,2,4,3,1,0,1,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
256,0,2,0,2,1,5,0,1,1,0,1,E00000280,0,3,0,1,0,3,0,1,1,1,2,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0
257,0,2,0,0,0,2,0,0,0,0,4,E00000282,0,1,0,1,0,3,0,2,1,0,5,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
258,0,1,1,1,1,5,0,2,2,0,0,E00000283,0,1,1,1,1,1,0,2,2,0,3,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0,1,1,2,1,3,0,2,1,0,2,E00000284,0,2,1,1,0,2,0,2,1,1,3,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0
260,0,0,0,0,1,5,0,2,3,0,0,E00000285,0,1,1,0,2,5,0,2,0,1,2,0.0,0.0,0.0,2.0,-3.0,1.0,1.0,1.0,0.0,1.0,0.0
261,0,1,0,1,1,6,0,1,2,0,1,E00000286,0,2,0,0,2,6,0,1,1,1,1,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0
262,2,0,0,1,1,2,1,2,1,0,2,E00000287,1,1,1,1,1,1,1,1,1,0,3,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
263,0,0,0,1,1,3,1,4,2,0,2,E00000288,1,2,1,0,1,2,0,3,1,1,2,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,2.0,1.0
264,0,1,0,1,1,5,0,2,1,0,1,E00000289,0,0,1,0,1,3,0,3,0,1,3,-2.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0
265,1,1,1,1,2,4,1,2,1,0,2,E00000290,1,2,1,1,2,2,0,2,1,0,2,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266,0,1,0,1,1,4,0,3,0,0,1,E00000291,0,0,1,0,0,4,0,4,0,1,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0
267,0,1,0,1,1,5,0,2,1,0,2,E00000292,0,1,0,1,1,3,0,2,0,1,2,-2.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
268,0,2,1,0,1,3,1,2,1,0,3,E00000293,0,1,1,1,1,2,2,1,1,1,4,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
269,0,1,1,1,1,4,1,2,1,0,2,E00000294,0,1,1,0,1,3,1,1,2,0,3,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
270,0,1,1,1,1,5,0,1,1,1,1,E00000295,0,2,0,0,1,4,0,2,1,1,2,-1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0
271,0,1,1,0,2,4,1,3,1,0,1,E00000296,1,1,1,0,1,4,0,2,1,0,2,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
272,0,1,1,0,1,4,1,2,2,0,1,E00000297,0,1,1,1,1,4,0,1,1,1,2,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
273,0,1,1,1,1,5,1,3,1,0,1,E00000298,0,1,1,0,2,4,0,2,1,0,2,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
274,0,2,1,0,2,3,1,3,1,0,1,E00000299,0,3,1,1,1,2,1,2,2,1,1,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0
275,1,2,1,1,1,2,1,3,1,0,1,E00000300,1,2,1,1,1,1,1,3,1,0,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0,3,1,1,1,2,1,2,2,0,1,E00000301,0,3,1,1,1,1,1,2,1,0,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
