OA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E00006663,0,1,0,0,0,1,1,1,0,0,0
E00006664,0,0,0,0,1,1,1,1,0,0,0
E00006665,1,0,1,0,0,1,1,1,0,1,0
E00006666,0,0,0,0,0,0,0,0,0,0,0
E00006667,1,0,1,1,0,0,0,1,0,0,1
E00006668,0,0,0,0,0,1,0,1,0,0,0
E00006669,0,1,1,1,1,1,0,1,1,0,1
E00006670,0,1,1,1,0,0,0,1,1,1,1
E00006671,0,1,0,0,0,1,1,1,1,0,1
E00006672,0,1,1,1,0,1,0,1,1,0,1
E00006673,0,1,0,1,1,1,1,1,0,0,0
E00006674,1,1,0,0,0,1,1,1,0,0,1
E00006675,0,0,0,0,0,0,0,1,0,0,0
E00006676,0,0,0,0,0,0,1,0,0,0,0
E00006677,0,0,0,0,0,1,1,1,0,0,0
E00006678,0,0,0,0,0,0,1,0,0,0,0
E00006679,0,0,0,0,0,0,1,1,0,0,0
E00006680,0,0,0,0,0,0,1,0,0,0,0
E00006681,1,0,0,0,0,0,0,0,0,0,0
E00006682,0,0,0,0,0,0,1,0,0,0,0
E00006683,0,1,0,0,1,1,1,0,1,0,0
E00006684,0,0,1,1,0,1,1,1,1,0,1
E00006685,0,0,0,0,0,0,1,0,0,0,0
E00006686,0,0,0,0,0,0,1,0,0,0,0
E00006687,1,0,0,0,0,1,1,1,0,0,1
E00006688,0,0,0,0,0,1,0,0,0,0,1
E00006689,0,0,0,0,1,1,0,1,0,1,0
E00006690,0,0,0,0,1,1,0,0,0,0,0
E00006691,0,1,0,0,1,1,0,0,0,0,1
E00006692,1,0,1,0,1,1,0,0,0,0,1
E00006693,0,0,0,0,0,1,0,0,0,0,0
E00006694,1,1,1,0,1,1,1,1,1,0,0
E00006695,0,0,0,0,1,1,0,1,1,0,0
E00006696,0,0,0,0,1,1,0,0,0,0,0
E00006697,1,1,0,0,1,1,1,1,1,0,0
E00006698,1,0,0,0,0,1,0,0,0,0,0
E00006699,1,0,0,1,0,1,0,1,0,0,0
E00006701,1,0,0,0,0,1,0,0,0,0,0
E00006702,0,0,0,0,0,0,0,0,0,0,0
E00006703,0,0,0,0,0,1,0,0,0,0,0
E00006704,1,0,0,0,0,1,0,0,0,0,0
E00006705,0,0,0,0,1,1,0,0,0,0,0
E00006706,0,0,0,0,1,1,0,0,0,0,0
E00006707,0,0,0,0,0,1,0,0,1,0,0
E00006708,0,1,0,0,1,1,0,1,0,0,1
E00006709,0,0,0,0,1,1,0,1,1,0,1
E00006710,0,0,0,0,1,1,1,0,1,0,1
E00006711,0,0,0,0,1,1,0,1,0,0,0
E00006712,0,1,0,0,1,1,0,1,1,0,0
E00006713,1,1,1,1,0,0,0,0,1,1,1
E00006714,1,1,1,1,0,1,0,0,1,0,1
E00006715,1,1,1,1,1,0,1,1,1,1,0
E00006716,0,1,1,1,1,1,0,0,1,1,0
E00006717,1,1,1,0,0,0,0,0,1,1,1
E00006718,1,0,1,0,1,0,0,0,1,1,1
E00006719,0,0,1,1,1,0,0,0,0,1,0
E00006720,1,1,1,1,0,0,0,1,1,1,0
E00006721,0,1,1,1,1,0,0,0,0,1,1
E00006722,1,1,1,1,1,1,1,0,1,1,1
E00006723,1,1,1,0,1,1,0,1,0,1,1
E00006724,1,1,1,1,0,0,1,1,1,0,0
E00006725,1,1,1,1,0,1,0,0,1,1,0
E00006726,0,0,1,1,1,0,1,0,1,1,1
E00006727,0,1,1,1,0,1,0,0,1,1,1
E00006728,1,1,0,1,1,0,1,0,0,1,1
E00006729,1,1,1,1,1,1,1,1,1,1,0
E00006730,1,1,1,1,1,1,1,0,0,1,1
E00006731,1,1,0,1,0,0,1,0,1,1,1
E00006734,0,0,0,1,0,0,0,0,0,0,0
E00006735,1,1,1,1,0,0,1,0,0,1,1
E00006737,1,0,0,0,0,0,0,0,0,0,0
E00006738,0,1,0,1,1,1,1,0,1,1,0
E00006739,0,1,1,1,1,1,1,1,1,1,1
E00006740,1,1,1,1,1,1,1,1,1,1,1
E00006741,0,0,0,1,1,1,0,1,0,1,0
E00006742,0,0,1,0,1,1,1,1,1,1,0
E00006743,0,0,1,0,1,1,0,0,1,1,0
E00006744,0,1,1,1,1,1,0,0,1,1,1
E00006745,0,0,1,1,1,0,0,0,0,1,0
E00006746,1,1,1,0,1,1,0,1,0,1,1
E00006747,1,0,0,1,0,0,1,0,0,1,0
E00006748,1,0,0,0,0,0,0,0,0,0,0
E00006749,1,0,0,0,0,0,1,1,0,1,0
E00006750,0,0,0,1,1,1,0,0,0,1,1
E00006751,1,1,1,1,0,0,0,0,0,0,1
E00006752,1,1,0,1,0,0,0,0,1,1,0
E00006753,1,1,1,1,0,0,0,0,0,1,0
E00006754,1,1,1,1,0,1,1,1,1,0,1
E00006755,1,1,1,1,1,0,1,1,0,1,1
E00006756,1,0,0,1,1,0,0,0,1,1,0
E00006757,1,1,1,1,0,0,0,1,1,1,0
E00006758,1,1,1,1,0,0,1,1,0,0,0
E00006759,1,0,1,1,0,0,0,1,1,0,1
E00006760,0,1,0,0,0,1,0,1,1,1,1
E00006761,0,0,0,1,0,1,0,0,0,1,0
E00006762,1,1,0,1,0,1,1,1,0,0,1
E00006763,1,0,1,0,0,1,0,0,1,1,0
E00006764,0,0,0,0,0,1,0,1,0,0,0
E00006765,0,0,0,1,0,0,0,0,1,1,0
E00006766,1,0,0,1,0,1,0,0,0,1,0
E00006767,0,0,0,0,0,0,1,0,0,1,0
E00006768,1,0,0,0,0,1,1,0,0,0,0
E00006769,1,0,0,1,0,0,0,0,1,1,1
E00006770,0,1,0,0,0,1,0,1,0,1,0
E00006771,0,1,1,1,1,1,0,1,1,0,1
E00006772,0,1,1,1,0,1,0,0,0,1,1
E00006773,0,1,0,0,0,1,0,1,0,1,0
E00006774,0,0,0,1,0,0,0,0,0,1,0
E00006775,1,0,0,0,0,1,0,0,0,1,1
E00006776,0,0,1,1,0,1,1,1,1,1,1
E00006777,1,1,1,0,0,1,0,0,0,1,0
E00006778,1,0,0,0,0,1,0,0,0,1,1
E00006780,1,0,0,0,0,0,0,0,0,1,0
E00006781,1,0,0,0,0,0,0,0,0,0,0
E00006782,0,1,1,0,0,1,1,0,0,1,0
E00006783,1,0,0,0,0,1,0,0,0,1,1
E00006784,1,0,0,0,0,0,0,0,0,1,0
E00006785,0,0,0,1,0,1,0,0,0,1,0
E00006786,0,0,0,0,0,1,0,0,0,1,1
E00006787,0,0,0,1,0,1,0,0,1,1,1
E00006788,0,0,0,1,0,1,0,1,0,1,0
E00006789,1,0,1,0,0,1,0,0,1,1,0
E00006790,1,0,0,1,0,1,0,0,1,1,0
E00006791,0,0,0,0,0,1,0,0,0,0,0
E00006792,1,0,0,0,0,1,0,0,0,1,0
E00006793,0,0,0,0,0,1,0,1,1,0,0
E00006794,1,0,0,1,0,0,0,1,0,1,1
E00006795,0,0,0,0,0,1,0,1,1,1,0
E00006796,0,0,0,1,0,1,0,0,0,1,1
E00006797,0,0,0,0,0,1,1,0,0,1,0
E00006798,0,1,0,1,0,1,0,0,1,1,0
E00006799,0,0,1,0,0,1,1,0,0,0,0
E00006800,0,0,0,0,0,1,0,1,0,0,0
E00006801,1,0,0,1,0,0,0,0,0,1,0
E00006802,0,1,1,1,0,0,0,0,1,1,0
E00006803,1,1,1,0,0,1,1,0,1,1,1
E00006804,0,0,0,1,0,0,0,0,0,1,0
E00006805,1,0,0,1,0,0,0,0,0,1,0
E00006806,0,0,1,1,1,1,0,1,0,1,1
E00006807,1,1,1,1,0,1,0,0,1,1,0
E00006808,1,0,0,1,0,0,0,0,0,1,0
E00006809,1,0,1,1,1,0,1,1,0,1,1
E00006810,1,0,0,0,0,1,0,0,0,1,1
E00006811,1,0,1,1,0,1,0,0,1,1,0
E00006812,1,0,0,0,0,1,0,0,0,1,0
E00006813,0,0,0,0,0,1,0,0,0,0,0
E00006814,0,0,0,0,0,1,0,1,0,0,0
E00006815,1,1,1,1,1,1,0,1,1,0,1
E00006816,1,1,1,1,0,1,0,0,0,1,0
E00006817,1,0,0,1,0,0,1,0,1,1,1
E00006818,1,0,0,0,0,1,1,1,1,1,0
E00006819,0,1,0,0,1,1,0,0,0,1,0
E00006820,0,0,0,0,1,1,0,0,1,1,1
E00006821,0,1,1,1,1,1,0,0,0,1,0
E00006822,0,1,1,1,1,0,0,0,1,1,1
E00006823,1,0,0,0,0,0,0,0,0,1,0
E00006824,1,1,1,0,1,0,1,1,1,1,1
E00006825,1,1,1,1,0,1,0,0,0,1,1
E00006826,0,0,0,1,1,1,0,0,0,1,1
E00006827,1,1,1,1,1,0,1,1,1,1,1
E00006828,0,0,0,1,0,0,0,0,0,0,0
E00006829,0,1,1,0,1,0,0,0,1,1,0
E00006830,0,1,1,1,1,0,0,0,1,1,1
E00006831,1,1,0,1,1,0,0,0,0,1,0
E00006832,0,1,1,0,0,0,0,0,0,1,1
E00006833,0,1,1,1,1,0,0,0,0,1,0
E00006834,0,0,1,0,1,1,0,0,1,1,0
E00006835,1,0,0,0,0,0,0,0,0,1,1
E00006836,1,0,1,0,1,0,0,0,1,1,1
E00006837,0,1,1,1,1,0,1,0,1,1,1
E00006838,1,1,0,0,0,0,1,0,1,1,1
E00006839,1,0,1,1,1,0,0,0,0,1,1
E00006840,0,1,1,1,0,0,0,0,0,1,0
E00006841,0,0,0,1,1,1,1,0,1,1,1
E00006842,0,0,0,0,1,1,0,0,0,1,0
E00006843,0,0,0,0,1,0,0,0,1,1,1
E00006844,0,1,1,1,1,0,0,0,1,1,0
E00006845,1,1,1,1,1,0,0,0,1,1,1
E00006846,0,1,1,0,0,0,0,0,1,0,0
E00006847,1,1,1,0,0,0,1,0,0,1,0
E00006848,1,0,0,1,1,0,0,0,1,1,1
E00006849,0,1,1,1,0,0,0,0,1,1,0
E00006850,1,1,1,1,1,0,1,1,1,1,0
E00006851,0,1,1,1,1,0,1,0,1,1,1
E00006852,1,0,1,0,0,0,1,1,1,1,0
E00006853,1,0,1,0,1,1,1,0,0,1,1
E00006854,1,1,1,1,0,1,1,0,1,1,1
E00006855,0,0,0,0,0,0,1,0,1,1,0
E00006856,0,0,0,1,1,0,0,0,0,1,1
E00006857,1,1,0,1,0,0,1,0,0,1,1
E00006858,0,1,1,1,0,0,0,0,0,1,0
E00006860,1,0,1,1,0,0,1,0,0,1,1
E00006861,1,0,1,1,0,0,0,0,0,0,0
E00006862,1,0,1,1,1,0,0,0,1,1,1
E00006863,1,0,0,1,1,0,0,0,0,1,0
E00006864,1,1,1,1,1,0,1,1,1,1,1
E00006865,1,1,1,1,1,1,1,0,1,1,1
E00006866,0,1,1,0,1,0,0,0,1,1,1
E00006867,1,0,0,0,1,1,0,1,1,1,1
E00006868,0,1,1,0,1,1,0,0,1,0,0
E00006869,0,0,0,0,1,1,0,0,1,1,0
E00006870,1,0,0,1,1,1,1,1,0,1,1
E00006871,1,0,0,1,1,0,0,0,0,1,1
E00006872,1,0,0,1,1,1,0,0,0,1,1
E00006873,0,1,1,1,0,1,1,0,1,1,1
E00006874,0,0,0,0,1,1,0,0,0,1,1
E00006875,0,0,1,1,1,1,1,0,1,1,1
E00006876,1,1,1,1,1,1,1,0,1,1,0
E00006877,0,1,0,1,1,1,0,0,0,1,1
E00006878,0,0,0,0,0,1,1,0,0,0,0
E00006879,1,0,0,1,0,0,0,0,0,1,0
E00006880,0,1,0,0,1,1,0,0,1,1,0
E00006881,1,1,0,0,1,1,0,0,0,1,1
E00006882,0,0,0,0,1,0,0,0,1,1,0
E00006883,0,0,0,1,0,0,0,0,1,1,1
E00006884,1,0,1,1,1,1,0,1,0,1,0
E00006885,0,0,1,1,1,1,0,1,1,1,1
E00006886,0,0,1,0,1,1,1,0,1,0,0
E00006887,0,0,0,0,1,1,0,0,0,1,1
E00006888,1,0,0,0,0,1,1,0,0,1,1
E00006889,1,0,1,0,0,0,1,0,0,0,0
E00006890,1,0,1,1,0,0,1,1,0,1,0
E00006891,1,0,1,1,1,0,0,0,1,1,1
E00006892,1,1,1,0,0,1,1,1,1,0,0
E00006893,1,1,1,1,1,1,0,1,1,0,1
E00006894,1,0,0,0,0,0,1,0,0,0,0
E00006895,0,1,1,1,0,0,1,1,1,1,1
E00006896,0,0,1,0,0,0,0,0,1,1,1
E00006897,1,0,0,1,0,0,0,0,0,1,0
E00006898,1,1,1,0,1,1,0,1,1,0,1
E00006899,0,1,1,1,0,1,1,0,1,1,0
E00006900,1,1,1,1,1,1,1,1,1,1,1
E00006901,1,0,1,1,0,1,0,0,0,1,0
E00006902,1,0,1,1,0,0,1,1,1,1,1
E00006903,0,1,1,0,1,1,0,0,1,1,0
E00006904,1,0,0,1,1,1,0,0,1,1,1
E00006905,0,0,0,1,1,1,0,1,1,1,0
E00006906,1,0,1,0,1,1,0,0,0,1,0
E00006907,1,1,0,0,1,0,0,0,1,1,1
E00006908,1,1,0,0,1,0,0,0,1,1,1
E00006909,0,0,1,0,1,0,1,0,0,1,0
E00006910,0,1,1,1,1,1,0,0,1,1,1
E00006911,1,1,1,0,0,1,1,1,1,0,1
E00006912,1,1,1,1,0,1,0,0,1,0,1
E00006913,1,0,1,0,0,1,1,1,1,1,0
E00006914,0,1,1,0,1,1,0,1,1,1,1
E00006915,0,0,0,0,1,1,0,0,0,1,1
E00006916,1,0,1,1,0,0,0,1,1,1,1
E00006917,1,1,1,1,1,0,1,0,1,1,1
E00006918,1,0,0,0,1,1,0,0,0,1,1
E00006919,0,0,0,0,0,1,0,0,1,0,0
E00006920,0,1,1,0,1,1,1,1,1,0,1
E00006921,0,0,1,0,0,1,0,1,0,1,1
E00006922,1,0,0,0,1,1,0,1,1,1,1
E00006923,1,0,0,0,0,1,0,0,0,1,1
E00006924,0,0,0,0,0,0,1,0,0,0,0
E00006925,1,0,1,0,1,1,1,1,1,1,0
E00006926,0,0,0,0,1,0,1,1,0,1,1
E00006927,1,0,0,0,0,1,0,1,0,1,1
E00006928,0,0,1,0,0,1,0,1,1,1,1
E00006929,1,0,0,1,0,0,0,0,0,1,0
E00006930,1,1,0,1,1,1,0,0,1,1,0
E00006931,0,0,0,0,1,1,0,1,0,0,0
E00006932,0,0,0,0,1,1,0,0,0,1,1
E00006933,0,0,1,0,0,1,1,1,1,0,0
E00006934,1,1,0,1,0,0,0,0,0,1,0
E00006935,0,0,0,0,1,1,0,0,0,1,1
E00006936,1,0,0,0,1,1,1,0,0,1,0
E00006937,0,0,1,1,0,1,0,0,1,1,0
E00006938,0,0,0,0,0,1,0,0,0,1,1
E00006939,1,1,1,1,1,1,1,1,1,0,1
E00006940,1,0,0,0,0,1,0,0,1,1,1
E00006941,0,0,0,1,1,0,0,1,1,1,1
E00006942,0,0,1,0,0,1,1,0,1,1,0
E00006943,0,0,1,0,0,1,1,1,0,1,1
E00006944,0,0,0,0,0,1,0,1,1,1,1
E00006945,1,0,0,0,0,1,0,0,1,1,0
E00006946,0,0,1,1,0,1,0,0,1,1,1
E00006947,1,0,0,1,0,0,0,0,0,1,1
E00006948,1,0,0,1,1,0,0,0,0,1,0
E00006949,0,0,0,0,1,1,1,0,1,0,0
E00006950,1,0,0,1,1,1,0,0,0,0,0
E00006951,0,0,0,0,1,1,1,0,1,0,1
E00006952,0,1,1,0,1,1,0,1,1,0,1
E00006953,0,1,0,0,1,1,0,1,1,0,1
E00006954,0,0,0,0,1,1,1,1,0,0,0
E00006955,0,0,0,1,1,1,1,1,1,0,0
E00006956,0,0,0,0,1,1,0,0,0,1,0
E00006957,1,0,1,0,1,1,0,1,1,0,0
E00006958,0,0,0,0,0,1,1,0,0,0,0
E00006959,0,0,0,0,1,1,0,1,1,1,0
E00006960,0,0,0,0,1,1,0,1,0,0,0
E00006961,1,0,0,0,1,0,0,1,0,0,0
E00006962,0,0,0,0,1,1,0,1,1,0,0
E00006963,1,0,0,0,0,0,1,1,1,0,0
E00006964,1,0,0,0,1,1,1,1,0,0,0
E00006965,0,0,0,0,1,1,0,1,0,0,0
E00006966,0,0,0,0,1,1,1,0,1,0,0
E00006967,0,1,0,0,1,0,1,1,1,0,0
E00006968,1,1,0,1,0,0,1,0,1,0,1
E00006969,0,0,0,0,1,1,0,1,1,0,0
E00006970,0,0,0,0,1,1,1,0,0,1,0
E00006971,0,0,0,0,1,1,1,1,1,0,0
E00006972,0,0,0,0,1,1,0,1,0,1,1
E00006973,0,0,0,0,0,1,1,1,0,0,0
E00006974,0,0,0,0,1,1,0,1,0,0,0
E00006975,0,0,0,0,0,0,1,0,0,0,0
E00006976,0,0,0,0,0,1,1,0,0,0,0
E00006977,1,0,0,0,1,1,0,1,0,0,1
E00006978,0,1,1,0,1,0,1,1,1,0,0
E00006979,0,1,1,0,1,1,1,1,0,0,1
E00006980,0,1,0,0,1,1,0,1,1,0,0
E00006981,0,0,0,0,1,1,0,0,1,1,0
E00006982,0,0,0,0,1,0,1,1,0,0,0
E00006983,0,1,1,0,1,1,1,1,1,0,0
E00006984,0,0,0,0,0,1,1,0,1,1,1
E00006985,1,0,1,0,1,0,1,1,1,0,0
E00006986,1,1,0,1,0,0,0,1,1,1,1
E00006987,0,0,1,0,1,0,1,1,1,0,0
E00006988,1,1,0,1,0,1,1,0,0,1,1
E00006989,0,0,0,0,1,1,0,1,0,0,1
E00006990,0,1,1,0,1,1,1,1,1,0,0
E00006991,0,0,0,0,1,1,1,0,0,0,0
E00006992,0,0,0,0,0,0,1,0,0,0,0
E00006993,0,0,0,0,0,0,1,0,0,0,0
E00006994,0,1,0,0,1,1,0,0,1,1,0
E00006995,0,1,0,0,1,1,1,1,1,0,0
E00006996,0,0,0,0,1,0,1,1,1,0,0
E00006997,0,1,1,1,0,0,0,1,0,0,0
E00006998,0,0,0,0,1,1,1,1,0,0,0
E00006999,0,0,0,0,0,1,1,1,0,0,0
E00007000,0,0,0,0,1,1,0,0,1,1,1
E00007001,0,0,0,1,0,1,1,1,0,0,0
E00007002,0,1,0,1,1,0,1,1,0,0,0
E00007004,1,0,0,0,0,0,0,0,1,1,0
E00007005,0,0,0,1,1,1,0,0,0,1,1
E00007006,1,1,1,0,0,1,1,1,0,1,1
E00007007,1,0,0,1,1,1,0,0,0,1,0
E00007008,0,1,0,1,1,0,1,1,1,1,0
E00007009,1,1,1,1,1,0,1,1,0,1,1
E00007010,1,1,0,0,1,1,1,1,1,1,1
E00007011,1,1,1,1,1,1,1,1,1,1,0
E00007012,0,1,0,1,0,1,1,1,0,1,0
E00007013,0,0,0,0,0,0,1,0,0,0,0
E00007014,0,1,0,0,0,0,1,0,1,1,0
E00007015,0,0,0,1,0,0,0,0,0,1,0
E00007016,0,0,0,0,0,0,0,1,0,0,0
E00007017,1,1,1,1,1,0,1,0,1,1,1
E00007018,0,1,0,1,0,0,0,0,0,0,0
E00007019,1,1,0,1,0,0,0,0,1,1,1
E00007020,0,0,0,0,0,1,0,0,1,1,1
E00007021,1,1,0,1,1,1,1,0,0,0,1
E00007022,1,0,1,0,1,0,0,0,1,1,0
E00007023,1,1,0,1,0,0,0,0,1,1,1
E00007024,1,0,1,0,1,0,1,0,1,1,1
E00007025,1,0,1,1,1,1,0,0,1,1,1
E00007027,1,1,1,0,1,1,1,1,0,0,0
E00007028,0,1,1,0,1,1,1,1,1,0,0
E00007029,0,0,0,0,0,0,0,0,0,0,0
E00007030,0,0,0,0,1,1,1,1,0,0,0
E00007031,0,0,0,0,0,0,1,0,0,0,0
E00007032,0,0,0,0,0,0,1,0,0,0,0
E00007033,0,0,0,0,0,0,1,0,0,0,0
E00007034,0,0,0,0,1,0,1,1,0,0,1
E00007035,0,0,0,0,1,1,1,1,0,0,0
E00007036,0,1,0,0,1,0,1,1,0,0,1
E00007037,1,1,1,0,1,0,1,1,1,0,1
E00007038,0,1,1,0,1,0,1,1,1,0,1
E00007039,0,0,0,0,1,1,1,1,0,0,0
E00007040,0,0,0,0,1,1,1,1,1,0,0
E00007041,0,1,0,0,1,0,1,1,0,0,0
E00007042,0,1,0,0,1,1,1,0,0,0,1
E00007043,0,1,0,0,1,1,0,0,1,0,1
E00007044,0,0,1,0,1,1,1,1,0,0,0
E00007045,0,1,0,0,0,1,0,1,1,0,1
E00007046,1,0,1,0,1,0,1,1,1,1,1
E00007047,0,1,0,0,1,1,1,1,1,0,0
E00007048,1,0,0,0,0,0,1,1,1,0,1
E00007049,0,1,0,0,1,1,1,1,1,0,1
E00007050,0,0,1,0,1,0,1,1,0,0,0
E00007052,0,0,1,0,0,0,1,0,0,0,0
E00007053,1,0,0,0,1,0,1,0,0,0,0
E00007054,0,1,1,0,1,0,1,1,1,0,0
E00007055,0,0,1,0,1,0,1,1,0,0,0
E00007056,0,0,0,0,1,0,1,0,0,0,0
E00007057,0,0,1,0,1,0,1,0,0,0,0
E00007058,0,0,0,0,0,0,1,0,0,0,0
E00007059,1,0,0,0,0,0,1,0,0,0,0
E00007060,0,0,0,0,1,1,0,1,0,0,0
E00007061,0,0,0,0,0,1,1,1,1,0,0
E00007062,1,0,0,0,0,0,0,1,0,0,0
E00007063,0,0,0,0,1,1,1,1,0,0,0
E00007064,1,0,1,0,0,0,1,1,0,0,1
E00007065,0,0,0,0,0,0,1,0,0,0,0
E00007066,0,1,0,0,1,1,1,1,0,0,0
E00007067,0,1,0,0,0,0,1,1,0,0,0
E00007068,0,1,0,0,0,1,1,1,0,0,0
E00007069,0,0,0,0,1,1,0,1,0,0,0
E00007070,1,1,0,0,0,0,1,1,0,0,0
E00007071,0,0,0,0,1,1,1,1,0,0,0
E00007072,0,1,0,0,1,1,0,1,0,0,0
E00007073,0,0,1,0,1,0,1,1,0,0,0
E00007074,0,0,0,1,0,1,1,0,0,1,1
E00007075,0,1,0,0,1,1,0,1,1,0,0
E00007076,1,1,1,0,0,0,1,0,1,0,1
E00007077,0,0,1,1,0,0,1,0,1,1,1
E00007078,0,0,0,0,0,0,0,0,0,1,1
E00007079,0,1,1,1,1,1,0,0,1,1,1
E00007080,1,0,0,1,0,0,0,0,0,0,0
E00007081,0,0,1,1,0,0,0,0,0,1,1
E00007082,1,1,1,0,1,1,1,1,1,1,1
E00007083,1,0,1,0,0,1,0,0,1,1,1
E00007084,1,1,1,1,1,1,0,1,1,1,1
E00007085,0,0,0,0,0,0,0,0,0,0,0
E00007086,1,0,1,1,0,0,1,1,0,0,1
E00007088,0,0,1,0,0,1,1,0,0,1,0
E00007089,0,0,0,0,0,0,1,0,0,0,0
E00007090,1,0,1,0,0,0,0,0,1,1,1
E00007092,0,1,1,0,1,1,0,1,0,1,1
E00007093,1,1,1,1,1,0,1,1,1,0,1
E00007094,1,1,1,0,0,0,0,1,0,1,1
E00007096,1,1,1,1,1,1,1,1,1,1,1
E00007098,1,1,1,1,1,1,1,1,1,1,0
E00007100,0,1,0,0,0,1,0,1,1,0,1
E00007101,0,0,1,0,0,0,1,1,1,0,0
E00007102,0,1,1,0,1,1,1,1,1,1,0
E00007103,0,1,1,1,1,1,1,0,1,0,1
E00007105,1,0,0,1,0,0,1,0,1,0,0
E00007106,0,1,0,1,0,1,1,1,1,1,1
E00007107,1,0,1,1,1,1,1,0,1,1,1
E00007108,0,1,0,0,1,1,0,1,1,0,0
E00007109,0,1,0,0,1,1,0,1,0,1,1
E00007110,0,0,0,0,1,0,1,1,1,0,0
E00007111,0,1,0,0,1,1,0,1,1,1,1
E00007112,1,1,0,1,1,1,1,1,1,1,1
E00007113,0,1,0,0,0,1,0,0,0,1,1
E00007114,1,1,1,1,1,0,1,1,1,1,0
E00007115,0,0,1,1,0,0,1,1,0,1,0
E00007116,1,1,1,1,1,0,1,0,0,0,1
E00007117,0,1,0,1,1,1,0,0,1,1,1
E00007118,1,1,1,1,1,1,1,1,1,1,1
E00007119,1,1,1,0,0,0,1,1,1,0,1
E00007120,1,1,1,1,1,0,1,1,1,0,0
E00007121,0,1,1,1,0,0,0,1,0,1,1
E00007122,0,1,1,0,0,1,0,1,1,1,1
E00007123,1,1,1,1,0,1,0,0,0,0,1
E00007124,0,0,0,0,1,1,1,1,1,0,0
E00007125,0,1,0,0,1,1,1,1,1,0,0
E00007126,0,0,0,0,1,1,0,1,0,0,0
E00007127,0,0,0,0,0,0,0,0,0,0,0
E00007128,0,0,0,0,0,1,1,0,0,0,0
E00007129,1,1,0,1,0,0,1,0,1,0,1
E00007130,0,0,0,0,0,1,0,1,0,0,0
E00007131,0,0,0,0,1,1,0,1,1,0,0
E00007132,0,1,0,0,1,1,0,1,1,0,1
E00007133,0,0,0,0,0,0,0,0,0,1,0
E00007134,1,0,0,0,1,1,0,0,1,1,0
E00007135,1,0,0,0,0,0,1,0,0,0,0
E00007136,1,0,0,0,0,1,1,0,1,0,0
E00007137,0,1,0,0,1,1,0,1,0,1,0
E00007138,0,0,0,0,0,1,1,0,1,1,1
E00007139,0,1,0,0,1,1,0,1,1,0,1
E00007140,0,0,0,0,1,1,1,0,1,1,0
E00007141,0,1,1,1,0,1,1,1,1,0,1
E00007142,0,1,1,0,1,1,1,0,1,0,1
E00007143,1,1,1,0,1,1,0,1,1,0,0
E00007144,0,0,0,0,0,0,1,1,0,0,0
E00007146,0,0,0,0,0,1,1,1,1,0,0
E00007147,1,1,0,1,1,1,1,0,0,1,1
E00007148,0,1,0,0,0,1,1,0,0,0,0
E00007149,1,1,0,1,0,1,1,1,1,0,1
E00007150,0,1,1,1,0,1,1,1,1,0,1
E00007151,1,0,1,0,0,1,1,1,0,1,0
E00007152,1,1,1,1,1,1,1,1,1,1,0
E00007153,0,0,0,0,1,1,0,0,0,0,1
E00007154,1,1,1,1,1,1,0,1,1,1,1
E00007155,0,0,0,0,0,1,1,1,0,0,0
E00007156,0,0,0,0,0,1,1,1,0,0,0
E00007157,0,1,0,1,1,1,0,1,1,1,0
E00007158,1,0,1,0,1,1,0,0,0,0,0
E00007159,1,1,0,1,0,1,0,1,1,0,1
E00007160,0,0,0,0,0,1,0,1,1,0,0
E00007161,0,1,0,0,1,1,0,0,0,0,1
E00007162,0,1,0,0,1,1,1,1,1,0,0
E00007163,0,0,0,0,1,1,0,1,1,1,0
E00007164,0,0,0,0,1,1,0,1,1,0,1
E00007165,0,0,0,0,1,1,0,1,1,0,0
E00007166,1,1,0,1,1,1,0,0,1,1,1
E00007167,1,1,1,0,0,0,0,0,1,0,1
E00007168,1,1,0,0,1,1,0,0,0,1,0
E00007170,1,1,1,1,1,1,1,1,1,1,1
E00007171,0,1,1,1,0,0,0,1,1,1,0
E00007172,1,0,0,1,0,1,0,0,1,1,1
E00007173,1,1,0,1,1,1,0,0,1,1,0
E00007174,0,0,0,0,0,0,0,0,0,1,0
E00007175,1,1,1,1,0,0,1,0,0,1,1
E00007176,0,0,0,0,0,0,0,0,0,1,1
E00007177,0,0,0,0,0,0,1,0,0,0,0
E00007179,1,0,0,0,1,0,1,0,0,0,1
E00007180,1,1,1,0,0,1,0,1,1,0,1
E00007181,1,1,1,1,1,1,1,1,1,1,1
E00007182,1,1,1,1,1,0,1,0,0,1,1
E00007183,1,1,0,1,0,1,1,1,0,1,1
E00007184,0,1,0,0,0,1,0,0,1,1,1
E00007185,0,1,0,0,0,1,1,1,1,1,1
E00007186,0,1,0,1,0,1,0,0,1,1,1
E00007189,1,0,0,1,0,0,1,1,0,1,1
E00007191,0,0,0,0,1,1,1,1,0,0,0
E00007192,0,0,0,0,0,0,1,0,0,0,0
E00007193,0,0,1,0,0,1,1,0,0,0,0
E00007194,0,0,0,0,0,0,1,0,0,0,0
