,Commercial,Estates,Green space,High-density,Low-density,lsoa
3607,,,-8.20795058599936,,,E01003835
3608,,,,,,E01003836
3609,,,,,,E01003837
3610,,,,,,E01003838
3611,,,,,,E01003839
3612,,,,,,E01003840
3613,,,,,,E01003841
3614,,,,,,E01003842
3615,,,,,,E01003843
3616,,,,,-9.925355018812972,E01003844
3617,,,,,,E01003845
3618,,,,,,E01003846
3619,,,,,,E01003847
3620,,4.822692474360819,,,,E01003848
3621,,,,,,E01003849
3622,,,,,,E01003851
3623,,,,,,E01003852
3624,,,,,,E01003853
3625,,,,,,E01003854
3626,,,,,,E01003855
3627,,,,,,E01003856
3628,,,,,,E01003857
3629,,1.875,,,,E01003858
3630,,,,,-15.375549126754528,E01003859
3631,,,,,,E01003860
3632,,,,,,E01003861
3633,,,,,-10.51535658511193,E01003863
3634,,,,,,E01003864
3635,,,,,,E01003865
3636,,1.75438596491228,,,,E01003866
3637,,,,,,E01003867
3638,,,,,,E01003868
3639,,,,,,E01003869
3640,,,,,,E01003870
3641,,,,,,E01003871
3642,,,,,,E01003872
3643,,,,,,E01003873
3644,,,,,,E01003874
3645,,,,,,E01003875
3646,,,,,,E01003876
3647,,,,,,E01003877
3648,,,,-10.43062200956938,,E01003878
3649,,,12.459589340323292,,,E01003879
3650,,,,,,E01003880
3651,,,,,-9.48457884020813,E01003881
3652,,,,,,E01003882
3653,,,,,,E01003883
3654,,,,,,E01003884
3655,,,,,,E01003885
3656,,,,,,E01003886
3657,,,,8.783918595371109,,E01003887
3658,,1.90442503280839,-12.582277312992133,,,E01003889
3659,,,,,,E01003890
3660,,,,,,E01003891
3661,,,,,,E01003892
3662,,,,,,E01003893
3663,,,,,,E01003894
3664,,,,8.35158817086528,,E01003895
3665,,,,,,E01003896
3666,,,,,,E01003897
3667,,,,,,E01003898
3668,,,,,,E01003899
3669,,,,,,E01003900
3670,,,,,,E01003901
3671,,,,,,E01003902
3672,,,,,,E01003903
3673,,7.380254154447701,,,-11.791300097751709,E01003904
3674,,,,,,E01003905
3675,,,,,,E01003906
3676,,,,,,E01003907
3677,,1.42857142857142,,,,E01003908
3678,,,,2.57142857142857,,E01003909
3679,,1.47679324894514,,,-8.935068928406707,E01003910
3680,,,,,,E01003911
3681,,,,,,E01003912
3682,,,,,,E01003913
3683,,,,14.552301607338208,,E01003914
3684,,,,,,E01003915
3685,,,,,,E01003916
3686,,,,,,E01003917
3687,,,,,,E01003918
3688,,-9.011499336576732,,,,E01003919
3689,,,,,,E01003920
3690,,,,,,E01003921
3691,,,,,,E01003922
3692,,-9.1552255533763,,,,E01003923
3693,,,,,,E01003924
3694,2.32558139534883,,,,,E01003925
3695,,,,,,E01003926
3696,,,,,,E01003927
3697,,,,,-0.8583690987124399,E01003929
3698,,,,,,E01003930
3699,,,,,,E01003932
3700,,,,,,E01003934
3701,,,,,,E01003935
3702,,,,,,E01003936
3703,,,,,,E01003937
3704,,-17.636022514071286,-7.83302063789869,,,E01003938
3705,,,,,,E01003939
3706,,,,,,E01003940
3707,,,,,,E01003941
3708,,,,2.24416001836653,,E01003946
3709,,,,,,E01003948
3710,,,,,,E01003949
3711,,,,,,E01003950
3712,,-3.736559139784949,,,,E01003951
3713,,,,,,E01003952
3714,,,,,,E01003953
3715,,,,,,E01003954
3716,,,,,-10.00132205182443,E01003955
3717,,,-2.0,,-5.95652173913044,E01003956
3718,,,,,,E01003957
3719,-3.84642454954955,,,,,E01003958
3720,,,,,,E01003964
3721,,,,,,E01003966
3722,,,,,,E01003967
3723,,,,,,E01003968
3724,,,,,,E01003969
3725,,,,,,E01003970
3726,,,,,,E01003971
3727,,,,,,E01003972
3728,,,,,2.63157894736842,E01003973
3729,,,,,,E01003974
3730,,,,,,E01003975
3731,,,,,,E01003976
3732,,,,,,E01003977
3733,,,,,,E01003978
3734,,,,,1.7123287671232799,E01003979
3735,,,,,,E01003980
3736,,,,,,E01003981
3737,,,,,,E01003983
3738,,,,,,E01003984
3739,,,,,,E01003986
3740,,,,,-10.08251241896102,E01003987
3741,,,,,,E01003988
3742,,,,,,E01003989
3743,,,,,,E01003990
3744,,,,,,E01003991
3745,,,,,,E01003992
3746,,,,,,E01003993
3747,,,,,-5.86382113821138,E01003994
3748,,,,,,E01003997
3749,,,,,,E01003998
3750,,,,,,E01003999
3751,,,,,,E01004000
3752,,,,,,E01004001
3753,,,,,,E01004002
3754,,,,,,E01004003
3755,,,,,,E01004004
3756,,,,,,E01004005
3757,,,,,,E01004006
3758,,,,,,E01004007
3759,,,,,,E01004008
3760,,,,,,E01004010
3761,,-9.09774436090226,,,,E01004011
3762,,,,,,E01004012
3763,,,,,,E01004013
3764,,,,,,E01004014
3765,,,,,,E01004015
3766,,,,,,E01004016
3767,,,,,-9.210122699386499,E01004017
3768,,,,-8.40154333746728,,E01004018
3769,,,,,,E01004019
3770,,,,,,E01004020
3771,,,,,,E01004021
3772,,,,,,E01004022
3773,,,,,,E01004023
3774,,,,,,E01004024
3775,,,,,,E01004027
3776,,-7.989597630571409,,,,E01004028
3777,,,,,,E01004029
3778,,,,,,E01004030
3779,,,,,,E01004031
3780,,,,,,E01004032
3781,,,,,,E01004033
3782,,-10.0,,,,E01004034
3783,,,,,,E01004035
3784,,,,,,E01004036
3785,,,,,,E01004037
3786,1.38888888888888,,,,,E01004038
3787,,,,,,E01004039
3788,,,,,,E01004040
3789,,,,,,E01004041
3790,,,,,,E01004042
3791,,,,,,E01004043
3792,,,,,,E01004044
3793,,,,,,E01004045
3794,,,,,-5.44096728307254,E01004046
3795,,,,,,E01004047
3796,,,,,,E01004048
3797,,,,,,E01004049
3798,,,,,,E01004050
3799,,,,,,E01004051
3800,,,,,,E01004052
3801,,,,,,E01004053
3802,,,,,,E01004054
3803,,,,,-10.64412973960713,E01004055
3804,,,,,,E01004056
3805,,,,,-8.455574644288799,E01004057
3806,,-6.15487062404871,,,,E01004058
3807,,,,,,E01004059
3808,,,,,,E01004060
3809,,,,,,E01004061
3810,,,,,,E01004062
3811,,,-4.35563954350081,,,E01004063
3812,,,,,,E01004064
3813,,,,,,E01004065
3814,,,,,,E01004066
3815,,,,,,E01004067
3816,,,,,,E01004068
3817,,,,,,E01004069
3818,,,,,,E01004070
3819,,,,,,E01004071
3820,,,,,,E01004072
3821,,,,,,E01004073
3822,,,,,-9.88165680473373,E01004074
3823,,,,,-9.3372280419017,E01004075
3824,,,-6.903922653234154,,-5.614466622728561,E01004076
3825,,,9.06883849980866,,-14.328597397627249,E01004077
3826,,,,,,E01004078
3827,,,,,,E01004079
3828,,,,,,E01004080
3829,,,,,,E01004081
3830,,,,,,E01004082
3831,,,,,,E01004083
3832,,,,,,E01004084
3833,,,,,-10.57565536709454,E01004085
3834,,,,,,E01004086
3835,,,,,-13.973029283146737,E01004087
3836,,-5.6949652916301,,,,E01004088
3837,,,,,,E01004089
3838,,,,,-6.5340733888375,E01004090
3839,,,,,-11.767881241565448,E01004091
3840,,,,,,E01004092
3841,,,,,-13.474958949096866,E01004093
3842,,,,,,E01004094
3843,,,,,-10.441292356185969,E01004095
3844,,,,,,E01004096
3845,,,,,,E01004097
3846,,,,,,E01004098
3847,,,,,-6.177720084965781,E01004099
3848,,,,,,E01004100
3849,,,,-3.319915162533,,E01004101
3850,,,,,-10.145209807613242,E01004102
3851,,,,,,E01004103
3852,,,,,,E01004104
3853,,,,,,E01004105
3854,,1.72201138519924,,,-8.475648323845675,E01004106
3855,,,,,-16.049973418394472,E01004107
3856,,,,,,E01004108
3857,,,,,-14.395028647365091,E01004109
3858,,,,,,E01004110
3859,,,,3.250948620654291,,E01004111
3860,,,,,,E01004112
3861,,,,,,E01004114
3862,,,,,,E01004115
3863,,,,,,E01004116
3864,,,,,,E01004118
3865,,,,,,E01004119
3866,,,,,-13.385388688512009,E01004120
3867,,,,,,E01004121
3868,,,,,,E01004122
3869,,,,,-8.63369528849956,E01004123
3870,,,,,-12.195121951219509,E01004124
3871,,,,,,E01004125
3872,,,,-4.45058997050148,,E01004126
3873,,,,,,E01004127
3874,,,,,-14.018334606569905,E01004128
3875,,,,,,E01004129
3876,,,,,-9.021259372048647,E01004130
3877,,,,,-12.334315169366718,E01004131
3878,,,,,-12.146178039108428,E01004134
3879,,,,,,E01004135
3880,,,,,,E01004136
3881,,,,,,E01004137
3882,,,,,,E01004138
3883,,,,,,E01004139
3884,,,,,,E01004140
3885,,,,,,E01004141
3886,,,,,,E01004142
3887,,,,,,E01004143
3888,,,,,-17.11708491218036,E01004144
3889,,,,,-8.483816246682544,E01004145
3890,,,,,,E01004146
3891,,,,,,E01004147
3892,,,,,-13.191273465246066,E01004148
3893,,,,,-11.362556426704675,E01004149
3894,,,,4.8332391181458405,,E01004150
3895,,,,,,E01004151
3896,,-7.483634369537649,,,,E01004152
3897,,,,,,E01004153
3898,,,,,,E01004154
3899,,-9.548970476086723,,,,E01004155
3900,,-11.016414141414142,,,,E01004156
3901,,,,,-12.079734219269099,E01004157
3902,,,,,,E01004158
3903,,,,,-21.141085271317827,E01004159
3904,,,,,,E01004160
3905,,,,,-17.156251854489355,E01004161
3906,,-10.213529856387,,,,E01004162
3907,,,,,-17.235943247503936,E01004164
3908,,,,,,E01004165
3909,,,,,,E01004166
3910,,,,,,E01004167
3911,,,,,-11.998175182481745,E01004168
3912,,,,,,E01004169
3913,,,,,,E01004170
3914,,,,,,E01004171
3915,,,,,-12.035797925727657,E01004172
3916,,,,,,E01004173
3917,,,,,,E01004174
3918,,,,,,E01004175
3919,,,,,-13.076923076923077,E01004176
3920,,,,,,E01004177
3921,,,,,,E01004178
3922,,,,,,E01004179
3923,,,,,-9.965842877235275,E01004180
3924,,,,-2.38095238095238,-11.1016269625721,E01004181
3925,,,,,,E01004182
3926,,8.84353741496598,-11.706864564007429,,-12.993197278911559,E01004183
3927,,,,,,E01004184
3928,,,,,,E01004185
3929,,,,,,E01004186
3930,,,,,,E01004187
3931,,,,,,E01004188
3932,,,,,,E01004189
3933,,,,,,E01004190
3934,-3.2129342965256296,,,,,E01004191
3935,,4.0621143562320094,,,,E01004192
3936,,3.80017178540753,,,-17.195951435801007,E01004193
3937,,,,,,E01004194
3938,,,,,,E01004195
3939,,,,,,E01004196
3940,,,,,,E01004197
3941,,,,,,E01004198
3942,,,,,,E01004199
3943,,,,,,E01004200
3944,,,,,,E01004201
3945,,,,,,E01004202
3946,,,,,,E01004203
3947,,,,,,E01004204
3948,,,,,,E01004205
3949,,,,,,E01004206
3950,,,,,-3.37837837837837,E01004207
3951,,,3.3698487219614,,,E01004208
3952,,,,,,E01004211
3953,,,,,,E01004212
3954,,,,,,E01004214
3955,,,,,,E01004215
3956,,,,,-10.82386363636363,E01004217
3957,,,,,,E01004218
3958,,,-9.123563218390798,,,E01004219
3959,,,,,,E01004221
3960,,,,,,E01004222
3961,3.13698630136986,-4.775342465753431,-6.84109589041096,,,E01004224
3962,,,,,,E01004225
3963,,,,,,E01004226
3964,,,,,,E01004228
3965,,,,,,E01004229
3966,,,,,,E01004230
3967,,,,,,E01004231
3968,,,,,,E01004232
3969,,,,,,E01004233
3970,,-4.440908433386371,,,,E01004234
3971,,,,,,E01004235
3972,,,-8.30248545742993,,,E01004236
3973,,,,,,E01004237
3974,,,-11.78030303030303,,,E01004238
3975,,,,,,E01004239
3976,,,,,,E01004240
3977,,,,,,E01004241
3978,,,,,,E01004242
3979,,,,,,E01004243
3980,,,,,,E01004244
3981,2.3972602739726,,-17.68319199826049,,,E01004245
3982,,,-9.99473499473499,,,E01004246
3983,,,,,,E01004247
3984,,,,,,E01004248
3985,,,-11.605078568909438,,,E01004249
3986,,,,,,E01004250
3987,2.19780219780219,,,,,E01004251
3988,,,,,,E01004252
3989,,,-8.84057971014492,,,E01004253
3990,,,,,,E01004254
3991,,,,,,E01004255
3992,,,,,,E01004256
3993,,,,,,E01004257
3994,,,,,,E01004258
3995,,,,,,E01004259
3996,,,,,,E01004260
3997,,,,,,E01004262
3998,,,,,,E01004263
3999,,,,,,E01004264
4000,,-9.84210526315789,,,,E01004266
4001,,,,,,E01004267
4002,,,,30.38759689922481,,E01004268
4003,,,,,,E01004269
4004,,,,,,E01004270
4005,,,-12.914497122499311,,,E01004271
4006,,,,,,E01004272
4007,,,,,,E01004273
4008,,,,,,E01004274
4009,,,,,-10.271467077396998,E01004275
4010,,,,,,E01004280
4011,,,,,,E01004283
4012,,,,,,E01004284
4013,,,,,,E01004285
4014,,,,,,E01004286
4015,,,,,,E01004287
4016,,,,,,E01004288
4017,,-8.24188005764328,,,,E01004289
4018,,,,,,E01004290
4019,,,,,,E01004291
4020,,,,,,E01004292
4021,,,,,,E01004293
4022,,,,,,E01004294
4023,,-3.38983050847457,,,,E01004295
4024,,-8.71323529411765,,,,E01004296
4025,,,,,,E01004297
4026,,,,,,E01004298
4027,,,,,,E01004300
4028,,-10.87328767123287,,,4.46428571428571,E01004301
4029,,,,,,E01004302
4030,,,,,,E01004303
4031,,,,,,E01004304
4032,,,,,,E01004305
4033,,,,,,E01004306
4034,,,,,,E01004307
4035,,,,,,E01004308
4036,,,,,,E01004309
4037,,,,,,E01004310
4038,,,,,,E01004311
4039,,,,,,E01004313
4040,,,,,,E01004314
4041,,,,,,E01004315
4042,,,,,,E01004317
4043,,,,,,E01004318
4044,,,,,,E01004319
4045,,,,,,E01004321
4046,,,,,,E01004322
4047,,,,,,E01004323
4048,,-10.60049019607843,,,,E01004324
4049,,,,,,E01004325
4050,,,,,,E01004326
4051,,,,,,E01004327
4052,,,-4.62962962962962,,,E01004328
4053,,,,,,E01004329
4054,,,,,,E01004330
4055,,,,,,E01004331
4056,,,,,-9.255823541537822,E01004332
4057,,,-3.57142857142857,,,E01004333
4058,,,,,,E01004334
4059,,-8.75262054507338,,,,E01004335
4060,,,,,,E01004336
4061,,,,,,E01004337
4062,,,,,,E01004338
4063,,,,,,E01004339
4064,,-5.40396341463415,,,,E01004340
4065,,,,,,E01004341
4066,,4.57214765100672,,,,E01004342
4067,,,,,,E01004343
4068,,,-11.3233470088732,,,E01004344
4069,,,,,,E01004345
4070,,,,,-10.768800447534566,E01004346
4071,,,,,,E01004347
4072,,,,,,E01004348
4073,,,-10.124303260494258,,,E01004349
4074,,,,,,E01004350
4075,,-2.01365991521432,,,,E01004351
4076,,,9.291349675965066,,-7.748021209559678,E01004352
4077,,,,,,E01004353
4078,,,,,,E01004355
4079,,,,,,E01004356
4080,,,,,,E01004357
4081,,-5.882352941176469,,,,E01004358
4082,,,,,,E01004361
4083,,,,,,E01004362
4084,,,,,,E01004363
4085,,,,,,E01004364
4086,,,,,,E01004365
4087,,,,,,E01004366
4088,,1.8867924528301798,,,,E01004367
4089,,,,,,E01004368
4090,,,,,,E01004369
4091,,,,,,E01004370
4092,,,,,,E01004371
4093,,,,,,E01004372
4094,,,,,,E01004373
4095,,,,,,E01004374
4096,,,,,,E01004375
4097,,,,,,E01004376
4098,,,,,,E01004377
4099,,,,,,E01004378
4100,3.8484848484848397,,-8.606060606060609,,,E01004379
4101,,,,,-9.78947368421052,E01004380
4102,,,,,,E01004381
4103,,,,,,E01004382
4104,,,,,,E01004383
4105,,,,,,E01004385
4106,,,,,-9.498556998557,E01004386
4107,,,,,,E01004387
4108,,,,,,E01004388
4109,,,,,,E01004389
4110,,,,,-12.115981588524939,E01004390
4111,,,,,,E01004391
4112,-7.11238484087102,,,,,E01004392
4113,,,,,,E01004393
4114,,,,,,E01004394
4115,,,,,,E01004396
4116,,,,,,E01004397
4117,,,,,-15.284814168334123,E01004398
4118,,,-10.460518830356122,,-10.567186255546709,E01004399
4119,,,,,,E01004400
4120,,,,,,E01004401
4121,,,,,,E01004402
4122,,,,,-6.97275843406098,E01004403
4123,,,,,,E01004404
4124,,,,,,E01004405
4125,,,,,,E01004406
4126,,,,,,E01004407
4127,,,,,,E01004408
4128,,,,,,E01004409
4129,,,,,,E01004410
4130,,,,,,E01004411
4131,,,,,-7.687908496732032,E01004412
4132,,,,,,E01004413
4133,,,-7.762840071192471,,,E01004414
4134,,,,,,E01004415
4135,,,,,,E01004416
4136,,,,,,E01004417
4137,,,,,,E01004418
4138,,,,,,E01004419
4139,,,,,,E01004420
4140,,,,,,E01004421
4141,,,,,,E01004422
4142,,,,,,E01004423
4143,,,,,,E01004424
4144,,,,,,E01004425
4145,,,,,,E01004426
4146,,,,,,E01004427
4147,,,,,,E01004428
4148,,,,,,E01004429
4149,,,-13.371388270557375,,,E01004430
4150,,,,,,E01004432
4151,,,,,,E01004434
4152,,,,,,E01004435
4153,,,,,,E01004436
4154,,,,,,E01004437
4155,,,,,,E01004438
4156,,,,,,E01004439
4157,,,,,,E01004440
4158,,,,,,E01004441
4159,,,,,,E01004442
4160,,,,,,E01004443
4161,,,-5.8164304899509185,,,E01004444
4162,,,,,,E01004445
4163,,,,,,E01004446
4164,,,,,,E01004447
4165,,,,,,E01004448
4166,,,,,,E01004449
4167,,,,,,E01004450
4168,-1.09649122807017,,,,,E01004451
4169,,,,,,E01004452
4170,,,,,,E01004454
4171,,,-14.660633484162904,,,E01004455
4172,,,,,,E01004456
4173,,,,,,E01004457
4174,,,,,,E01004458
4175,,,-13.50574712643679,,,E01004459
4176,,,,,,E01004460
4177,,,,,,E01004461
4178,,,,,,E01004462
4179,,,,,,E01004463
4180,,,,,,E01004464
4181,,,,,,E01004465
4182,,,,,,E01004466
4183,,,,,,E01004467
4184,,,,,,E01004468
4185,,,,,,E01004469
4186,,,,,,E01004470
4187,,,,,,E01004471
4188,,,,,,E01004472
4189,,,,,,E01004473
4190,,2.16049382716049,,,,E01004474
4191,,,,,,E01004475
4192,,,-11.699082568807338,,,E01004476
4193,,,,,,E01004477
4194,,,,,,E01004478
4195,,,,,,E01004479
4196,,,,,,E01004480
4197,,,,,,E01004481
4198,,,,,,E01004482
4199,,,,,,E01004484
4200,,,,,,E01004485
4201,,,-24.19093851132687,,,E01004486
4202,,,,,,E01004487
4203,,,,,,E01004488
4204,,,,,-3.88888888888888,E01004489
4205,,,,,-8.421168203776901,E01004490
4206,,,,,,E01004491
4207,,,,,,E01004492
4208,,,-5.273536895674299,,,E01004493
4209,,,,,,E01004494
4210,,,,,,E01004495
4211,,,,,,E01004496
4212,,8.88695652173913,,,,E01004497
4213,,,,,-10.523364485981311,E01004498
4214,,,,,,E01004499
4215,,,,,,E01004500
4216,,7.6890756302521,-10.042016806722689,,,E01004501
4217,,,,,,E01004502
4218,,,,,,E01004503
4219,,,,,,E01004504
4220,,,,,,E01004505
4221,,,,,,E01004506
4222,,,,,,E01004507
4223,,3.7989026717557204,,,,E01004508
4224,,,,,,E01004509
4225,,,,,,E01004510
4226,,,,,,E01004511
4227,,,,,,E01004512
4228,,,,,,E01004513
4229,,,,,,E01004514
4230,,,,,,E01004515
4231,,,,,-11.88397492078473,E01004516
4232,,,,,-11.291000841042898,E01004517
4233,,-1.85185185185185,,15.444444444444443,-19.240740740740737,E01004518
4234,,,,,,E01004519
4235,,,,,,E01004520
4236,,,,,,E01004521
4237,,,,,-10.05376344086021,E01004522
4238,,,,,-7.379296698326549,E01004523
4239,,,,,,E01004524
4240,,,,,,E01004525
4241,,,,,,E01004526
4242,,,,,,E01004527
4243,,,,,,E01004528
4244,,,,,,E01004529
4245,,,,,,E01004530
4246,,,,,,E01004531
4247,,,,,,E01004532
4248,,,,,,E01004533
4249,,,,,,E01004534
4250,,,,,,E01004535
4251,,,,,,E01004536
4252,,,,,,E01004537
4253,,,,,,E01004538
4254,,,,,,E01004539
4255,,,,,,E01004540
4256,,,,,,E01004541
4257,,,,,,E01004542
4258,,,,,,E01004543
4259,,,,,,E01004544
4260,,,,12.842105263157901,,E01004545
4261,,,,,,E01004546
4262,,,,,,E01004547
4263,,,,,,E01004548
4264,,2.5862068965517198,,,,E01004549
4265,,,,,,E01004550
4266,,,,,,E01004551
4267,,,,,,E01004552
4268,,,,,,E01004553
4269,,,,,,E01004554
4270,,,,,-8.945972616257551,E01004555
4271,,,,,,E01004556
4272,,,,,,E01004557
4273,,,,,,E01004558
4274,,,,,,E01004559
4275,,,,,,E01004560
4276,2.8580375999006202,,-10.2496480185515,,,E01004562
4277,,,,,,E01004563
4278,,,,,,E01004564
4279,,7.4862327344949,,,,E01004565
4280,,,13.78338642489586,,,E01004566
4281,,,,,,E01004567
4282,,,,,,E01004568
4283,,,,,,E01004569
4284,,,-13.07519640852974,,,E01004570
4285,,,,,,E01004571
4286,,,,,,E01004572
4287,2.38095238095238,,,,,E01004574
4288,,,-10.583605583605586,,,E01004575
4289,,,,,,E01004576
4290,,,,,,E01004577
4291,7.718579234972679,,,,,E01004579
4292,,,,,,E01004580
4293,,,,,,E01004581
4294,,,,,,E01004582
4295,,,-8.495995995996,,,E01004583
4296,,,,,,E01004584
4297,,,,,,E01004585
4298,,,,,,E01004586
4299,,,,,,E01004587
4300,,,,,,E01004588
4301,,,,,,E01004589
4302,,,,,,E01004590
4303,,,,,,E01004591
4304,,,-5.537864752200099,,,E01004592
4305,,,,,,E01004593
4306,,,,,,E01004594
4307,,,,,,E01004595
4308,,,,,,E01004596
4309,,,,,-9.236070665890118,E01004597
4310,,,,,,E01004598
4311,,,,,,E01004599
4312,14.8719165085389,,-10.175521821631879,,,E01004600
4313,,,,,,E01004601
4314,,,,,,E01004602
4315,,,,,,E01004604
4316,,,,,,E01004605
4317,,1.5748031496062902,,,,E01004606
4318,,,,,,E01004607
4319,,,,,,E01004608
4320,,,,,,E01004609
4321,,,,,,E01004610
4322,,,,,,E01004611
4323,,,,,,E01004612
4324,,,,,,E01004613
4325,,6.72313797313797,,,,E01004614
4326,,,,,,E01004615
4327,,,,,,E01004616
4328,,,,,,E01004617
4329,,,,,,E01004618
4330,,,,,,E01004619
4331,,,,,,E01004620
4332,,,,,,E01004621
4333,,,,,,E01004622
4334,,,,,,E01004623
4335,,3.57185790707459,,,,E01004624
4336,,,,,,E01004625
4337,,,,,,E01004626
4338,,,,,,E01004627
4339,,,,,,E01004628
4340,,,,,,E01004629
4341,,,,,,E01004630
4342,,,,,,E01004631
4343,,,,,,E01004632
4344,,,,,,E01004633
4345,,,,,,E01004635
4346,,,,,,E01004636
4347,,,,,,E01004637
4348,,3.39348866236738,,,,E01004638
4349,,,,,,E01004639
4350,,,,,,E01004640
4351,,8.649068322981371,,,-19.068322981366453,E01004641
4352,,9.296023564064802,,,-11.936671575846843,E01004642
4353,,7.51922884826691,-8.505643791828994,,-10.33363300369593,E01004644
4354,,,,,,E01004645
4355,,,,,,E01004646
4356,,,,,,E01004647
4357,,-9.745455931105427,,,,E01004648
4358,,,,,,E01004649
4359,,,,,,E01004650
4360,,,,,,E01004651
4361,,,,,,E01004652
4362,,,,,,E01004653
4363,,,,,,E01004654
4364,,,-5.689548546691411,,,E01004656
4365,,,,,,E01004657
4366,,,,,,E01004658
4367,,1.69491525423728,,,,E01004659
4368,,,,,,E01004660
4369,,,,,,E01004661
4370,,,,,,E01004662
4371,,,,,,E01004663
4372,,,,,,E01004666
4373,,,-6.7727009832273,,,E01004667
4374,,,,,,E01004668
4375,,,,,,E01004669
4376,,,,,,E01004670
4377,,,,,,E01004674
4378,,,,,,E01004675
4379,,,,,,E01004676
4380,,,,,,E01004677
4381,,,,,,E01004678
4382,,,,,,E01004679
4383,,,,,,E01004680
4384,,,,,,E01004681
4385,,,,,,E01004682
4386,,,,,,E01004683
4387,,,,,,E01004684
4388,,,,,,E01004686
4389,,,,,,E01004687
4390,,4.21582774523951,-9.141838553603257,,,E01004688
4391,,,,,,E01004689
4392,,,,,,E01004690
4393,,,,,,E01004691
4394,,,,,,E01004692
4395,,,,,,E01004693
4396,,,,,,E01004694
4397,,,,,,E01004695
4398,,,,,,E01004696
4399,,,,,,E01004697
4400,,,,,,E01004698
4401,,,,,,E01004699
4402,4.71698113207547,,,,,E01004700
4403,,,,,,E01004701
4404,,,,,,E01004702
4405,,,-6.52089331569528,,,E01004703
4406,,,,,,E01004705
4407,,,,,,E01004706
4408,,,,,,E01004707
4409,,,,,,E01004708
4410,,,,,,E01004709
4411,,,,,,E01004710
4412,,,,,,E01004711
4413,,,,,,E01004712
4414,,,,-9.803326979726215,,E01004713
4415,,,,,,E01004714
4416,,,,-12.818030973451329,,E01004715
4417,,,,,,E01004716
4418,,,,,,E01004717
4419,,,,,,E01004718
4420,,,,,,E01004719
4421,,,,,,E01004720
4422,,,,,,E01004721
4423,,,,,,E01004722
4424,,,,,,E01004723
4425,,,,,,E01004724
4426,,,,,-2.65749601275917,E01004725
4427,,,,,,E01004726
4428,,,,,,E01004727
4429,,,,,,E01004728
4430,,,,21.65012406947891,,E01004729
4431,,,,,,E01004730
4432,,,,,,E01004731
4433,,,,,,E01004732
4434,,,,,,E01004733
4435,,,,,,E01004734
4436,,,,,,E01004735
4437,,,3.6101692905918092,,,E01004736
4438,2.63157894736842,,,,,E01004737
4439,,,,,,E01004738
4440,,,,,,E01004740
4441,,,,,,E01004741
4442,,,,,,E01004742
4443,,,,,,E01004743
4444,,,,,,E01004744
4445,,,,,,E01004745
4446,,,,,,E01004746
4447,,,,,,E01004747
4448,,,-2.10526315789473,,,E01004748
4449,,,,,,E01004749
4450,,,,,,E01004750
4451,,,,,,E01004751
4452,,,,,,E01004752
4453,,,,,,E01004753
4454,,,,,,E01004754
4455,,,,,,E01004755
4456,,,,,,E01004756
4457,,,,,,E01004757
4458,,,,,,E01004760
4459,4.24934520380347,,,-9.690241309473617,-0.54744525547445,E01004761
4460,,,,,,E01004762
4461,,,,,,E01004763
4462,,,,,,E01004765
4463,,1.92307692307692,,,,E01032512
4464,,,,,,E01032513
4465,,12.54578754578754,,,-22.940947940947943,E01032562
4466,,,,,,E01032563
4467,,,,,-14.85240757085418,E01032564
4468,,,,,-16.5625,E01032565
4469,,,,,,E01032566
4470,,,,,,E01032567
4471,,,,,-10.024154589371978,E01032568
4472,,,,,-10.128039793662499,E01032569
4473,,,,,-11.715947049362857,E01032570
4474,,,,,,E01032572
4475,,,,,,E01032573
4476,1.67316926770709,,,,-4.59933973589436,E01032574
4477,,,,,,E01032575
4478,,,,,,E01032576
4479,,,,,,E01032577
4480,,,-7.2742474916388,,,E01032579
4481,,,,,,E01032580
4482,,5.8838341447037115,,,-13.30367634715461,E01032581
4483,6.448426597920809,,,,,E01032582
4484,,,,,,E01032583
4485,,,,,,E01032584
4486,,,,,-7.557993166696644,E01032623
4487,,,,,,E01032637
4488,,,,,,E01032638
4489,,,,,,E01032640
4490,,,,,,E01032646
4491,7.342861466265138,,,,,E01032739
4492,5.4823273118911295,,,,,E01032740
4493,,,,,,E01032741
4494,,5.495776929306951,,,,E01032742
4495,,,,,,E01032743
4496,,,,,,E01032744
4497,,,-8.686003989361701,,,E01032764
4498,,,,,,E01032765
4499,,,,,,E01032766
4500,,,,,,E01032767
4501,,,,,,E01032768
4502,,,,,,E01032769
4503,,,,,,E01032770
4504,,,,,,E01032772
4505,,,,,,E01032773
4506,,,,,,E01032774
4507,,,,,,E01032776
4508,,,,,,E01032777
4509,,,-24.31855500821018,,,E01032778
4510,,,,,,E01032779
4511,,,,,,E01032781
4512,,,,,,E01032782
4513,,,,,,E01032783
4514,,,,,,E01032784
4515,,-7.4074074074074,,,,E01032785
4516,,,,,,E01032786
4517,,-10.41083916083916,,,,E01032787
4518,,,,,,E01032788
4519,,,,,-11.76470588235294,E01032789
4520,,,,,,E01032790
4521,,,,,,E01032803
4522,,,,,,E01032805
4523,,,,,,E01032834
4524,,,,,,E01033000
4525,,,,,,E01033030
4526,,,,,,E01033081
4527,,,,,,E01033082
4528,,,,,,E01033084
4529,,,,,,E01033085
4530,,,-5.35714285714285,,,E01033086
4531,,,,,,E01033093
4532,6.8813131313131315,,,,,E01033099
4533,,,-9.78260869565218,,,E01033100
