LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E01003091,1,1,1,1,1,0,1,0,1,1,1
E01003092,0,1,1,1,0,0,1,0,1,0,1
E01003093,1,1,1,1,0,0,0,0,1,1,1
E01003094,1,1,1,1,1,0,1,0,1,1,1
E01003095,0,1,1,1,0,0,1,0,1,1,1
E01003096,1,0,1,1,0,0,0,0,0,1,0
E01003097,1,1,1,1,0,0,0,0,1,0,1
E01003098,1,1,1,1,0,0,0,0,1,1,1
E01003099,1,1,1,1,0,0,1,0,1,1,1
E01003100,1,1,1,1,0,0,1,0,0,1,0
E01003101,1,1,1,1,0,0,0,0,0,1,0
E01003102,1,0,1,1,0,0,1,0,0,1,1
E01003104,1,1,1,1,0,0,0,1,0,1,1
E01003105,1,1,1,1,0,0,0,0,1,1,0
E01003106,1,1,1,1,0,0,0,0,0,1,1
E01003107,1,1,1,1,0,0,0,0,0,1,0
E01003108,1,1,1,1,0,0,1,0,0,1,1
E01003109,1,1,1,1,0,0,0,0,0,0,0
E01003110,1,1,1,1,0,0,0,0,1,1,0
E01003111,1,1,1,1,1,0,1,1,1,1,1
E01003112,1,1,1,1,0,0,0,0,1,0,1
E01003113,1,1,1,1,1,1,0,0,0,1,1
E01003114,1,0,0,0,1,0,0,0,0,1,1
E01003115,1,1,0,0,1,1,0,1,1,1,1
E01003116,0,1,1,0,1,1,1,1,1,1,1
E01003117,1,0,0,1,1,1,0,0,0,1,1
E01003118,1,0,0,1,1,1,1,0,0,1,1
E01003119,1,1,0,1,1,1,0,0,0,1,1
E01003120,1,0,0,1,0,0,0,0,0,1,1
E01003121,1,1,1,1,1,0,1,0,1,1,1
E01003122,1,1,1,1,0,0,0,0,1,1,0
E01003123,1,1,1,1,0,0,1,0,1,1,1
E01003124,1,1,1,1,0,0,1,0,1,1,1
E01003125,1,1,1,1,0,0,0,1,0,1,1
E01003126,1,1,1,1,0,0,0,1,0,1,1
E01003127,1,1,1,1,0,0,0,0,0,1,1
E01003128,1,1,1,1,0,0,1,1,1,1,1
E01003129,1,1,1,1,0,0,0,0,0,1,1
E01003130,1,0,0,1,1,1,0,0,0,1,1
E01003131,1,1,0,1,1,1,0,0,1,1,1
E01003132,1,1,1,1,0,1,1,1,1,1,1
E01003133,1,0,1,1,1,0,1,0,0,1,1
E01003134,0,1,1,0,1,1,0,1,0,1,1
E01003135,1,1,0,1,0,0,0,0,0,1,1
E01003136,0,1,1,1,1,1,1,1,1,1,1
E01003137,1,1,1,0,0,0,1,1,1,0,1
E01003138,0,1,1,0,1,1,1,1,0,1,1
E01003139,1,0,0,0,1,1,0,1,1,0,1
E01003140,0,0,0,0,1,1,0,1,1,1,0
E01003141,1,1,0,1,1,1,0,1,0,1,1
E01003142,0,1,0,0,1,1,0,1,1,1,0
E01003143,0,0,0,0,1,1,1,0,1,1,1
E01003144,1,0,0,0,1,1,1,1,1,1,1
E01003145,1,1,0,1,1,1,0,0,0,1,1
E01003146,1,0,0,0,1,1,0,1,1,1,1
E01003147,1,0,1,1,1,1,0,0,1,1,1
E01003148,0,1,1,0,1,1,0,0,1,1,1
E01003149,0,0,0,0,1,1,1,1,1,1,1
E01003150,1,1,1,1,1,1,1,1,1,1,1
E01003151,0,1,1,1,1,0,0,1,1,1,1
E01003152,0,0,1,0,1,1,1,0,0,1,1
E01003153,1,1,1,1,1,1,1,0,0,1,1
E01003154,0,1,1,1,1,1,1,1,1,0,1
E01003155,1,0,0,0,1,1,0,0,1,1,1
E01003156,0,1,1,0,1,1,1,1,1,1,1
E01003157,1,0,1,0,1,0,0,0,1,1,1
E01003158,0,0,1,0,1,1,1,0,1,1,1
E01003159,1,1,1,1,0,0,0,1,1,0,1
E01003160,1,1,1,1,0,0,1,1,0,0,1
E01003161,1,1,1,1,1,0,1,1,0,1,1
E01003162,1,1,1,1,0,0,1,1,1,0,1
E01003163,0,1,1,0,1,1,0,1,1,0,1
E01003164,1,1,1,1,0,0,0,0,0,1,0
E01003165,1,1,1,0,1,0,1,0,0,1,1
E01003166,1,1,0,1,1,0,0,0,0,1,0
E01003167,0,0,1,0,1,0,0,0,1,1,1
E01003168,1,1,1,1,1,1,1,1,1,1,1
E01003169,0,1,1,1,1,0,1,1,1,1,0
E01003170,0,1,1,0,1,0,1,1,0,1,1
E01003171,1,0,1,1,0,0,1,0,1,1,0
E01003172,1,1,1,1,0,0,1,1,1,1,1
E01003173,0,1,1,1,1,0,0,0,1,1,1
E01003174,0,1,1,1,1,0,1,1,1,0,1
E01003175,0,1,1,1,1,1,1,1,1,1,1
E01003176,1,1,1,1,0,0,1,0,1,0,1
E01003177,1,1,1,1,0,0,1,1,1,1,0
E01003178,1,0,1,1,1,0,1,1,1,1,0
E01003179,1,1,1,1,1,0,1,1,1,1,1
E01003180,1,1,1,1,0,0,1,0,0,1,0
E01003181,1,1,1,1,1,0,1,1,1,1,1
E01003182,0,0,1,1,0,0,1,0,0,1,0
E01003183,1,1,1,1,0,0,1,1,1,1,1
E01003184,1,1,1,1,0,0,1,1,0,0,1
E01003185,1,1,1,1,1,0,0,1,1,1,1
E01003186,1,1,1,1,0,0,0,0,0,1,0
E01003187,0,1,1,1,0,0,1,0,0,0,1
E01003188,1,1,1,1,0,0,0,1,1,1,1
E01003189,0,1,0,0,1,0,0,1,1,0,0
E01003190,1,0,0,0,0,0,1,0,0,0,0
E01003191,0,1,1,1,1,1,1,1,1,0,1
E01003192,0,1,0,0,0,0,1,1,0,0,0
E01003193,0,0,0,0,0,0,0,1,0,0,0
E01003194,0,1,1,0,1,1,1,1,1,1,1
E01003195,0,0,0,0,1,1,0,1,1,1,0
E01003196,0,1,0,0,1,0,0,1,0,0,0
E01003197,0,1,0,0,1,1,0,1,1,0,1
E01003198,0,1,1,1,0,0,1,0,1,1,0
E01003199,0,1,1,1,0,0,1,0,1,0,0
E01003200,0,0,0,0,0,0,1,0,0,0,0
E01003201,0,1,1,1,0,0,0,0,1,1,1
E01003202,1,1,1,0,1,0,1,1,1,0,0
E01003203,1,1,1,1,1,1,0,1,1,1,1
E01003204,0,0,1,1,0,0,1,1,1,0,0
E01003205,1,1,1,1,1,1,1,1,1,0,1
E01003206,0,1,1,0,1,0,1,1,1,1,0
E01003207,1,1,1,1,0,0,0,1,1,0,1
E01003209,1,1,0,1,0,0,0,0,1,1,1
E01003210,1,1,0,1,0,0,0,0,0,1,1
E01003211,0,1,1,1,0,0,1,0,0,1,1
E01003212,1,0,0,1,0,1,0,0,1,1,1
E01003213,0,1,1,0,0,0,1,0,0,1,1
E01003214,1,1,1,1,1,0,0,0,0,1,1
E01003215,1,1,1,1,0,0,1,0,1,1,1
E01003216,1,0,0,0,1,1,0,0,1,1,1
E01003217,0,0,0,0,1,1,0,0,0,1,1
E01003218,1,0,0,0,1,1,0,0,1,1,0
E01003219,0,0,0,0,1,1,0,0,1,1,0
E01003220,0,1,0,0,1,1,0,0,1,1,1
E01003221,1,0,0,1,1,0,1,1,0,1,1
E01003222,0,0,0,0,1,1,0,0,1,1,0
E01003223,1,0,0,1,1,1,0,0,0,0,1
E01003224,1,1,0,0,1,1,0,0,0,1,1
E01003225,0,0,0,1,1,1,0,0,1,1,1
E01003226,1,1,0,0,1,0,0,0,0,1,1
E01003227,0,1,0,0,1,1,0,0,1,1,1
E01003228,0,0,0,0,1,0,0,0,1,1,1
E01003229,1,1,1,1,0,0,0,0,1,1,1
E01003230,1,1,1,1,1,0,0,0,1,1,1
E01003231,1,0,0,1,0,0,0,0,1,1,1
E01003232,1,0,0,0,1,1,0,0,0,1,1
E01003233,0,0,0,0,1,1,0,0,1,1,0
E01003235,0,1,0,0,1,1,1,1,0,0,0
E01003236,1,1,0,1,1,1,0,1,1,0,1
E01003237,1,1,0,0,1,1,0,1,1,0,1
E01003238,0,1,0,0,1,1,0,1,1,0,1
E01003239,0,1,0,0,1,1,0,1,1,0,1
E01003240,1,1,0,1,1,1,0,1,1,0,1
E01003241,0,1,1,0,1,1,1,1,0,0,0
E01003243,1,1,0,1,1,1,0,1,1,0,1
E01003244,1,1,1,1,0,1,1,1,1,0,1
E01003245,0,1,0,1,0,1,0,0,0,0,1
E01003246,1,0,1,1,0,0,1,0,0,1,1
E01003247,0,1,0,1,0,0,1,0,1,1,1
E01003248,0,1,1,1,0,0,1,0,0,1,1
E01003249,1,1,1,1,1,1,1,1,0,0,1
E01003250,1,1,1,1,0,0,0,0,0,0,0
E01003251,1,1,1,1,0,0,0,1,0,0,1
E01003252,1,1,1,1,1,1,0,1,0,1,1
E01003253,1,0,1,1,0,0,1,0,1,0,0
E01003254,0,0,1,0,1,1,1,1,1,0,1
E01003255,1,1,1,1,0,0,1,1,1,1,1
E01003256,0,1,1,1,1,1,1,0,1,0,1
E01003257,0,1,1,0,1,0,1,1,0,0,1
E01003258,0,1,1,1,0,0,1,1,1,0,1
E01003259,1,1,1,1,0,0,1,1,0,1,1
E01003260,0,0,1,0,1,1,1,1,1,0,1
E01003261,0,1,1,0,1,1,1,1,1,1,1
E01003262,0,1,1,1,1,1,1,1,1,1,1
E01003263,0,1,1,0,1,0,1,1,1,0,0
E01003264,0,1,0,0,1,1,0,1,1,0,0
E01003265,1,1,1,1,1,1,1,1,1,0,1
E01003266,0,1,1,1,0,1,1,1,1,0,1
E01003267,0,1,0,0,1,1,0,1,0,0,0
E01003268,1,1,0,0,1,1,0,0,1,1,1
E01003269,0,1,1,0,1,1,1,1,1,0,1
E01003270,0,0,0,0,1,1,0,1,0,0,1
E01003271,0,0,0,0,1,1,0,1,0,0,0
E01003272,1,1,0,1,0,0,0,0,0,1,1
E01003273,0,1,1,1,1,1,1,0,1,1,1
E01003274,1,0,0,1,1,1,0,1,0,1,1
E01003275,0,1,1,1,1,1,1,1,1,1,1
E01003276,0,0,1,0,0,0,1,0,0,1,0
E01003277,1,1,0,0,1,0,1,0,0,1,1
E01003278,1,0,1,1,0,0,1,0,0,1,0
E01003279,0,1,0,0,1,1,0,0,0,1,0
E01003280,1,0,1,0,1,1,1,1,0,0,1
E01003281,0,0,0,0,1,1,1,0,0,1,1
E01003282,1,1,0,1,1,0,0,0,1,1,1
E01003283,0,1,0,1,1,0,0,0,1,1,1
E01003284,1,1,1,1,1,0,0,0,1,1,1
E01003285,1,1,1,1,1,1,0,1,0,0,1
E01003286,1,1,1,0,0,0,1,1,1,0,1
E01003287,0,0,0,0,1,1,0,1,1,1,1
E01003288,1,1,1,1,0,0,1,0,1,1,1
E01003290,1,1,1,1,0,0,0,0,1,1,1
E01003291,1,1,1,0,1,0,1,1,0,0,1
E01003292,1,1,0,1,1,1,0,0,1,1,1
E01003293,1,0,0,1,1,0,0,0,1,1,1
E01003295,1,1,0,1,1,1,1,1,1,1,1
E01003296,1,0,0,1,0,0,0,0,0,0,0
E01003297,0,1,1,0,0,0,1,1,0,0,0
E01003298,0,1,1,1,1,1,1,1,1,1,1
E01003299,1,0,1,1,0,0,0,0,0,1,1
E01003300,1,1,1,1,1,1,1,1,1,1,1
E01003301,0,1,1,1,1,1,1,1,1,1,1
E01003302,1,1,1,1,1,1,0,1,0,0,1
E01003303,1,0,0,1,0,0,0,0,0,0,0
E01003304,1,1,1,1,0,0,1,0,0,0,1
E01003305,0,1,1,1,0,0,0,0,0,1,1
E01003307,0,0,0,0,1,1,0,0,1,1,1
E01003308,1,1,0,0,1,0,0,0,0,1,1
E01003309,0,1,1,1,1,0,1,1,1,0,1
E01003310,1,1,1,1,1,0,1,1,1,0,1
E01003311,0,0,0,0,1,1,0,0,1,1,1
E01003312,0,0,1,0,1,1,0,0,0,1,1
E01003313,0,1,1,1,1,1,1,1,1,0,1
E01003314,0,1,0,0,1,1,0,0,1,1,1
E01003315,1,1,1,1,1,1,0,1,0,1,1
E01003316,1,1,0,1,1,1,0,0,1,1,1
E01003317,0,0,0,0,0,0,1,0,0,1,0
E01003318,1,0,0,0,0,0,1,0,0,1,0
E01003319,1,1,0,1,0,1,0,0,1,1,1
E01003320,1,1,0,1,1,1,1,0,1,1,1
E01003321,1,1,0,1,0,0,0,0,1,1,1
E01003322,1,0,1,0,0,0,0,0,0,1,1
E01003323,0,1,0,1,1,1,1,0,1,1,0
E01003324,1,1,0,1,0,0,0,0,1,1,1
E01003325,1,0,0,1,0,1,0,0,1,1,0
E01003326,1,1,1,1,0,0,0,1,1,1,1
E01003327,1,0,0,0,1,0,0,0,0,1,1
E01003328,1,1,1,1,1,0,1,0,1,1,1
E01003329,0,1,0,0,1,1,0,0,1,1,1
E01003330,0,1,1,1,0,0,1,1,0,0,0
E01003331,0,1,1,0,1,1,1,1,1,0,1
E01003332,0,1,1,1,0,0,1,1,1,0,1
E01003333,1,1,1,1,1,1,0,0,1,1,1
E01003334,1,1,1,1,0,0,1,1,1,1,1
E01003335,0,1,1,0,1,1,1,0,1,1,1
E01003336,0,1,1,1,1,0,1,0,1,1,1
E01003337,1,1,1,1,0,0,1,1,1,0,1
E01003338,1,1,1,1,0,0,0,0,0,0,1
E01003339,1,1,1,1,0,0,1,0,1,1,1
E01003340,1,0,1,0,1,0,0,0,0,1,1
E01003341,0,1,0,1,0,0,1,0,1,1,1
E01003342,0,0,1,0,1,0,1,0,1,1,1
E01003343,1,1,0,1,0,0,1,0,1,1,1
E01003344,1,1,1,0,0,0,1,0,1,1,1
E01003345,1,1,0,1,1,0,1,0,1,1,1
E01003346,0,1,0,0,0,0,1,1,0,0,0
E01003347,0,1,0,0,1,1,1,1,1,1,1
E01003348,0,0,0,0,1,1,0,0,0,0,0
E01003349,0,1,0,1,1,1,0,1,1,0,1
E01003350,0,1,0,0,1,1,1,1,1,0,1
E01003351,0,1,1,0,1,1,0,1,0,0,1
E01003352,1,1,0,0,1,1,0,1,0,0,1
E01003353,0,0,0,0,1,1,0,0,0,0,0
E01003354,0,1,0,0,1,1,1,0,1,1,0
E01003355,1,1,0,1,1,0,0,0,1,1,1
E01003356,1,0,0,0,0,0,1,0,0,1,0
E01003357,0,0,0,0,0,0,1,0,0,0,0
E01003358,1,1,0,1,1,0,0,0,1,1,0
E01003359,1,1,0,1,1,0,0,0,1,1,0
E01003360,1,1,1,1,1,0,1,0,0,1,0
E01003361,0,0,0,0,1,1,0,0,0,0,0
E01003362,0,0,0,0,1,1,1,1,0,0,0
E01003363,0,0,1,0,1,1,0,1,0,0,0
E01003364,0,0,1,0,1,1,0,1,0,0,0
E01003365,0,0,0,0,0,1,1,1,0,0,1
E01003366,0,1,0,0,1,0,1,1,0,0,0
E01003367,1,0,0,0,0,0,1,0,0,1,0
E01003368,0,1,0,0,1,1,1,1,1,1,0
E01003369,0,0,0,1,1,1,0,0,1,1,1
E01003370,1,0,0,1,1,1,0,0,1,1,1
E01003371,0,1,0,1,0,1,0,1,1,1,0
E01003372,1,1,1,1,1,1,1,1,1,1,1
E01003373,0,0,1,1,1,1,1,1,1,0,1
E01003374,1,0,1,1,1,1,1,1,1,0,0
E01003375,0,0,0,0,0,0,1,0,0,0,0
E01003376,0,1,0,0,1,1,1,1,1,0,1
E01003377,1,1,1,1,1,1,1,1,1,0,1
E01003378,0,0,1,1,0,1,1,1,1,1,0
E01003379,1,1,1,1,1,1,1,1,1,1,1
E01003380,1,0,1,0,1,1,0,1,0,1,1
E01003381,1,0,0,1,1,0,1,0,1,1,0
E01003382,1,0,0,0,1,1,1,1,0,1,0
E01003383,1,1,0,1,0,0,0,0,0,1,0
E01003384,1,1,1,1,1,1,0,1,1,1,1
E01003385,0,0,1,0,1,1,1,1,1,1,0
E01003386,0,0,0,0,1,1,0,1,1,1,0
E01003387,0,0,1,1,0,1,1,1,1,1,1
E01003388,0,1,1,1,1,1,0,1,1,1,1
E01003389,1,0,1,1,0,0,1,0,0,1,0
E01003390,1,1,1,1,1,0,1,1,1,0,1
E01003391,0,0,1,1,1,1,1,1,1,0,1
E01003392,0,0,0,0,0,1,1,1,1,1,1
E01003393,1,1,0,1,0,1,0,0,1,1,1
E01003394,1,0,0,0,0,1,0,0,1,1,1
E01003395,1,0,0,0,1,1,0,0,0,1,1
E01003396,1,0,1,0,1,1,0,0,0,1,1
E01003397,0,0,0,0,1,1,0,1,1,1,1
E01003398,1,0,0,0,1,1,1,0,0,1,1
E01003399,0,1,1,0,1,1,0,0,1,1,0
E01003400,1,0,0,1,1,0,1,0,0,1,0
E01003401,1,1,1,1,1,1,0,0,1,0,0
E01003402,1,1,1,1,1,1,0,1,1,0,0
E01003403,0,1,0,1,1,0,1,0,1,1,0
E01003404,0,1,1,1,1,0,1,1,1,1,1
E01003405,0,1,0,1,1,1,0,0,1,1,0
E01003406,0,1,1,1,1,1,0,1,1,0,1
E01003407,1,1,1,1,1,1,0,1,1,0,1
E01003408,0,1,1,1,1,1,0,1,1,0,1
E01003409,1,1,0,1,1,1,0,0,1,1,0
E01003410,1,1,0,0,1,1,0,1,1,1,1
E01003411,0,0,0,0,1,1,0,0,1,1,1
E01003412,0,1,1,1,1,1,1,1,1,0,1
E01003413,1,1,0,0,1,1,0,1,1,0,0
E01003414,0,0,0,0,1,1,0,1,0,1,0
E01003415,0,0,0,0,0,1,0,1,1,1,1
E01003416,0,0,0,0,1,1,0,0,1,1,1
E01003417,0,0,0,0,1,1,1,1,0,0,0
E01003418,0,0,0,0,1,1,0,1,0,0,0
E01003419,0,0,0,0,1,1,1,1,0,0,0
E01003420,0,0,0,0,1,1,0,1,0,0,0
E01003421,0,1,0,0,1,1,0,1,1,0,0
E01003422,1,0,0,0,1,1,1,1,0,0,0
E01003423,1,1,0,1,1,1,1,1,0,1,1
E01003424,0,0,1,0,1,1,1,1,1,0,0
E01003425,0,0,0,0,1,1,0,1,1,0,0
E01003426,0,0,0,0,1,1,0,1,0,0,0
E01003427,1,0,0,0,0,1,1,1,0,0,0
E01003428,0,1,1,0,1,0,1,1,1,0,0
E01003429,1,0,0,0,1,1,0,1,1,0,0
E01003430,1,0,1,1,0,0,1,1,0,0,1
E01003431,0,1,1,1,0,1,0,0,1,0,1
E01003432,0,1,1,0,0,1,1,1,1,0,0
E01003433,0,0,0,0,0,1,1,0,0,0,0
E01003434,0,0,0,1,1,1,1,0,1,0,1
E01003435,0,0,0,0,0,1,1,0,0,0,0
E01003436,0,1,0,0,1,1,1,1,0,0,1
E01003437,0,0,0,0,1,1,0,1,0,0,0
E01003438,0,1,0,0,1,1,0,1,1,0,1
E01003439,1,1,0,0,0,0,1,1,0,0,0
E01003440,0,1,0,0,1,1,1,1,0,0,1
E01003441,0,0,1,0,0,1,1,1,1,0,1
E01003442,0,1,1,0,1,1,1,1,1,0,0
E01003443,0,0,1,0,1,1,0,1,0,1,1
E01003444,0,0,0,1,1,1,1,1,1,0,0
E01003445,0,0,0,0,1,1,1,1,0,0,0
E01003446,1,0,0,0,1,1,1,0,0,0,0
E01003447,0,0,0,0,0,0,1,0,0,0,0
E01003448,0,1,1,1,1,1,1,1,1,0,0
E01003449,0,1,0,0,1,1,1,1,0,0,0
E01003450,0,1,1,0,1,1,1,1,0,0,1
E01003451,0,0,1,0,0,1,1,1,0,0,0
E01003452,0,1,0,0,0,0,1,1,0,0,0
E01003453,1,1,0,0,1,1,0,1,0,0,0
E01003454,0,0,1,1,1,1,1,1,1,1,1
E01003455,0,1,1,1,1,1,1,1,1,1,1
E01003456,1,1,0,1,1,1,1,0,1,1,0
E01003457,0,0,1,1,1,1,0,0,0,1,1
E01003458,1,0,0,1,1,0,0,0,1,1,1
E01003459,1,1,0,1,1,1,0,0,0,1,1
E01003460,0,0,0,0,0,0,1,0,0,0,0
E01003461,1,0,0,0,1,0,0,0,1,1,0
E01003462,0,0,1,0,1,0,1,0,1,0,0
E01003463,0,0,1,0,1,0,1,1,1,0,0
E01003464,0,0,0,0,0,0,1,0,0,0,0
E01003465,0,0,1,0,1,0,1,0,1,0,0
E01003466,0,0,0,0,1,1,0,1,1,0,1
E01003467,0,0,0,0,1,1,1,1,1,0,0
E01003468,0,0,0,0,1,1,0,0,0,1,1
E01003469,1,0,0,0,0,1,1,0,0,0,0
E01003470,1,0,0,0,0,1,1,0,0,0,0
E01003471,0,0,0,0,1,1,1,1,1,1,0
E01003472,0,0,0,1,1,1,0,0,1,1,1
E01003473,1,0,0,1,1,1,1,0,1,1,1
E01003474,0,0,1,0,1,1,1,1,1,1,0
E01003475,0,0,0,0,0,0,0,0,0,0,0
E01003476,0,1,1,1,1,1,1,0,1,1,1
E01003477,1,1,0,1,1,1,1,0,0,1,1
E01003478,1,0,0,0,1,1,0,0,0,1,0
E01003479,0,1,1,1,1,1,1,1,1,0,0
E01003480,0,0,0,0,0,0,1,0,0,0,0
E01003481,0,0,0,0,0,0,1,0,0,0,0
E01003482,0,0,0,0,0,0,0,0,0,0,0
E01003483,0,1,1,1,0,1,1,1,1,0,0
E01003484,0,1,1,1,1,1,1,1,1,1,0
E01003485,0,1,1,1,1,1,1,1,1,0,0
E01003486,0,0,0,0,0,0,1,1,0,0,0
E01003487,0,1,1,1,1,1,1,1,1,0,1
E01003488,1,1,1,1,0,1,1,0,1,1,1
E01003489,1,1,1,1,0,0,0,0,1,1,1
E01003490,1,1,1,1,1,1,0,0,1,1,1
E01003491,1,0,0,1,0,0,0,0,1,1,0
E01003492,1,0,1,1,0,0,0,0,0,1,1
E01003493,1,1,0,1,0,0,0,0,0,1,0
E01003494,0,0,0,1,0,0,0,0,0,1,0
E01003495,0,0,0,0,0,0,0,0,0,1,1
E01003496,1,1,1,1,0,1,0,1,0,1,1
E01003497,0,0,0,0,0,0,0,0,0,0,0
E01003498,0,1,1,1,0,1,1,1,1,1,0
E01003499,1,1,0,1,0,0,0,1,1,0,0
E01003500,0,1,0,0,0,0,1,0,0,0,0
E01003501,1,1,1,1,0,1,0,0,1,1,0
E01003502,1,1,0,1,0,0,0,0,0,1,0
E01003503,1,1,1,1,0,0,0,1,0,0,0
E01003506,0,1,1,1,1,1,1,1,1,0,1
E01003507,1,1,0,1,0,0,0,0,1,1,0
E01003508,1,1,0,1,1,0,0,1,1,1,0
E01003509,0,0,0,1,0,0,0,1,1,1,0
E01003511,0,1,1,1,1,1,0,1,1,0,1
E01003512,1,1,0,1,0,1,0,1,1,1,0
E01003513,0,0,1,0,0,0,1,0,1,0,0
E01003514,0,1,1,1,1,1,1,1,1,1,1
E01003515,0,0,0,0,0,0,1,0,0,0,0
E01003516,0,1,0,1,0,1,1,1,1,1,1
E01003517,0,0,0,1,0,0,1,1,0,0,0
E01003518,0,0,0,1,1,1,1,1,1,0,0
E01003519,1,1,0,1,1,1,1,1,1,1,1
E01003520,1,1,1,1,0,0,0,0,1,1,0
E01003521,1,0,0,1,0,0,0,0,0,1,0
E01003522,0,1,1,1,0,0,0,0,1,1,0
E01003523,1,1,0,1,0,0,0,0,0,1,0
E01003524,1,1,1,1,0,0,0,0,1,1,0
E01003525,1,0,0,1,0,0,0,0,0,1,0
E01003526,1,1,1,1,0,0,0,0,0,1,1
E01003527,1,0,0,0,0,0,1,0,1,1,0
E01003528,0,1,1,1,0,0,0,1,1,1,1
E01003529,1,0,0,1,0,0,0,0,0,1,0
E01003530,1,0,0,0,0,0,0,0,0,1,0
E01003531,1,0,0,1,0,0,1,0,0,1,0
E01003532,1,0,0,1,0,0,0,0,0,1,0
E01003533,1,1,1,1,0,1,0,0,0,1,1
E01003534,1,0,1,1,0,0,0,0,0,1,0
E01003535,0,0,0,0,0,0,1,0,0,0,0
E01003536,0,0,0,1,1,1,1,0,0,1,0
E01003537,1,0,1,0,0,0,0,0,1,1,0
E01003538,1,1,1,1,1,1,0,0,1,1,0
E01003539,1,1,0,0,0,0,1,0,0,1,0
E01003540,0,1,0,0,1,1,1,1,1,1,1
E01003541,0,0,0,1,0,1,1,0,1,1,1
E01003542,1,1,1,1,0,0,0,0,0,1,0
E01003543,1,0,0,1,0,0,1,0,0,1,1
E01003544,1,1,1,1,0,0,0,0,1,1,0
E01003545,0,1,1,1,0,1,1,0,1,1,0
E01003546,1,1,1,1,0,1,0,0,1,1,1
E01003547,0,0,0,0,0,0,1,0,0,1,0
E01003548,1,1,1,1,0,1,0,0,0,1,0
E01003549,1,1,1,1,0,1,0,0,1,1,0
E01003550,1,1,0,1,0,0,1,0,1,1,0
E01003551,1,1,1,1,1,0,0,0,1,1,0
E01003552,1,0,1,1,0,1,1,0,1,1,1
E01003553,1,1,1,1,0,1,0,0,1,1,1
E01003554,1,1,0,1,0,0,1,0,1,1,0
E01003555,1,1,1,0,1,1,0,0,1,1,1
E01003556,1,1,1,1,1,1,0,0,0,1,1
E01003557,1,1,1,1,0,0,0,0,1,1,1
E01003558,1,0,1,1,0,0,0,0,1,1,1
E01003559,1,1,1,1,0,0,0,0,1,1,0
E01003560,0,0,0,1,0,0,0,0,0,1,0
E01003561,1,0,0,1,0,0,0,0,0,1,1
E01003562,1,0,0,1,0,0,0,0,0,1,0
E01003563,1,0,0,1,0,0,0,0,0,1,0
E01003564,1,0,0,1,0,0,0,0,0,1,0
E01003565,1,1,1,1,0,0,0,0,1,1,1
E01003566,1,1,0,1,0,0,0,0,1,1,1
E01003567,1,1,1,1,0,0,0,0,0,1,0
E01003568,1,0,1,1,0,0,0,0,1,1,1
E01003569,1,1,1,1,0,0,0,0,0,1,1
E01003570,1,1,0,1,0,1,0,0,0,1,1
E01003571,1,1,0,1,0,0,0,0,0,1,0
E01003572,1,1,1,1,0,0,0,0,1,1,1
E01003573,1,0,1,1,0,0,0,0,1,1,0
E01003574,1,0,1,0,0,1,1,0,0,1,0
E01003575,1,1,1,0,0,0,0,0,0,1,1
E01003576,1,1,1,1,0,0,0,0,1,1,1
E01003577,1,1,1,1,0,0,1,0,1,0,1
E01003578,1,0,0,1,0,0,1,0,0,1,1
E01003579,1,1,0,1,0,1,0,0,0,1,0
E01003580,0,0,0,1,0,0,1,0,0,1,1
E01003581,1,0,1,1,0,0,0,0,0,1,0
E01003582,1,1,1,1,0,1,0,0,0,1,0
E01003583,1,1,0,1,0,0,0,0,1,1,1
E01003584,0,1,1,0,0,0,1,0,1,1,0
E01003585,0,0,1,0,1,0,0,0,0,1,1
E01003586,1,0,1,0,0,1,0,0,0,1,1
E01003587,1,1,1,1,0,0,0,1,1,1,0
E01003588,1,1,0,1,0,0,0,0,0,1,0
E01003589,1,0,0,1,0,0,0,0,0,1,1
E01003590,0,1,1,0,0,0,1,0,0,1,0
E01003591,1,1,1,1,0,0,0,0,0,1,0
E01003592,0,1,1,1,0,0,1,1,1,1,1
E01003593,0,1,1,1,0,1,1,1,1,1,0
E01003594,1,1,1,1,0,0,1,1,1,1,0
E01003595,1,1,1,1,1,1,0,1,1,1,1
E01003596,1,0,1,1,0,1,0,0,1,1,1
E01003597,0,1,1,0,0,1,0,0,1,1,1
E01003598,1,1,1,1,0,1,0,0,1,1,1
E01003599,0,1,1,1,1,0,1,0,1,1,1
E01003600,1,1,1,1,0,1,0,0,1,1,1
E01003601,1,1,1,0,0,0,0,0,0,1,0
E01003602,1,1,1,1,0,0,1,0,0,1,1
E01003603,0,0,1,1,0,0,1,0,1,1,0
E01003604,0,1,0,0,0,0,1,0,0,1,0
E01003605,1,1,1,1,0,0,0,0,0,1,1
E01003606,1,1,1,1,0,0,0,0,0,1,0
E01003607,1,1,1,1,0,0,0,0,0,1,1
E01003608,0,0,1,1,0,0,0,1,0,1,0
E01003609,0,0,0,0,0,0,0,0,0,0,0
E01003611,1,0,1,1,0,0,1,1,0,0,0
E01003615,1,1,1,1,1,0,0,0,1,1,1
