,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,OA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
4858,,,,,1,2,,2,1,,1,E00005051,,1,1,,1,1,2,1,1,,2,-1.0,,-1.0,1.0,0.0,,,0.0,,,
4859,1,,1,1,1,2,1,1,1,,1,E00005052,1,,1,1,0,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,-1.0,0.0,,0.0
4860,,,,,,,,,1,3,2,E00005053,,,1,,,1,,,1,3,1,,,,-1.0,0.0,0.0,,,,,
4861,1,,1,1,,1,,,,1,1,E00005054,,,,1,,,,,,1,1,,,,0.0,,0.0,,,0.0,,
4862,0,1,1,,1,1,2,1,1,0,1,E00005055,,,1,,1,1,1,2,1,,1,0.0,-1.0,1.0,0.0,0.0,,0.0,0.0,,,
4863,,,1,,1,1,2,1,1,,1,E00005056,,,1,,1,1,2,2,1,,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,
4864,,,1,,2,1,1,1,1,,1,E00005057,,1,,,2,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
4865,1,,1,,1,2,1,2,,,1,E00005058,1,0,1,,1,1,1,2,1,,1,-1.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0
4866,,1,1,,2,1,1,1,1,,1,E00005059,,1,1,,2,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4867,,1,1,,1,1,1,2,1,,1,E00005060,,1,1,1,,1,1,1,1,,1,0.0,0.0,-1.0,0.0,0.0,,0.0,,,0.0,
4868,1,0,1,,1,2,1,1,1,,1,E00005061,0,1,1,,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,-1.0
4869,,1,1,,1,2,1,1,1,,,E00005062,,1,1,,1,1,1,1,1,,1,-1.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,
4870,,,1,0,1,1,2,1,1,,1,E00005063,,,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4871,,1,1,,1,1,1,1,1,,1,E00005064,,,1,,1,1,2,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,
4872,,1,1,1,1,1,1,1,1,,1,E00005065,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4873,,,1,,1,1,2,1,1,,1,E00005066,,,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4874,,0,1,,1,1,2,1,1,,0,E00005067,0,0,1,,1,1,2,1,1,,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,
4875,,0,1,,1,1,2,1,1,0,1,E00005068,,,,,1,1,,,2,,,0.0,,,,1.0,,,0.0,,,
4876,,1,1,1,1,1,2,1,1,,1,E00005069,,,1,,1,,2,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4877,,,1,,1,2,1,2,1,,1,E00005072,,,,,2,1,1,2,1,,1,-1.0,0.0,0.0,0.0,0.0,,,1.0,,,
4878,,,1,,1,2,1,1,1,,1,E00005073,,,,,2,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,,1.0,,,
4879,1,1,1,1,2,1,1,1,1,,1,E00005074,,1,1,,2,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4880,,1,,,1,3,1,1,,,1,E00005075,,,,,1,3,1,1,,,1,0.0,0.0,0.0,0.0,,,,0.0,,,
4881,,,1,0,2,1,1,1,1,,1,E00005076,,1,1,,1,1,2,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,-1.0,,,
4882,,1,1,,1,1,1,1,1,,1,E00005077,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4883,,0,1,,1,2,2,1,1,,1,E00005078,,1,0,,1,2,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,,1.0,
4884,,1,1,,1,1,1,1,1,,1,E00005079,,1,1,0,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4885,,1,1,0,1,1,3,1,1,,1,E00005080,,1,1,,1,1,1,1,1,,1,0.0,-2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4886,,1,1,,1,2,1,1,1,,,E00005081,,1,1,,1,2,1,1,1,,1,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,
4887,1,1,1,,1,1,2,1,1,,1,E00005082,1,1,1,,1,1,1,1,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
4888,,,1,,1,1,1,1,1,,0,E00005083,,1,1,,1,2,1,1,1,,1,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,
4889,,,,,1,3,1,1,1,,1,E00005084,,,1,,1,2,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,,0.0,,,
4890,,1,1,,1,2,1,1,1,,1,E00005085,,1,1,,1,1,,1,1,,1,-1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,
4891,,,1,,1,2,1,1,1,1,,E00005086,,,1,,1,2,1,1,1,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
4892,,0,1,,1,1,3,1,1,,1,E00005087,,1,1,,1,1,3,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,
4893,,,1,,1,3,1,1,1,,,E00005088,,1,1,,1,2,1,1,1,,1,-1.0,0.0,0.0,,0.0,,0.0,0.0,,,
4894,,,1,,1,1,1,1,1,,1,E00005089,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4895,,1,1,,2,1,1,1,1,,1,E00005090,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,0.0,
4896,,1,1,,1,1,2,1,1,,1,E00005091,,0,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,-1.0,
4897,,,,,1,3,,1,1,,1,E00005092,,1,,,1,2,,1,1,,1,-1.0,,0.0,0.0,0.0,,,0.0,,,
4898,0,0,1,,1,1,2,1,1,,1,E00005093,,1,1,0,1,1,3,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,
4899,,0,1,,1,1,2,1,1,,1,E00005094,,0,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4900,1,,1,,1,2,1,1,1,,1,E00005095,,,1,,2,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,
4901,,,1,0,1,1,3,1,1,0,1,E00005096,,1,1,1,1,1,2,1,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,1.0,,
4902,,0,1,0,1,1,3,1,1,,1,E00005097,,0,1,,1,1,3,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4903,,,1,,2,1,1,1,1,,1,E00005098,,0,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,,
4904,2,1,1,1,1,1,1,1,1,1,1,E00005099,2,,1,1,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
4905,,,1,,2,2,1,1,1,,1,E00005100,,1,1,,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,,
4906,,1,1,,1,2,,2,1,,,E00005101,,,1,,1,2,,1,1,,1,0.0,,-1.0,,0.0,,0.0,0.0,,,
4907,0,1,1,1,,1,3,1,1,1,1,E00005102,,,1,,,,2,1,1,1,1,,-1.0,0.0,0.0,0.0,0.0,0.0,,,,
4908,,,,,1,3,,1,1,,1,E00005103,,1,,,1,2,,1,1,,1,-1.0,,0.0,0.0,0.0,,,0.0,,,
4909,,,1,,1,2,1,1,1,1,1,E00005105,,,,,,4,,,,,1,2.0,,,0.0,,,,,,,
4910,1,1,,,1,2,,1,1,,1,E00005106,,,1,,2,2,,1,,,1,0.0,,0.0,0.0,,,,1.0,,,
4911,,,,,2,2,1,1,1,,,E00005107,,,1,,2,2,,1,1,,1,0.0,,0.0,,0.0,,,0.0,,,
4912,,1,1,1,1,3,1,1,1,1,1,E00005108,1,,1,1,1,1,1,1,1,1,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4913,,1,1,,1,2,1,1,1,0,1,E00005109,,1,1,,2,1,,1,1,,1,-1.0,,0.0,0.0,0.0,,0.0,1.0,,0.0,
4914,1,,,,1,3,,1,1,,1,E00005110,,1,1,1,1,2,1,1,1,1,1,-1.0,,0.0,0.0,0.0,,,0.0,,,
4915,,,1,,1,3,0,1,1,0,1,E00005111,,,,0,1,2,0,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,,0.0,,,
4916,,,1,,1,2,1,1,1,,1,E00005112,,1,1,1,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4917,,1,,,1,2,1,1,1,,1,E00005113,,,,,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
4918,,,1,,1,2,2,1,1,,1,E00005114,,,1,,1,2,1,1,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,,
4919,,0,1,,1,1,1,1,1,,1,E00005115,,,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4920,,0,1,,2,1,1,1,1,,1,E00005116,,0,1,0,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,0.0,
4921,,1,1,,1,1,1,1,1,,1,E00005117,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4922,1,1,1,,1,1,1,1,1,1,1,E00005118,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
4923,,,1,,2,1,1,1,1,,1,E00005119,,,1,,2,1,1,2,1,,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,
4924,,0,1,,1,1,1,2,1,,1,E00005120,,,1,,1,1,2,2,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,
4925,,,1,,2,2,1,1,1,,1,E00005121,,1,1,,2,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4926,,0,1,,2,1,1,2,1,,1,E00005122,,1,1,,2,1,1,1,1,,1,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,,1.0,
4927,,,1,,1,1,2,1,1,,1,E00005123,,1,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4928,,,1,,1,2,1,1,1,1,1,E00005124,,1,1,,1,2,,1,1,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,,,
4929,,,1,,1,1,1,1,1,,1,E00005125,0,0,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4930,,0,1,,2,1,1,1,1,,1,E00005126,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,1.0,
4931,,,1,,1,1,1,2,1,,1,E00005127,,,1,,1,1,,3,1,,1,0.0,,1.0,0.0,0.0,,0.0,0.0,,,
4932,,1,1,,2,2,1,1,1,,1,E00005128,,1,1,,2,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4933,1,1,1,,1,1,1,1,1,1,1,E00005129,1,1,1,,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
4934,,1,1,,2,2,,1,1,,1,E00005130,,1,1,,1,1,,1,1,,1,-1.0,,0.0,0.0,0.0,,0.0,-1.0,,0.0,
4935,,1,1,,1,1,1,1,1,,1,E00005131,1,0,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,-1.0,
4936,,1,1,,1,2,1,1,1,,1,E00005132,,1,1,,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4937,1,1,1,1,1,1,1,1,1,1,1,E00005133,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4938,1,1,1,1,1,1,1,1,1,,1,E00005134,,1,2,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,
4939,2,1,1,1,1,1,1,1,1,,1,E00005135,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1.0
4940,1,1,1,1,1,1,1,1,1,1,1,E00005136,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4941,1,1,1,1,1,1,1,1,1,2,1,E00005137,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4942,,1,1,,1,1,1,1,1,1,1,E00005138,,,1,,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4943,,1,1,,1,1,1,1,1,,1,E00005139,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4944,,1,1,1,1,1,1,1,1,1,1,E00005140,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4945,,1,1,,,,,1,1,,,E00005141,,,,1,,,,1,2,,,,,0.0,,1.0,,,,,,
4946,,1,1,1,1,1,1,1,1,1,1,E00005142,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4947,,,1,,2,1,1,1,1,,1,E00005143,,1,1,,2,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
4948,,1,1,1,1,1,,1,1,1,1,E00005144,,1,1,,1,1,1,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
4949,,1,1,,1,1,1,1,1,0,1,E00005145,0,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4950,,2,1,1,1,1,1,1,1,1,,E00005146,,1,1,1,1,,1,1,1,1,1,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,
4951,,1,1,1,1,1,1,1,1,1,1,E00005147,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4952,1,1,1,1,,1,1,1,1,1,1,E00005148,1,,,1,1,,1,1,,1,1,,0.0,0.0,0.0,,0.0,,,0.0,,0.0
4953,,1,1,,1,1,1,1,1,1,1,E00005149,,1,1,,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
4954,,,1,,1,1,1,1,1,1,1,E00005150,,1,,,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
4955,,1,1,1,1,1,1,1,1,1,1,E00005151,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4956,1,1,,1,1,1,1,,,1,1,E00005152,,,1,1,,1,1,,,1,1,0.0,0.0,,0.0,,0.0,,,0.0,,
4957,1,1,,,,2,,,1,1,1,E00005153,1,,,1,1,1,,1,,2,1,-1.0,,,0.0,,1.0,,,,,0.0
4958,,1,1,0,1,1,2,1,1,,1,E00005154,,1,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4959,1,1,1,1,1,1,1,1,1,1,1,E00005155,1,1,1,1,,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4960,,1,1,,1,1,1,1,1,0,1,E00005156,,1,1,,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,
4961,1,,1,1,1,1,1,1,1,1,1,E00005157,1,1,1,1,,,1,,1,1,1,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
4962,,1,1,,1,1,1,1,1,,1,E00005158,,1,2,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,
4963,1,1,1,,1,1,1,1,1,2,1,E00005159,,1,1,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
4964,,,1,,1,,1,1,1,,,E00005160,,1,1,,1,,1,1,1,1,1,,0.0,0.0,,0.0,,0.0,0.0,,,
4965,,1,1,,1,2,1,1,1,1,1,E00005161,,1,1,,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4966,1,1,1,1,,1,1,1,1,1,2,E00005162,1,1,1,1,1,1,2,1,1,1,1,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0
4967,2,1,,,1,1,,,,2,1,E00005163,1,,,1,,1,,,,2,1,0.0,,,0.0,,0.0,,,,,-1.0
4968,1,1,1,,1,1,,,1,1,2,E00005164,1,,,1,1,1,1,,1,1,2,0.0,,,0.0,0.0,0.0,,0.0,,,0.0
4969,1,,1,1,1,1,,1,,1,2,E00005165,1,,1,1,1,1,,,1,2,2,0.0,,,0.0,,1.0,0.0,0.0,0.0,,0.0
4970,,0,1,,1,2,1,1,1,1,1,E00005166,,0,1,0,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
4971,,1,1,1,1,1,1,1,1,1,1,E00005167,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
4972,,,,,1,2,1,1,1,,1,E00005168,,1,1,,1,1,,1,1,,2,-1.0,,0.0,1.0,0.0,,,0.0,,,
4973,,1,1,,1,1,,,1,1,1,E00005169,,1,,,1,1,,,1,1,2,0.0,,,1.0,0.0,0.0,,0.0,,0.0,
4974,,1,1,0,1,2,1,1,1,,1,E00005170,,1,1,,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4975,1,1,,1,,1,,1,1,1,1,E00005171,1,1,,1,,1,1,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
4976,,,,,1,1,,,1,2,1,E00005172,,,,,,,1,,,2,1,,,,0.0,,0.0,,,,,
4977,,1,1,1,1,1,,1,1,1,1,E00005173,,1,1,,1,1,,1,,1,1,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,
4978,,,,1,,2,,,1,1,1,E00005174,1,,,1,,1,,,,1,1,-1.0,,,0.0,,0.0,,,0.0,,
4979,,1,,1,1,1,,1,1,3,1,E00005175,1,,1,1,,1,,1,,2,1,0.0,,0.0,0.0,,-1.0,,,0.0,,
4980,,1,1,,1,1,2,1,1,,1,E00005176,,1,1,,1,1,1,1,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4981,,1,1,,1,2,1,1,1,,1,E00005177,,1,1,,,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,
4982,1,1,1,1,,1,1,1,1,1,1,E00005178,1,1,1,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
4983,,,1,,1,2,,1,1,1,1,E00005179,,1,1,,1,2,,,1,1,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
4984,,1,1,0,1,1,1,1,1,,1,E00005180,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,
4985,1,,1,,,1,1,1,1,1,1,E00005181,1,,1,,,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0
4986,,,1,,1,1,1,1,1,1,1,E00005182,,1,1,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,
4987,,,1,,1,1,2,2,1,,1,E00005183,,1,1,,1,1,1,2,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,,
4988,,,1,,2,2,1,,,,1,E00005184,,1,,,1,2,1,,1,,2,0.0,0.0,,1.0,,,,-1.0,,,
4989,1,1,1,,1,1,1,1,1,,1,E00005185,1,1,1,,1,1,0,2,1,,1,0.0,-1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0
4990,,,1,,2,1,1,1,1,,1,E00005186,,1,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,,
4991,,,1,1,1,1,1,1,1,,1,E00005187,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
4992,,,2,,1,1,1,,1,,1,E00005188,,,3,,1,,,1,1,,,,,,,0.0,,1.0,0.0,,,
4993,,1,1,1,1,2,1,1,1,1,1,E00005189,,1,1,,1,1,1,,1,1,1,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
4994,,1,1,1,1,1,1,1,1,,1,E00005190,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
4995,,1,1,1,,,1,,1,2,1,E00005191,,,1,1,1,2,,1,1,1,1,,,,0.0,0.0,-1.0,0.0,,0.0,,
4996,,1,1,,1,1,1,1,1,,1,E00005192,,1,2,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,
4997,,1,1,1,,1,,1,1,1,1,E00005193,,1,1,1,,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
4998,,1,1,,1,1,1,1,1,,1,E00005194,,1,1,,1,,2,1,1,,1,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
4999,1,1,1,,1,,1,1,1,,1,E00005195,1,1,1,1,,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0
5000,,2,1,,1,,1,1,,,1,E00005196,1,1,2,1,1,,,1,1,,1,,,0.0,0.0,,,1.0,0.0,,-1.0,
5001,1,1,1,1,0,1,1,1,1,0,1,E00005197,1,1,1,1,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
5002,,1,2,1,1,1,1,1,1,,1,E00005198,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,
5003,,1,1,,1,1,1,1,1,,1,E00005199,1,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
5004,,,2,,1,,1,2,1,,1,E00005200,,,1,,1,1,1,2,1,,1,,0.0,0.0,0.0,0.0,,-1.0,0.0,,,
5005,1,,1,,1,2,1,1,1,1,1,E00005201,,1,1,,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5006,1,1,1,1,1,1,1,1,1,1,1,E00005202,1,1,1,1,0,1,0,1,1,1,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
5007,,1,1,,1,1,1,1,1,,1,E00005203,,1,1,1,1,1,2,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
5008,,1,1,1,1,1,,1,1,1,1,E00005204,,1,1,1,1,1,,1,,1,1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5009,,,1,,1,1,1,1,1,,1,E00005205,,,1,,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
5010,2,1,1,1,0,1,1,1,0,1,1,E00005206,2,1,1,1,,0,0,1,0,1,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5011,,1,1,1,1,1,,1,1,1,1,E00005208,,,1,1,1,,,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5012,1,1,1,1,1,1,1,1,1,1,1,E00005209,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
5013,,1,1,1,1,1,1,1,1,1,1,E00005210,0,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
5014,,1,1,1,1,1,2,1,1,,1,E00005211,,1,1,1,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
5015,,0,1,,1,1,2,1,1,,1,E00005212,,0,1,,1,1,2,2,1,,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,
5016,,1,,1,1,1,,,1,2,1,E00005213,1,1,,2,,1,,,1,1,1,0.0,,,0.0,0.0,-1.0,,,1.0,0.0,
5017,2,0,1,1,0,1,0,1,1,1,1,E00005214,2,,1,1,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5018,1,1,,1,1,1,,,1,2,1,E00005215,1,1,,1,1,1,1,,1,2,1,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5019,,1,1,1,1,1,1,1,1,1,1,E00005216,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5020,,1,1,,1,1,1,1,1,1,1,E00005217,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
5021,,1,1,,1,1,2,2,1,,1,E00005218,,1,1,1,1,1,2,1,1,1,1,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,,0.0,
5022,,1,1,,1,1,1,1,1,,1,E00005219,,1,2,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,
5023,,1,1,,1,1,1,1,1,2,1,E00005220,,,1,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,-1.0,0.0,0.0,,,
5024,,1,1,1,1,1,,1,1,1,1,E00005221,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5025,,1,1,1,1,1,,1,,1,1,E00005222,,,1,1,,1,1,1,1,1,1,0.0,,0.0,0.0,,0.0,0.0,,0.0,,
5026,,1,1,,1,1,1,,1,1,1,E00005223,1,1,,1,1,1,1,1,1,1,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,
