,Unnamed: 0_x,matched,p,clusters_2011_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,angle
713,616575_b,9,0.001,Low-density,616575,E00020049,E00020049,E01003975,845564,-0.0743047848157496,51.4970554149712,YWJCtybhlzUBcGR7bwWB_g,51.497101937913,-0.0741995614572036,6,2008,256.673470576709,FE533474-D5F8-4813-9CE4-5DC14CA086BF,616575,616575_b,b
714,616577_b,2,0.0875015737603056,Other green,616577,E00020049,E00020049,E01003975,845566,-0.0744535166128846,51.49659662639712,VrX5VUR8F6CT25NNW7dJQw,51.4970513655921,-0.0745025720685877,5,2012,255.915634563198,83A41C71-4767-4F07-90D4-40A4721D46DE,616577,616577_b,b
715,617228_b,13,0.4330348078614393,Estates,617228,E00020049,E00020049,E01003975,846421,-0.0756239796831417,51.49742603932071,TUZruu3aqMGclrdC2vcu-g,51.4975034481382,-0.0756075133104998,5,2012,168.893463370287,940EA269-C397-46C6-9215-8B87AF3FDC94,617228,617228_b,b
718,616557_b,9,0.001,Low-density,616557,E00020049,E00020049,E01003975,845535,-0.0751987306783792,51.496933363231,hSRIngpy0HXsorqNqZASLg,51.496948363935786,-0.0752226637307227,9,2009,255.920022642773,83A41C71-4767-4F07-90D4-40A4721D46DE,616557,616557_b,b
719,616559_b,4,0.1862277129244199,Low-density,616559,E00020049,E00020049,E01003975,845537,-0.0746364715477967,51.4970116595169,tckvypFxPf09iPcRxDHDMw,51.497054767645295,-0.0745482616063846,6,2008,255.915634563198,83A41C71-4767-4F07-90D4-40A4721D46DE,616559,616559_b,b
720,616574_b,4,0.0131015115110455,Low-density,616574,E00020049,E00020049,E01003975,845562,-0.074596885290192,51.497091962836286,xYVOdUYx1skvWQvJ73jToA,51.4970864596602,-0.0745582618353108,9,2009,255.915634563198,83A41C71-4767-4F07-90D4-40A4721D46DE,616574,616574_b,b
721,615741_b,13,0.001,Estates,615741,E00020385,E00020385,E01004050,844396,-0.0837800129376331,51.46687907356879,7TSrEPpKWggedFd5XUlEsA,51.4667179799644,-0.0836311389708903,6,2008,151.924408947791,50E7BE68-5667-40BF-855D-FB1994507F9C,615741,615741_b,b
723,615717_b,1,0.0425832743156984,Open green space,615717,E00020385,E00020385,E01004050,844360,-0.0840188478056215,51.4671785648429,12NXrZBnY9Roq2SXPDoUPQ,51.467402193618,-0.084161353701787,6,2008,152.783888442693,6F761EE6-A2EB-493D-83D5-AF6DCAD46992,615717,615717_b,b
725,623499_b,13,0.7619364478469638,Estates,623499,E00019816,E00019816,E01003940,855191,-0.0860133344630667,51.498298601006496,gdKFbDuku8ypCjOVffERWA,51.49823709940411,-0.0859343948913184,6,2012,157.641744952759,A785414F-B421-490A-9A00-FD4503242F66,623499,623499_b,b
726,623749_b,13,0.2269635245583393,Estates,623749,E00019816,E00019816,E01003940,855537,-0.0858526303485752,51.4980352828323,RJ1w8FBoxqAIPpChFP4rew,51.498075966270704,-0.0858253884746026,6,2012,155.024636080568,E69A8A6E-AB3A-4FA2-B287-308F136C8F4E,623749,623749_b,b
728,631012_b,13,0.3123832781199908,Estates,631012,E00016098,E00016098,E01003184,865167,-0.111817391788725,51.476008330160106,5TXVwG2LPJeuXEx6Y-r0vw,51.47596870161961,-0.112467190600232,6,2008,183.09085135526692,17399704-E548-4456-AC35-E65137219F07,631012,631012_b,b
729,631014_b,13,0.1606541322406738,Estates,631014,E00016098,E00016098,E01003184,865170,-0.111886864241562,51.4754707015728,8CR5duQ9wxme5ypenk8BjQ,51.4754588764285,-0.1125280074477559,7,2008,182.158292918216,17399704-E548-4456-AC35-E65137219F07,631014,631014_b,b
730,631013_b,13,0.1974819817524238,Estates,631013,E00016098,E00016098,E01003184,865168,-0.111840502454719,51.4758291182745,7vykfjESSI2S600rzCwz2w,51.4758977150701,-0.11247645263842,6,2008,183.09085135526692,17399704-E548-4456-AC35-E65137219F07,631013,631013_b,b
732,521588_b,6,0.001,Other green,521588,E00023973,E00023973,E01004737,719929,-0.130420628789502,51.4890774830103,t9LVM94ceMN2atTm0I7heQ,51.48906639392901,-0.1304665460453969,7,2012,125.468884545826,DB0FABC3-FCD6-43C7-96DB-99B12574D871,521588,521588_b,b
734,523888_b,0,0.1130193984747169,Terraced,523888,E00023982,E00023982,E01004737,723162,-0.132969184198343,51.48624060194899,d3aKLC9o3EO2J5QCIEZuYw,51.4862642999128,-0.132944418364406,8,2012,162.407575437818,FF9B6A7A-17BF-44C2-8492-A0289E8F73A2,523888,523888_b,b
736,523891_b,13,0.2568046259315333,Estates,523891,E00023982,E00023982,E01004737,723165,-0.132672791087458,51.4860865905492,sxC4iKuIs3XyMEoZrpEduw,51.48610714555621,-0.132625794278709,5,2012,249.238622748713,52C0A1AA-8458-4C09-9F38-86ABB28CC2BA,523891,523891_b,b
737,523897_b,1,0.1334867352868556,Open green space,523897,E00023982,E00023982,E01004737,723177,-0.132116754115303,51.4862343511938,VUoRHkNBzZp-cBdRM3e5OA,51.4862429839524,-0.132127585011034,5,2012,251.003345844334,52C0A1AA-8458-4C09-9F38-86ABB28CC2BA,523897,523897_b,b
738,616593_b,15,0.1719118466911847,Commercial,616593,E00020045,E00020045,E01003975,845604,-0.0734451678901355,51.4980489174154,rAgA48hyjaL3tVEzapglbQ,51.4980722409395,-0.0735142593144347,6,2008,259.432882102007,E16AC62D-49C1-49EA-AD2E-11C7C3446647,616593,616593_b,b
739,631079_b,13,0.1373454436300312,Estates,631079,E00016085,E00016085,E01003184,865279,-0.109784415065071,51.47617834372021,dDVvO43aWtgY6hdBxKEPnQ,51.4761949645976,-0.109757970474206,7,2009,254.814661330439,8FA66A9E-FD14-4529-ACFE-2340E17A7D65,631079,631079_b,b
740,635533_b,10,0.445616993816792,High-density,635533,E00171522,E00171522,E01003093,871474,-0.1209242138315219,51.4695158660122,MCVsOIohF_UBzplN7092tA,51.4695111436215,-0.1209315771222,5,2012,238.356837717859,4A0DB7C5-B5C5-46BB-BAAB-572785FC781F,635533,635533_b,b
741,635546_b,0,0.2978643440930526,Terraced,635546,E00171522,E00171522,E01003093,871488,-0.120701699233718,51.4695967148682,KzWkWjFRpTHBCciJM4p7KQ,51.4696046290934,-0.120662427432693,5,2012,238.340965656545,4A0DB7C5-B5C5-46BB-BAAB-572785FC781F,635546,635546_b,b
