LSOA code,price,Unnamed: 0,"Price (central estimate, natural log scale)"
E01002620,231779.75664005976,5.312716141906945,12.35354287492692
E01002621,247125.24778843884,5.658309908429528,12.417650563157045
E01002622,253108.25063653965,5.7168019646885755,12.441572544328807
E01002623,240028.76304222597,5.668808260560036,12.388514041152444
E01002624,243869.97386113458,5.548701458603796,12.404390468225118
E01002625,241622.12815052815,5.5970846289469876,12.395130330875707
E01002626,247807.26637549393,5.584996674705472,12.42040657129646
E01002627,252892.41642711288,5.375418629219283,12.440719445759711
E01002628,236420.22402154506,5.492682698663774,12.373366110861422
E01002629,257885.56556626718,5.575190968048282,12.460271221192084
E01002630,240558.87842607792,5.648969876538416,12.390720155305674
E01002631,213534.55007247574,5.358988915170942,12.27155392559559
E01002632,247629.2007956655,5.615855630136963,12.41968774820089
E01002633,195640.59187845723,5.229424044757546,12.18403453999352
E01002634,199809.31918273927,5.309872771387046,12.205118786665112
E01002635,256004.62375310995,5.649007777479243,12.452950784834178
E01002636,234433.62583435848,5.420791258246211,12.36492778132106
E01002637,196282.14763181616,5.133290807734507,12.1873084318182
E01002638,233838.81615796662,5.32235647878386,12.362387337156706
E01002639,258922.4575131922,5.817042241586703,12.464283904014033
E01002640,233513.90531357593,5.629757526128189,12.360996905982097
E01002641,247419.64553058753,5.55986043555396,12.418841143753067
E01002642,244314.35334197618,5.3919044877942754,12.406211008454765
E01002643,250171.78400207133,5.537873082771534,12.42990309688281
E01002645,223999.73984568773,5.442315255995278,12.319400169433322
E01002646,233925.60200663586,5.58641129775013,12.362758403643573
E01002647,205971.62065796283,5.572954924051999,12.235493674485118
E01002648,221849.30763300334,5.4481967792570964,12.309753635923228
E01002649,231783.71016305353,5.51655698461192,12.353559932021694
E01002650,216271.41289232494,5.452117536327626,12.284289439047313
E01002651,213852.62988956604,5.611894063579226,12.273042411402987
E01002652,237972.84676484016,5.643947675696805,12.37991185692158
E01002653,246825.8244167604,5.830336875468492,12.416438202560208
E01002654,246442.74536603055,5.743878280650304,12.41488497516559
E01002655,251229.51408282854,5.801855515460579,12.434122199042442
E01002656,259148.6372546819,5.654823613423173,12.465157065084567
E01002657,255073.9212518249,5.873220036669475,12.449308669393428
E01002658,318601.30992777075,5.772182814280192,12.671695787961783
E01002659,258576.17375513312,5.536930665690848,12.462945605557497
E01002660,227621.5043381197,5.440924207369487,12.335439459803233
