,LSOA code (2011),Crime Score,lsoa,Unnamed: 0
1550,E01001576,0.795,E01001576,5.875872149782361
1551,E01001577,1.047,E01001577,5.784310527973705
1552,E01001578,0.737,E01001578,5.8226577537815745
1553,E01001579,0.728,E01001579,5.797267406346411
1554,E01001580,0.779,E01001580,6.078145448072457
1555,E01001581,0.526,E01001581,5.875070777806369
1556,E01001582,1.036,E01001582,5.895932939555078
1557,E01001583,0.417,E01001583,5.881432492224897
1558,E01001584,-0.259,E01001584,5.987928272189951
1559,E01001585,0.177,E01001585,6.176228500547863
1560,E01001586,0.842,E01001586,6.094457825024922
1561,E01001587,-0.048,E01001587,6.079855141939817
1562,E01001588,1.673,E01001588,5.851892228801875
1563,E01001589,0.58,E01001589,5.81029377477925
1564,E01001590,0.504,E01001590,6.189744376690588
1565,E01001591,0.401,E01001591,5.998798419965193
1566,E01001592,0.296,E01001592,5.974947828995554
1567,E01001593,0.053,E01001593,6.005890634152796
1568,E01001594,0.159,E01001594,5.838220257100051
1569,E01001595,0.565,E01001595,5.992414705592431
1570,E01001596,-0.226,E01001596,6.22365028464917
1571,E01001597,0.496,E01001597,6.111624871288334
1572,E01001598,0.511,E01001598,6.210732533931732
1573,E01001599,0.619,E01001599,6.1510779673491065
1574,E01001600,0.144,E01001600,6.037437405851152
1575,E01001601,-0.368,E01001601,6.2258929672136984
1576,E01001602,0.71,E01001602,6.161400954960745
1577,E01001603,0.536,E01001603,6.160984134420436
1578,E01001604,0.374,E01001604,6.009644465931391
1579,E01001605,-0.318,E01001605,5.915130667981848
1580,E01001606,-0.597,E01001606,6.155452935025096
1581,E01001607,0.282,E01001607,6.1082031300614
1582,E01001608,0.107,E01001608,6.264178699116374
1583,E01001609,0.735,E01001609,5.985694232030152
1584,E01001610,-0.375,E01001610,6.236784987079287
1585,E01001611,-0.327,E01001611,6.173988278280168
1586,E01001613,0.555,E01001613,6.000216311348809
1587,E01001614,0.514,E01001614,5.9946143774099125
1588,E01001615,1.01,E01001615,5.909170843535401
1589,E01001617,0.125,E01001617,6.2081439548663875
1590,E01001618,0.502,E01001618,6.0090277958741956
1591,E01001619,-0.061,E01001619,5.973806978975023
1592,E01001620,0.596,E01001620,5.864294976126159
1593,E01001621,0.995,E01001621,5.829994393036505
1594,E01001623,0.723,E01001623,6.03559602410705
1595,E01001624,0.625,E01001624,6.102232912312383
1596,E01001625,0.86,E01001625,5.846278106932546
1597,E01001629,0.393,E01001629,5.801747603524
1598,E01001631,0.207,E01001631,5.651581162083758
1599,E01001632,-0.111,E01001632,5.989748549655201
1600,E01001633,0.5,E01001633,5.823864692733402
1601,E01001634,0.54,E01001634,5.652836214093601
1602,E01001635,1.014,E01001635,5.959897369146347
1603,E01001636,-0.213,E01001636,6.0936428255505035
1604,E01001637,0.438,E01001637,6.15684483732496
1605,E01001638,0.022,E01001638,5.698525664898066
1606,E01001640,0.952,E01001640,5.710899277166887
1607,E01001641,0.759,E01001641,5.827905252781881
1608,E01001642,1.036,E01001642,5.829616701862086
1609,E01001644,0.448,E01001644,5.865741031510489
1610,E01001645,0.459,E01001645,5.989047898542161
1611,E01001646,-0.202,E01001646,5.87023511093654
1612,E01001647,1.296,E01001647,5.964023644725482
1613,E01001648,0.803,E01001648,5.99854678362608
1614,E01001649,0.893,E01001649,6.064043966929118
1615,E01001650,0.693,E01001650,6.0134850476412165
1616,E01001651,1.577,E01001651,6.057752038493301
1617,E01001652,0.825,E01001652,5.899312141711119
1618,E01001653,0.433,E01001653,6.024049264340361
1619,E01001654,0.481,E01001654,5.897825060950385
1620,E01001655,0.659,E01001655,5.936806918445386
1621,E01001656,-0.205,E01001656,5.999150631617915
1622,E01001657,0.158,E01001657,6.078458743660073
1623,E01001658,0.134,E01001658,6.040290511887649
1624,E01001659,0.546,E01001659,5.971510723303845
1625,E01001660,0.813,E01001660,6.050869069285899
1626,E01001661,1.171,E01001661,5.949489208449305
1627,E01001662,1.065,E01001662,5.788507784683692
1628,E01001664,0.334,E01001664,5.698929306259729
1629,E01001665,0.714,E01001665,5.850554648994795
1630,E01001666,0.945,E01001666,5.6178145784598135
1631,E01001667,1.834,E01001667,5.5141646418214
1632,E01001668,0.763,E01001668,5.659664219974922
1633,E01001669,0.662,E01001669,5.96913264138358
1634,E01001671,0.332,E01001671,5.864252328872681
1635,E01001672,0.814,E01001672,5.7259914801545335
1636,E01001673,1.187,E01001673,5.767199982095648
1637,E01001674,0.486,E01001674,6.003897140423457
1638,E01001675,0.729,E01001675,5.847350454666246
1639,E01001676,0.265,E01001676,5.968111625671387
1640,E01001677,0.073,E01001677,5.807397680110242
1641,E01001678,-0.288,E01001678,5.99779118788548
1642,E01001679,0.151,E01001679,6.106635965839509
1643,E01001680,0.31,E01001680,6.240061560938181
1644,E01001681,0.596,E01001681,6.055838001271089
1645,E01001682,0.517,E01001682,5.925594443032722
1646,E01001683,0.037,E01001683,6.135919190741874
1647,E01001684,0.667,E01001684,5.9377345020851395
1648,E01001685,0.274,E01001685,5.922305130761517
1649,E01001686,0.035,E01001686,6.027989075487892
1650,E01001687,1.589,E01001687,5.713996090500603
1651,E01001688,0.087,E01001688,5.987245538711548
1652,E01001690,-0.009,E01001690,5.905134123515308
1653,E01001692,-0.117,E01001692,5.782198963165283
1654,E01001693,0.511,E01001693,5.715801812464894
1655,E01001694,0.49,E01001694,5.881452166019602
1656,E01001695,0.821,E01001695,5.655439215547898
1657,E01001696,1.149,E01001696,5.650879451206753
1658,E01001697,0.652,E01001697,5.702712229319981
1659,E01001698,0.486,E01001698,5.830286705747564
1660,E01001699,0.105,E01001699,5.884247990754934
1661,E01001700,0.544,E01001700,5.764431046067382
1662,E01001701,0.534,E01001701,5.846128866439912
1663,E01001702,0.272,E01001702,5.565029444116535
1664,E01001703,0.27,E01001703,5.711667087889209
1665,E01001704,0.49,E01001704,6.048128768189312
1666,E01001705,0.456,E01001705,5.756936068377219
1667,E01001706,0.715,E01001706,5.590782377257276
1668,E01001708,-0.073,E01001708,5.900212985126912
1669,E01001709,0.576,E01001709,5.535028076366238
1670,E01001710,0.003,E01001710,5.7426547682687135
1671,E01001711,0.433,E01001711,5.720188764768226
1672,E01001712,0.555,E01001712,5.952102554017219
1673,E01001713,0.663,E01001713,5.614426235925584
1674,E01001714,0.816,E01001714,5.912652508853233
1675,E01001715,0.869,E01001715,6.105713920159773
1676,E01001716,0.678,E01001716,5.760860822139642
1677,E01001717,0.188,E01001717,5.848158712118444
1678,E01001718,1.098,E01001718,5.851927487289204
1679,E01001719,0.199,E01001719,5.7656787584905755
1680,E01001720,0.545,E01001720,6.094949843226999
1681,E01001722,0.514,E01001722,5.963914612288116
1682,E01001723,-0.124,E01001723,6.154987771336625
1683,E01001724,0.136,E01001724,5.882408597252586
1684,E01001725,-0.108,E01001725,6.131405519533761
1685,E01001726,-0.226,E01001726,5.982901194056526
1686,E01001727,-0.267,E01001727,6.30670701278435
1687,E01001728,-0.135,E01001728,5.980216455459595
1688,E01001729,0.011,E01001729,5.6767945133637046
1689,E01001730,0.858,E01001730,5.624245944432914
1690,E01001731,1.149,E01001731,5.749824545907636
1691,E01001732,0.605,E01001732,5.642441335651609
1692,E01001733,1.413,E01001733,5.9536983680725095
1693,E01001734,1.569,E01001734,5.905615242958069
1694,E01001735,1.427,E01001735,5.7497306027255215
1695,E01001736,0.397,E01001736,5.905276897549629
1696,E01001737,0.253,E01001737,6.346989802825145
1697,E01001738,0.329,E01001738,6.015485289196174
1698,E01001739,0.763,E01001739,5.975959222162923
1699,E01001740,0.874,E01001740,5.738729143795902
1700,E01001741,0.601,E01001741,6.085401736554646
1701,E01001742,0.494,E01001742,5.952858578275751
1702,E01001744,0.925,E01001744,5.955128045405372
1703,E01001745,0.346,E01001745,5.723983737501768
1704,E01001746,-0.782,E01001746,5.959483349323273
1705,E01001747,1.209,E01001747,5.838154794858849
1706,E01001748,1.341,E01001748,5.868001607112113
1707,E01001749,0.808,E01001749,6.0615992921122
1708,E01001750,1.31,E01001750,5.874617011923539
1709,E01001751,0.926,E01001751,6.0303369414979135
1710,E01001752,0.097,E01001752,5.714500475738008
1711,E01001753,0.615,E01001753,5.596312288137582
1712,E01001754,0.649,E01001754,5.642561436928425
1713,E01001755,0.612,E01001755,5.785165817129846
1714,E01001756,1.108,E01001756,5.8168577013344605
1715,E01001757,0.034,E01001757,6.030976385683627
1716,E01001758,0.869,E01001758,5.7147984363064905
1717,E01001759,0.602,E01001759,5.789858884281582
1718,E01001760,1.722,E01001760,5.833432646358714
1719,E01001761,0.834,E01001761,5.85218837016668
1720,E01001762,0.34,E01001762,5.82904111676746
1721,E01001763,0.316,E01001763,5.996179597245322
1722,E01001764,0.466,E01001764,5.807573974802253
1723,E01001765,0.393,E01001765,5.647824487686157
1724,E01001767,1.131,E01001767,5.998990008907933
1725,E01001768,0.398,E01001768,6.179177384222707
1726,E01001769,0.973,E01001769,6.084930465462502
1727,E01001770,0.733,E01001770,5.9608041154486795
1728,E01001772,1.0,E01001772,5.939913711686065
1729,E01001773,1.191,E01001773,5.641407864972165
1730,E01001774,0.74,E01001774,5.740360902316534
1731,E01001775,0.921,E01001775,5.849851625134247
1732,E01001776,0.981,E01001776,5.581622593181649
1733,E01001777,1.064,E01001777,5.63380391523242
1734,E01001779,0.298,E01001779,5.672009075389189
1735,E01001780,1.386,E01001780,5.776669086293971
1736,E01001781,0.987,E01001781,5.987622398069536
1737,E01001782,-0.032,E01001782,5.699557550410007
1738,E01001783,0.636,E01001783,5.857237891545371
1739,E01001784,0.079,E01001784,5.604685551878335
1740,E01001785,1.068,E01001785,6.080796915551891
1741,E01001786,0.479,E01001786,5.766315588084134
1742,E01001787,0.448,E01001787,5.54162850711919
1743,E01001788,0.23,E01001788,5.6550192688450664
1744,E01001789,0.466,E01001789,5.900807602570788
1745,E01001790,0.013,E01001790,5.797085872718266
1746,E01001791,0.505,E01001791,5.898794066416074
1747,E01001792,1.236,E01001792,6.034790738115033
1748,E01001793,0.435,E01001793,6.129937784646147
1749,E01001794,0.767,E01001794,6.139564097344459
1750,E01001795,1.296,E01001795,6.0666818993814875
1751,E01001796,0.372,E01001796,5.934219861298464
1752,E01001798,1.203,E01001798,5.988069176673889
1753,E01001799,-0.144,E01001799,6.211128529855761
1754,E01001800,0.034,E01001800,5.799161831537883
1755,E01001801,-0.163,E01001801,6.146106696519696
1756,E01001802,0.116,E01001802,6.119433733820915
1757,E01001803,-0.353,E01001803,6.187491793786326
1758,E01001804,-0.901,E01001804,6.201217058300972
1759,E01001805,1.151,E01001805,6.146864489333271
1760,E01001806,0.913,E01001806,5.9818813896819245
1761,E01001807,0.172,E01001807,6.125608400865034
1762,E01001808,0.217,E01001808,5.903153357682405
1763,E01001809,0.039,E01001809,6.017442094362699
1764,E01001811,0.715,E01001811,5.862393608280256
1765,E01001812,0.605,E01001812,6.131271461223034
1766,E01001813,1.229,E01001813,5.973621611692468
1767,E01001814,0.505,E01001814,5.718936875246573
1768,E01001815,0.427,E01001815,5.929167449474335
1769,E01001816,0.709,E01001816,6.032940420535726
1770,E01001819,0.507,E01001819,6.130831905939047
1771,E01001820,0.597,E01001820,5.952636063988529
1772,E01001821,1.125,E01001821,5.768478928950795
1773,E01001822,0.799,E01001822,5.992192157557313
1774,E01001823,-0.571,E01001823,6.024428263787301
1775,E01001824,0.439,E01001824,6.045528418427214
1776,E01001825,-0.46,E01001825,6.12112073200505
1777,E01001826,-0.413,E01001826,5.906034334968118
1778,E01001827,0.17,E01001827,6.005242491761844
1779,E01001828,0.25,E01001828,5.734582511390128
1780,E01001829,0.756,E01001829,6.225743831249705
1781,E01001830,0.644,E01001830,5.81800705795988
1782,E01001831,1.017,E01001831,5.850720451189124
1783,E01001832,1.02,E01001832,6.055707304565995
1784,E01001833,0.259,E01001833,5.95992923039262
1785,E01001834,0.584,E01001834,5.905643449510847
1786,E01001835,1.1,E01001835,6.387329745292663
1787,E01001836,0.453,E01001836,5.894636505300348
1788,E01001837,0.654,E01001837,6.017851841331709
1789,E01001838,0.616,E01001838,5.793919304365753
1790,E01001839,0.905,E01001839,5.779443505105008
1791,E01001840,0.91,E01001840,5.851162469954717
1792,E01001841,0.53,E01001841,6.0906093363859215
1793,E01001842,0.952,E01001842,6.049763590861589
1794,E01001843,0.738,E01001843,6.037863118307931
1795,E01001844,1.029,E01001844,5.999332787855616
1796,E01001845,0.579,E01001845,6.000413111665032
1797,E01001846,1.661,E01001846,5.628860182101183
1798,E01001847,1.297,E01001847,5.726303805623735
1799,E01001848,1.21,E01001848,5.762960925443994
1800,E01001849,0.777,E01001849,5.592292765541189
1801,E01001850,0.661,E01001850,5.754551673864389
1802,E01001851,0.473,E01001851,6.040343687647865
1803,E01001852,0.331,E01001852,6.050202769202155
1804,E01001853,0.884,E01001853,6.300964316454801
1805,E01001854,0.24,E01001854,6.102843206269401
1806,E01001855,0.271,E01001855,6.009883056084315
1807,E01001856,0.606,E01001856,6.086781498211534
1808,E01001857,1.365,E01001857,5.743722751543119
1809,E01001858,0.764,E01001858,6.039262281811756
1810,E01001859,-0.738,E01001859,6.317574970862445
1811,E01001860,0.709,E01001860,6.000183639176395
1812,E01001861,0.769,E01001861,6.082630409913905
1813,E01001862,0.493,E01001862,6.183826285439569
1814,E01001863,0.676,E01001863,6.156888353123384
1815,E01001864,0.518,E01001864,6.290667775514963
1816,E01001865,0.07,E01001865,6.164535003425801
1817,E01001866,0.707,E01001866,5.923301959559865
1818,E01001867,-0.74,E01001867,5.962737269261304
1819,E01001868,0.84,E01001868,6.067734932288145
1820,E01001869,0.326,E01001869,6.170962044825921
1821,E01001870,-0.45,E01001870,5.958532382346489
1822,E01001871,-0.548,E01001871,6.096582162947882
1823,E01001872,0.205,E01001872,6.170554203773612
1824,E01001873,0.13,E01001873,5.977297680718558
1825,E01001874,-0.345,E01001874,5.67228519204375
1826,E01001875,0.804,E01001875,6.120932847261429
1827,E01001876,0.28,E01001876,5.755962379814423
1828,E01001877,0.743,E01001877,5.474212182009661
1829,E01001878,0.085,E01001878,6.2246812621315755
1830,E01001879,0.19,E01001879,5.818418215732185
1831,E01001880,0.559,E01001880,5.9074665520872385
1832,E01001881,0.923,E01001881,5.962726294476053
1833,E01001882,0.35,E01001882,6.214296831025018
1834,E01001883,-0.105,E01001883,5.908241947856518
1835,E01001884,0.715,E01001884,5.813529105290122
1836,E01001885,0.644,E01001885,5.6007139682769775
1837,E01001886,0.645,E01001886,5.880551339399935
1838,E01001887,0.258,E01001887,5.87819843065171
1839,E01001888,-0.004,E01001888,6.387104824611119
1840,E01001889,1.415,E01001889,6.067714826025144
1841,E01001890,-0.289,E01001890,6.077689837526392
1842,E01001891,-0.033,E01001891,6.126310532181352
1843,E01001892,-0.109,E01001892,6.120589764029892
1844,E01001893,0.514,E01001893,5.881409455652106
1845,E01001894,0.422,E01001894,5.754889011383057
1846,E01001895,0.404,E01001895,6.131188248540019
1847,E01001896,0.51,E01001896,5.871872957362685
1848,E01001897,0.602,E01001897,6.180328839100325
1849,E01001898,0.141,E01001898,5.9115412161738865
1850,E01001899,0.715,E01001899,5.681001816954568
1851,E01001900,0.364,E01001900,5.828002259963089
1852,E01001901,-0.223,E01001901,6.052710755304857
1853,E01001902,-0.267,E01001902,6.043417604073234
1854,E01001903,0.195,E01001903,5.857730797193582
1855,E01001904,0.127,E01001904,6.307484900250154
1856,E01001905,-0.224,E01001905,6.39445913143647
1857,E01001906,0.159,E01001906,6.116045592381404
1858,E01001907,0.63,E01001907,6.446258203799908
1859,E01001908,0.396,E01001908,6.176536634990147
1860,E01001909,0.494,E01001909,6.039326129957687
1861,E01001910,-0.225,E01001910,5.989133526728703
1862,E01001911,-0.31,E01001911,5.855332871963238
1863,E01001912,0.452,E01001912,5.752736812167697
1864,E01001913,0.345,E01001913,6.054856665929159
1865,E01001914,0.287,E01001914,6.038460329787372
1866,E01001915,0.697,E01001915,6.154709606501409
1867,E01001916,0.214,E01001916,6.244471743300155
1868,E01001917,0.214,E01001917,6.286113310551298
1869,E01001918,0.133,E01001918,6.281350603586511
1870,E01001919,0.429,E01001919,6.408847476682093
1871,E01001920,0.626,E01001920,5.886116327910588
1872,E01001921,1.089,E01001921,5.862442595618112
1873,E01001922,0.855,E01001922,6.110202356993434
1874,E01001923,0.663,E01001923,6.03064960446851
1875,E01001924,0.504,E01001924,6.402562034831328
1876,E01001925,0.142,E01001925,6.248148202896118
1877,E01001926,0.035,E01001926,6.181436065832774
1878,E01001927,0.188,E01001927,6.480172029630405
1879,E01001928,0.706,E01001928,6.005141283235242
1880,E01001929,0.27,E01001929,5.991466725081728
1881,E01001930,0.635,E01001930,6.141956079417262
1882,E01001931,0.236,E01001931,6.130242003334893
1883,E01001932,1.034,E01001932,5.902248449983268
1884,E01001933,0.685,E01001933,6.0204597169702705
1885,E01001934,-0.66,E01001934,5.926472090757811
1886,E01001935,0.469,E01001935,6.260693992121836
1887,E01001937,0.647,E01001937,6.23209985891978
1888,E01001938,0.505,E01001938,5.843464829982856
1889,E01001939,0.017,E01001939,5.890367518300596
1890,E01001940,1.049,E01001940,6.0064829504767125
1891,E01001941,0.856,E01001941,6.051053892891362
1892,E01001942,0.706,E01001942,6.115940764685657
1893,E01001943,1.387,E01001943,5.72928197701256
1894,E01001944,-0.222,E01001944,5.799953634434558
1895,E01001945,0.803,E01001945,6.263428512372468
1896,E01001946,-1.041,E01001946,6.032633723671903
1897,E01001947,0.362,E01001947,5.9591920375823975
1898,E01001948,0.081,E01001948,6.007444780071577
1899,E01001949,0.058,E01001949,6.1616506116936005
1900,E01001950,0.547,E01001950,6.176108415921529
1901,E01001951,0.625,E01001951,6.083779256258692
1902,E01001952,-0.128,E01001952,5.87906551361084
1903,E01001953,0.475,E01001953,5.912851598164806
1904,E01001954,0.717,E01001954,6.503117877558658
1905,E01001955,1.072,E01001955,6.066307642050749
1906,E01001956,0.67,E01001956,6.367150194504681
1907,E01001957,0.071,E01001957,5.949465128353664
1908,E01001958,-0.127,E01001958,6.0426724553108215
1909,E01001959,0.832,E01001959,6.180041268699528
1910,E01001960,0.291,E01001960,6.421223476954869
1911,E01001961,0.564,E01001961,6.002161243687505
1912,E01001962,0.224,E01001962,6.043000950415929
1913,E01001963,0.134,E01001963,6.187041272950727
1914,E01001964,0.423,E01001964,6.089228373103672
1915,E01001965,-0.497,E01001965,6.406671529528738
1916,E01001966,1.436,E01001966,6.105075710349613
1917,E01001967,-0.292,E01001967,6.439629466302933
