,lsoa,popden2011,popden2021
4497,E01004153,98.8,111.574
4498,E01004091,34.3,34.269
4499,E01004092,22.1,23.226999999999997
4500,E01004105,47.3,48.791000000000004
4501,E01004106,18.8,19.98
4502,E01004154,42,43.59
4503,E01004084,28.8,28.518
4504,E01004085,19.7,19.894000000000002
4505,E01004108,3.7,4.288
4506,E01004109,24,25.774
4507,E01004093,37.8,42.556000000000004
4508,E01004094,60.4,67.086
4509,E01004095,52.1,53.843999999999994
4510,E01004114,11.2,11.539000000000001
4511,E01032623,22.2,21.865
4512,E01004349,22.6,24.29
4513,E01004350,55.6,60.273
4514,E01004351,36.8,37.764
4515,E01004356,34.5,35.952
4516,E01004357,46.8,47.652
4517,E01004352,13.1,12.811
4518,E01004353,32,32.192
4519,E01004354,57.9,64.363
4520,E01004358,66.3,78.583
4521,E01004359,74.1,75.786
4522,E01004384,66.9,73.468
4523,E01004385,28.5,31.648000000000003
4524,E01004386,44.2,45.184
4525,E01004389,38,40.824
4526,E01004390,49.3,49.428000000000004
4527,E01004355,65.3,69.008
4528,E01004360,58.8,59.027
4529,E01004413,47.6,46.941
4530,E01004415,59.9,62.135
4531,E01004416,36,38.719
4532,E01004361,61.8,66.109
4533,E01004414,55.4,62.466
4534,E01004417,60.2,68.28399999999999
4535,E01004451,87.5,93.31
4536,E01004452,70.8,81.90100000000001
4537,E01004450,55.7,57.45
4538,E01004453,47.6,53.162
4539,E01004454,90.7,104.286
4540,E01004455,32.1,37.5
4541,E01004456,63.1,68.28699999999999
4542,E01004379,67.6,91.064
4543,E01004380,29.7,35.347
4544,E01004381,77.6,84.902
4545,E01004383,71.2,73.476
4546,E01004387,56.6,54.321999999999996
4547,E01004388,54.7,60.948
4548,E01004343,65.6,68.385
4549,E01004344,48.1,49.791000000000004
4550,E01004382,114.1,148.05700000000002
4551,E01004418,91.2,98.18
4552,E01004419,61.2,101.804
4553,E01004398,45.7,47.208
4554,E01004399,21.9,23.858
4555,E01004400,99.8,109.902
4556,E01004402,95.2,98.73299999999999
4557,E01004403,47.5,67.696
4558,E01004345,135.8,126.286
4559,E01004348,99.8,109.391
4560,E01004377,21.4,22.101
4561,E01004378,84.6,85.18700000000001
4562,E01004342,59.6,58.18
4563,E01004346,92.5,97.029
4564,E01004347,86.2,94.95700000000001
4565,E01004460,139.3,145.90200000000002
4566,E01004462,133.5,175.093
4567,E01004396,166.6,179.245
4568,E01004457,154.7,155.80100000000002
4569,E01004458,143.5,157.011
4570,E01004459,147.3,150.09
4571,E01004463,139.5,142.549
4572,E01004407,179.1,179.25400000000002
4573,E01004410,95.7,92.994
4574,E01004464,138.1,151.269
4575,E01004469,78.1,91.714
4576,E01004470,105.5,115.64
4577,E01004471,127.5,131.264
4578,E01004391,24.9,31.365
4579,E01004393,169.6,119.844
4580,E01004401,19.1,21.502
4581,E01004404,132.6,184.595
4582,E01004412,114.3,117.334
4583,E01004465,130.6,139.739
4584,E01004466,109.9,116.385
4585,E01004467,109.4,119.53299999999999
4586,E01004468,20.8,22.811999999999998
4587,E01004406,136.9,136.136
4588,E01004408,148.7,147.154
4589,E01004409,106.2,113.355
4590,E01004411,138.8,159.67700000000002
4591,E01004443,142.6,173.795
4592,E01004447,146,145.016
4593,E01004392,107.2,120.479
4594,E01004394,152.3,167.475
4595,E01004397,98.2,123.273
4596,E01004444,127.9,142.281
4597,E01004446,154.6,215.335
4598,E01004395,10.8,11.342
4599,E01004421,170.4,169.072
4600,E01004445,102.4,122.693
4601,E01004448,36.3,36.985
4602,E01004449,100.7,103.671
4603,E01004363,53.1,56.455
4604,E01004364,86.4,98.559
4605,E01004366,64,65.516
4606,E01004367,130.6,128.252
4607,E01004368,133.8,174.804
4608,E01004365,192.2,213.697
4609,E01004405,135.7,141.002
4610,E01004420,125.9,133.29399999999998
4611,E01004423,149.5,165.122
4612,E01004362,20,19.889
4613,E01004436,73.8,65.793
4614,E01004437,124.4,118.28399999999999
4615,E01004439,112.2,109.35799999999999
4616,E01004442,115.9,102.116
4617,E01004422,12.4,19.795
4618,E01004424,84.9,98.057
4619,E01004425,156.9,149.549
4620,E01004426,144.3,148.139
4621,E01004427,51.3,47.937
4622,E01004369,180.4,179.28599999999997
4623,E01004370,128.7,151.548
4624,E01004372,185.5,166.83599999999998
4625,E01004432,93.7,103.09299999999999
4626,E01004435,130.2,137.756
4627,E01004333,177.3,169.94
4628,E01004334,140.6,176.493
4629,E01004438,79.9,83.055
4630,E01004440,91.5,87.35700000000001
4631,E01004441,123.8,116.743
4632,E01004371,156.4,151.148
4633,E01004373,180.2,182.168
4634,E01004374,146.3,152.245
4635,E01004375,158.8,165.355
4636,E01004376,183.3,173.805
4637,E01004336,78.5,71.858
4638,E01004428,109.6,129.95600000000002
4639,E01004429,33.3,34.461999999999996
4640,E01004430,42.6,51.85
4641,E01004434,63.5,66.667
4642,E01004335,153.7,145.121
4643,E01004337,172.2,152.539
4644,E01004338,194.5,221.49099999999999
4645,E01004339,174.3,180.78799999999998
4646,E01004340,71,72.197
4647,E01004341,116.8,128.743
4648,E01004327,103.7,128.718
4649,E01004328,178.3,181.00799999999998
4650,E01004329,166.3,155.9
4651,E01004330,192.4,175.97099999999998
4652,E01004331,174.8,155.93200000000002
4653,E01004332,160.6,168.89700000000002
