,Unnamed: 0,X,LSOA.code..2011.,Income.Score..rate.,lsoa,Unnamed..0,resid,res_dec,Outdoors.Sub.domain.Score,outdoor_resid,Education..Skills.and.Training.Score,wealth_resid,education_resid
837,838,837,E01000855,0.048,E01000855,5.70688551617786,0.0176197100252984,5,2.538,-0.133689554788095,5.262,0.0176197100252984,-0.0431742044693904
840,841,840,E01000858,0.261,E01000858,5.30618173468347,-0.0917701821649471,2,1.708,0.057521717746127,13.07,-0.0917701821649471,0.23690738618435
844,845,844,E01000862,0.046,E01000862,5.66475317157617,-0.0272479762600004,4,1.69,0.0195676977039142,0.973,-0.0272479762600004,0.0765224051065938
845,846,845,E01000863,0.158,E01000863,5.44952730560303,-0.0892947079511497,2,2.094,-0.310932632749632,12.966,-0.0892947079511497,0.0288107964015092
847,848,847,E01000865,0.061,E01000865,5.48786815719784,-0.183617928011274,1,1.817,0.0116742275064394,2.631,-0.183617928011274,0.138721126395743
848,849,848,E01000866,0.151,E01000866,5.69194950294495,0.143553793498145,7,2.056,-0.0785294926891037,3.61,0.143553793498145,-0.0529784507103088
849,850,849,E01000867,0.22,E01000867,5.43161449692037,-0.0224119244419896,4,2.076,-0.0344627241442582,21.635,-0.0224119244419896,-0.0337579741319293
852,853,852,E01000870,0.186,E01000870,5.63445827338073,0.133931043397048,7,1.927,-0.0183319056772166,7.51,0.133931043397048,-0.0712660441223162
854,855,854,E01000872,0.156,E01000872,5.84127831459045,0.29972095935267,9,1.365,-0.306924682051164,8.797,0.29972095935267,-0.211796069498987
855,856,855,E01000873,0.073,E01000873,5.81349892790119,0.158424892793712,8,0.956,-0.287011764320505,8.386,0.158424892793712,-0.241881567066111
857,858,857,E01000875,0.158,E01000875,5.7858459243068,0.247023910752622,9,1.272,-0.0647486405718117,13.15,0.247023910752622,-0.0963202241735029
858,859,858,E01000876,0.224,E01000876,5.48691452756713,0.0383587895719833,5,1.314,-0.0300082495405308,15.354,0.0383587895719833,-0.0341823148263576
859,860,859,E01000877,0.083,E01000877,5.89185835448178,0.250461027792342,9,1.422,-0.320845278090368,4.782,0.250461027792342,-0.158848093796212
865,866,865,E01000883,0.05,E01000883,5.72821905107209,0.0416885866031342,6,1.723,-0.159084566574531,1.81,0.0416885866031342,-0.0660341332852363
866,867,866,E01000884,0.036,E01000884,5.99747353490395,0.291795678649742,9,1.132,-0.267154041935697,1.073,0.291795678649742,-0.211192897670466
868,869,868,E01000886,0.075,E01000886,5.63238905520921,-0.0199496382146563,4,1.502,-0.162596765654543,3.934,-0.0199496382146563,-0.121063595523535
870,871,870,E01000888,0.093,E01000888,5.77910571098328,0.15138509271187,8,1.124,-0.318439003355127,6.51,0.15138509271187,-0.178471823744711
873,874,873,E01000891,0.277,E01000891,5.42561240338568,0.0495432200061179,6,1.208,-0.168738023166968,29.554,0.0495432200061179,-0.0754836448768885
874,875,874,E01000892,0.142,E01000892,5.65051573682054,0.0898109897975087,6,1.083,-0.156188744970463,8.699,0.0898109897975087,-0.106372449204827
875,876,875,E01000893,0.037,E01000893,5.76979680930343,0.0654866238910231,6,0.837,-0.256549037768644,1.183,0.0654866238910231,-0.330488637132559
877,878,877,E01000895,0.087,E01000895,5.54926466015936,-0.0866619831628661,3,1.231,-0.280314524419458,5.145,-0.0866619831628661,-0.0916800461901441
878,879,878,E01000896,0.024,E01000896,5.85665970172697,0.134569795371119,7,1.279,-0.313470394691145,2.912,0.134569795371119,-0.20604465885567
879,880,879,E01000897,0.03,E01000897,5.88228305440018,0.168399173095153,8,1.283,-0.272725295750493,1.759,0.168399173095153,-0.169641867000456
880,881,880,E01000898,0.104,E01000898,5.48493857027214,-0.127737668739424,2,0.696,-0.256127945433175,8.946,-0.127737668739424,-0.0528436862066701
881,882,881,E01000899,0.013,E01000899,5.47169186409355,-0.265442421522139,0,1.377,0.0663129879403591,3.102,-0.265442421522139,-0.125398530827653
882,883,882,E01000900,0.162,E01000900,5.55723911638443,0.0238877861974701,5,1.442,-0.140884804787468,18.221,0.0238877861974701,-0.0947534704381561
883,884,883,E01000901,0.248,E01000901,5.40355729394489,-0.0121743438469705,4,1.271,-0.142634324548506,25.217,-0.0121743438469705,-0.0999186840818201
885,886,885,E01000903,0.157,E01000903,5.66678188302938,0.126592198633397,7,1.368,-0.191237275344125,3.72,0.126592198633397,-0.0578708966970877
887,888,887,E01000905,0.291,E01000905,5.70284099651106,0.345919204916747,9,1.485,-0.112384416169889,24.836,0.345919204916747,-0.122403115132939
888,889,888,E01000906,0.072,E01000906,5.59529722830571,-0.0611444776435683,3,1.357,-0.116463358304506,1.216,-0.0611444776435683,0.110033489733526
889,890,889,E01000907,0.236,E01000907,5.45074281982473,0.0185991319312325,5,1.051,-0.253785576877878,19.066,0.0185991319312325,-0.118276609328185
892,893,892,E01000910,0.051,E01000910,5.79711588328345,0.111953089656294,7,1.147,-0.313567334824965,1.228,0.111953089656294,-0.127332933751457
893,894,893,E01000911,0.156,E01000911,5.76485475274019,0.22329739750241,8,1.144,-0.361011370717898,5.247,0.22329739750241,-0.165812925452152
896,897,896,E01000914,0.073,E01000914,5.76108108334085,0.106007048233371,7,2.178,-0.236655912151224,7.575,0.106007048233371,-0.0608553104420713
897,898,897,E01000915,0.195,E01000915,5.7281092959781,0.239891103570656,9,2.017,-0.226559452128596,13.757,0.239891103570656,-0.23327926721988
898,899,898,E01000916,0.135,E01000916,5.47210294354794,-0.0981754993677216,2,2.304,-0.101603337957327,10.937,-0.0981754993677216,0.0710705798922112
900,901,900,E01000918,0.131,E01000918,5.71112566698681,0.13537654070394,7,2.687,-0.241560329398417,9.457,0.13537654070394,-0.122127511245379
901,902,901,E01000919,0.116,E01000919,5.59570939608023,-0.0005547928296928,5,2.701,-0.195846394262598,10.534,-0.0005547928296928,-0.074941091476432
902,903,902,E01000920,0.113,E01000920,5.54749011373244,-0.0528770877028926,3,1.673,-0.196500583673466,3.863,-0.0528770877028926,0.0370838819483576
903,904,903,E01000921,0.086,E01000921,5.56330374509347,-0.0739905690705651,3,1.649,-0.258354158844639,3.194,-0.0739905690705651,0.0252464090471047
904,905,904,E01000922,0.16,E01000922,5.25622106892194,-0.27986560294863,0,1.393,-0.0347811791109647,9.155,-0.27986560294863,0.154677459822215
905,906,905,E01000923,0.124,E01000923,5.538996837605,-0.0463259845704917,3,1.37,-0.211549138991866,3.479,-0.0463259845704917,-0.0842867763757374
906,907,906,E01000924,0.099,E01000924,5.79818762729042,0.17867303406984,8,1.556,-0.290906532948465,2.267,0.17867303406984,-0.164533218329389
907,908,907,E01000925,0.252,E01000925,5.62046657985365,0.210205625429004,8,1.491,-0.0449225383250441,16.507,0.210205625429004,-0.145571307320135
908,909,908,E01000926,0.149,E01000926,5.72526826262474,0.174137211494332,8,1.542,-0.196040570169834,4.334,0.174137211494332,-0.055867337030377
909,910,909,E01000927,0.096,E01000927,5.63311675337494,0.0094991476289486,5,1.764,-0.279748121345185,5.579,0.0094991476289486,-0.0431543147451134
910,911,910,E01000928,0.148,E01000928,5.46827203162173,-0.0842266903504821,3,1.477,-0.15435872091146,5.663,-0.0842266903504821,0.0925436427350194
912,913,912,E01000930,0.249,E01000930,5.48430041636317,0.0699364494131166,6,1.787,-0.0269079970103625,17.051,0.0699364494131166,0.0493812442718243
913,914,913,E01000931,0.251,E01000931,5.29896024255192,-0.112668382714533,2,1.611,-0.131479541219468,11.856,-0.112668382714533,0.0042406658480511
914,915,914,E01000932,0.164,E01000932,5.77714479291761,0.246528804414257,9,1.247,-0.417209315507915,10.65,0.246528804414257,-0.268783415952017
915,916,915,E01000933,0.159,E01000933,5.61122320772527,0.0737688650129,6,1.837,-0.10308118531316,9.524,0.0737688650129,-0.11294874652319
916,917,916,E01000934,0.269,E01000934,5.33037596056538,-0.0566345895486026,3,1.339,0.0970226326665501,7.421,-0.0566345895486026,0.228564395353472
919,920,919,E01000937,0.065,E01000937,5.69906831335747,0.0330529115155692,5,2.019,-0.0860296827877241,10.839,0.0330529115155692,-0.131275289620071
921,922,921,E01000939,0.267,E01000939,5.58656380253453,0.196817910736941,8,2.154,-0.147675240068174,29.679,0.196817910736941,-0.27419260600024
922,923,922,E01000940,0.144,E01000940,5.75438784275736,0.196418437417935,8,1.995,-0.232159528222578,8.647,0.196418437417935,-0.137786940996069
923,924,923,E01000941,0.271,E01000941,5.62879255510146,0.244517346671078,9,2.001,-0.256093628516989,17.189,0.244517346671078,-0.20924414297065
924,925,924,E01000942,0.061,E01000942,5.7570784330368,0.0855923478276859,6,2.117,-0.112211259219298,12.857,0.0855923478276859,-0.176100216562155
925,926,925,E01000943,0.109,E01000943,5.81083407300584,0.204996188203289,8,2.185,-0.26288508801996,1.271,0.204996188203289,-0.270860356312893
926,927,926,E01000944,0.18,E01000944,5.45426766989661,-0.0544655851378884,3,1.916,0.0013351037866414,28.876,-0.0544655851378884,-0.104673428823499
929,930,929,E01000947,0.157,E01000947,5.47751624584198,-0.0626734385540001,3,1.626,-0.164641790989778,7.089,-0.0626734385540001,0.0745321138438479
930,931,930,E01000948,0.153,E01000948,5.73024552890233,0.184585161139132,8,2.057,0.224140666217185,8.217,0.184585161139132,-0.0922783380957676
931,932,931,E01000949,0.157,E01000949,5.3976142194536,-0.14257546494238,2,1.562,0.0298379806034202,16.538,-0.14257546494238,0.176423011668717
932,933,932,E01000950,0.296,E01000950,5.3432948548915,-0.0067885824937876,4,2.3,0.139225939587666,37.491,-0.0067885824937876,-0.0103500111243835
935,936,935,E01000953,0.256,E01000953,5.42296028558848,0.0181700145310449,5,2.098,0.228252524902121,23.08,0.0181700145310449,0.15750105247328
937,938,937,E01000955,0.218,E01000955,5.31760561104977,-0.139156151996198,2,1.939,-0.0252274878661875,32.989,-0.139156151996198,-0.152253618687637
938,939,938,E01000956,0.227,E01000956,5.65282562199761,0.208372896527875,8,2.393,-0.153595169382365,26.225,0.208372896527875,-0.149229865023995
939,940,939,E01000957,0.205,E01000957,5.29271015115813,-0.181831332831284,1,1.689,0.111784165476648,11.434,-0.181831332831284,0.0315962374348202
940,941,940,E01000958,0.196,E01000958,5.41777087620326,-0.0690796453623782,3,1.384,-0.0614059914819536,16.08,-0.0690796453623782,0.0596527313517574
941,942,941,E01000959,0.261,E01000959,5.44514862390665,0.047196707058235,6,2.161,0.0799584473921577,27.503,0.047196707058235,-0.124073242297871
952,953,952,E01000970,0.054,E01000970,5.68407948578105,0.003019704679309,5,1.141,-0.444964323839296,2.441,0.003019704679309,-0.21807330849883
953,954,953,E01000971,0.056,E01000971,5.95311552286148,0.274791083443344,9,1.015,-0.394321690282758,1.098,0.274791083443344,-0.28309106431719
956,957,956,E01000974,0.183,E01000974,5.52531521986513,0.0206849773560374,5,1.412,-0.34252778647703,14.046,0.0206849773560374,-0.0748619051544398
957,958,957,E01000975,0.096,E01000975,5.49427791383882,-0.129339691907173,2,1.203,-0.0228338633367988,17.617,-0.129339691907173,0.0469293311503432
958,959,958,E01000976,0.149,E01000976,5.33354159849031,-0.217589452640102,1,1.002,-0.131443156638308,11.754,-0.217589452640102,0.119759876618423
961,962,961,E01000979,0.095,E01000979,5.49891060240128,-0.126074674186514,2,0.831,-0.212529581979596,11.549,-0.126074674186514,-0.0330433369575008
962,963,962,E01000980,0.192,E01000980,5.46750325228261,-0.0248179526502499,4,0.972,-0.163980129535647,11.74,-0.0248179526502499,-0.0874427981460675
963,964,963,E01000981,0.097,E01000981,5.49354906050151,-0.128700874402683,2,0.699,-0.234713622072038,12.756,-0.128700874402683,-0.0187738373260814
964,965,964,E01000982,0.138,E01000982,5.60991440349155,0.043738973101303,6,0.826,-0.212958994273823,14.896,0.043738973101303,-0.203472402397432
965,966,965,E01000983,0.071,E01000983,5.51126579471401,-0.146543582077069,1,1.041,-0.144898675012607,7.826,-0.146543582077069,-0.0021009369686984
966,967,966,E01000984,0.194,E01000984,5.67495767619666,0.185371812947411,8,0.97,-0.0885721616483387,14.814,0.185371812947411,-0.0618941433245165
968,969,968,E01000986,0.083,E01000986,5.87215732246916,0.230759995779717,9,0.888,-0.187946005121501,3.365,0.230759995779717,-0.0401110114364347
969,970,969,E01000987,0.049,E01000987,5.71593234447332,0.028034209162564,5,1.148,-0.0744335036686784,9.596,0.028034209162564,0.0481792897627387
971,972,971,E01000990,0.257,E01000990,5.4124186206609,0.0089960204452732,5,0.859,0.179057076137179,36.434,0.0089960204452732,-0.0127117409613115
972,973,972,E01000991,0.05,E01000991,5.54705558961897,-0.13947487484999,2,0.624,0.139752246872005,8.372,-0.13947487484999,0.146409582893691
974,975,974,E01000993,0.069,E01000993,5.5788635692354,-0.0816811492392929,3,1.112,-0.266648421895548,10.827,-0.0816811492392929,0.0154283218045606
975,976,975,E01000994,0.119,E01000994,5.58802170397943,-0.0041394724050889,4,0.827,-0.22006993962387,10.333,-0.0041394724050889,0.0913353332307356
977,978,977,E01000996,0.125,E01000996,5.5189747385595,-0.0649804127741897,3,0.914,-0.106613709706436,10.517,-0.0649804127741897,0.178702293614511
978,979,978,E01000997,0.158,E01000997,5.50216594544968,-0.0366560681044985,4,1.016,-0.25400424417673,15.374,-0.0366560681044985,0.114224312919837
979,980,979,E01000998,0.175,E01000998,5.78130151978079,0.265729910537272,9,1.139,-0.168507194436207,17.549,0.265729910537272,-0.119101168274622
980,981,980,E01000999,0.128,E01000999,5.58367414004875,0.0038220012404672,5,1.185,-0.171165693336018,15.873,0.0038220012404672,-0.131353811348607
981,982,981,E01001000,0.135,E01001000,5.43330647750777,-0.136971965407891,2,1.387,0.0376395586048293,15.191,-0.136971965407891,0.100410153118855
982,983,982,E01001001,0.248,E01001001,5.58886462952717,0.173132991735313,8,0.998,-0.0443980313542193,17.488,0.173132991735313,0.0295353547881156
983,984,983,E01001002,0.133,E01001002,5.50825919617306,-0.0647545884262042,3,1.055,-0.131572187346487,17.495,-0.0647545884262042,-0.0828718966480769
984,985,984,E01001003,0.174,E01001003,5.45924916437694,-0.0576901157083801,3,0.83,-0.0535096004360407,15.73,-0.0576901157083801,0.115335906465521
985,986,985,E01001004,0.202,E01001004,5.35717826045078,-0.121466236064044,2,0.821,0.077612884152595,19.15,-0.121466236064044,0.163770959457073
986,987,986,E01001005,0.129,E01001005,5.43537149259022,-0.143112975376256,2,1.337,-0.117480037332221,15.876,-0.143112975376256,-0.21110611261309
989,990,989,E01001008,0.191,E01001008,5.43143360222442,-0.0622552735502379,3,1.287,0.175926540143482,32.108,-0.0622552735502379,-0.0074248178498758
990,991,990,E01001009,0.153,E01001009,5.42632148326453,-0.11933888449866,2,1.153,-0.0412305053011156,12.461,-0.11933888449866,0.0638455881026228
992,993,992,E01001011,0.185,E01001011,5.27619987340282,-0.225695027422659,0,1.351,0.0325867005297019,20.189,-0.225695027422659,0.108102758862446
993,994,993,E01001012,0.206,E01001012,5.76777377268847,0.294599959540866,9,1.303,-0.250019973044207,23.673,0.294599959540866,-0.24620671732558
994,995,994,E01001013,0.28,E01001013,5.19575443807638,-0.176211732777767,1,1.312,0.122400230201716,31.737,-0.176211732777767,0.115563241965726
995,996,995,E01001014,0.148,E01001014,5.10937829414032,-0.443120427831893,0,0.712,0.109446091974158,19.045,-0.443120427831893,0.258691387899976
999,1000,999,E01001018,0.037,E01001018,5.63408868001855,-0.0702215053938541,3,0.188,0.0289320717982122,6.553,-0.0702215053938541,0.0518206525221447
1002,1003,1002,E01001021,0.238,E01001021,5.51748544492092,0.0880770987110273,6,0.005,0.0955092153340315,36.348,0.0880770987110273,-0.273785090085169
1003,1004,1003,E01001022,0.052,E01001022,5.49476238091787,-0.189032741867484,1,-0.008,0.11455398456634,5.282,-0.189032741867484,-0.0290371703990342
1009,1010,1009,E01001028,0.034,E01001028,5.66073300965546,-0.0476801882823503,3,0.502,0.0411112077028826,2.573,-0.0476801882823503,-0.12687908703517
1010,1011,1010,E01001029,0.076,E01001029,5.65192018236433,0.0009491597822618,5,0.552,-0.125739280966657,3.342,0.0009491597822618,-0.176245042107825
1011,1012,1011,E01001030,0.04,E01001030,5.64401192367077,-0.0561952492162236,3,0.647,-0.0218950931211951,2.039,-0.0561952492162236,-0.0007545282348738
1012,1013,1012,E01001031,0.032,E01001031,5.704278108855,-0.006870430766419,4,0.262,-0.139368075673795,2.38,-0.006870430766419,-0.140929186780281
1013,1014,1013,E01001032,0.021,E01001032,5.82791747023903,0.101724551357766,7,0.202,-0.0315846377188812,1.758,0.101724551357766,-0.0023922283144996
1018,1019,1018,E01001037,0.127,E01001037,5.31827243365033,-0.26294737599976,0,1.215,0.0048123283090344,18.427,-0.26294737599976,0.0463414168414226
1019,1020,1019,E01001038,0.093,E01001038,5.72736838483435,0.0996477665629436,7,0.813,-0.166973266030459,13.536,0.0996477665629436,-0.185631913531349
1020,1021,1020,E01001039,0.053,E01001039,5.75441399216652,0.0719865402229723,6,0.332,-0.143125217338794,1.966,0.0719865402229723,-0.0422213410574215
1021,1022,1021,E01001040,0.1,E01001040,5.35102038095461,-0.267126541424167,0,0.555,-0.10259917466284,10.936,-0.267126541424167,0.148206970956872
1022,1023,1022,E01001041,0.114,E01001041,5.56252531033975,-0.0364742202537807,4,0.816,-0.160227964743927,8.979,-0.0364742202537807,0.0951989025192859
1024,1025,1024,E01001043,0.166,E01001043,5.39086903995938,-0.137011606860371,2,1.339,-0.122358252653347,12.855,-0.137011606860371,0.166780585772389
1026,1027,1026,E01001045,0.198,E01001045,5.63229858614708,0.148183406265043,8,1.219,-0.0619398539582132,15.744,0.148183406265043,0.090114507777509
1028,1029,1028,E01001047,0.102,E01001047,5.73973523998914,0.124323659293962,7,1.158,0.0448128076996855,9.973,0.124323659293962,-0.0282375605597289
1030,1031,1030,E01001049,0.043,E01001049,5.83133317871266,0.135229018351079,7,0.595,-0.0003629950627753,1.574,0.135229018351079,-0.161433997642339
1033,1034,1033,E01001052,0.303,E01001052,5.00417630903183,-0.336333432460841,0,0.116,0.363336484571774,40.359,-0.336333432460841,0.347211334394587
1034,1035,1034,E01001053,0.211,E01001053,5.37953014089572,-0.0868053180428727,3,0.285,0.196396012695477,40.609,-0.0868053180428727,-0.0509870478383142
1035,1036,1035,E01001054,0.239,E01001054,5.38386610101481,-0.044174574353282,3,0.238,0.321665081132864,39.484,-0.044174574353282,0.112143428635917
1036,1037,1036,E01001055,0.235,E01001055,5.49781847681318,0.0643071180778743,6,0.12,0.193111105583087,52.171,0.0643071180778743,-0.221653873985799
