,lsoa,price,hierarchical8x,hierarchical13x,hierarchical24x
4118,E01004219,320965.9679197264,,,
4119,E01004221,380676.9589607989,1.0,,
4120,E01004222,372764.40385506,1.0,7.0,8.0
4121,E01004223,371160.4627256136,,,
4122,E01004224,351363.5902864532,1.0,7.0,8.0
4123,E01004225,431542.8433332936,5.0,6.0,7.0
4124,E01004226,339388.83427494444,,,
4125,E01004228,485604.4825317503,5.0,6.0,7.0
4126,E01004229,404810.7173853426,1.0,7.0,10.0
4127,E01004230,454156.2243427396,5.0,6.0,7.0
4128,E01004231,379466.06179021776,1.0,,
4129,E01004232,602711.5912897679,5.0,6.0,7.0
4130,E01004233,367545.583562322,1.0,7.0,8.0
4131,E01004234,546255.2227393201,7.0,11.0,19.0
4132,E01004235,280116.40202758944,8.0,12.0,
4133,E01004236,285919.9154921089,,,
4134,E01004237,292688.69265946187,1.0,1.0,2.0
4135,E01004238,320089.3644530127,1.0,7.0,8.0
4136,E01004239,298267.02459636435,1.0,7.0,8.0
4137,E01004240,322619.9972436932,1.0,7.0,
4138,E01004241,291234.37617718044,1.0,7.0,8.0
4139,E01004242,346690.5704657919,1.0,1.0,
4140,E01004243,283452.07215589867,,,
4141,E01004244,293988.2821239946,1.0,7.0,8.0
4142,E01004245,287632.53935651825,1.0,7.0,8.0
4143,E01004246,329497.58244926983,1.0,7.0,8.0
4144,E01004247,291439.77602231444,1.0,7.0,8.0
4145,E01004248,305670.18373655225,1.0,7.0,8.0
4146,E01004249,286080.6358483582,1.0,7.0,8.0
4147,E01004250,288495.40510778956,1.0,,
4148,E01004251,324706.9954258333,1.0,7.0,8.0
4149,E01004252,341551.2664686914,1.0,7.0,8.0
4150,E01004253,308984.75284148916,1.0,7.0,8.0
4151,E01004254,582607.0405631072,1.0,1.0,2.0
4152,E01004255,327853.9468291693,1.0,,
4153,E01004256,302726.4461093183,1.0,7.0,8.0
4154,E01004257,322493.3324884369,1.0,7.0,8.0
4155,E01004258,609784.5833219754,1.0,7.0,8.0
4156,E01004259,434971.2317797029,1.0,,
4157,E01004260,388887.18892811437,,,
4158,E01004261,374363.1896648252,1.0,,
4159,E01004262,393858.35613156797,1.0,7.0,10.0
4160,E01004263,439778.0793145649,1.0,7.0,10.0
4161,E01004264,332577.8734794031,,,
4162,E01004266,481458.2260314623,1.0,,
4163,E01004267,419994.57200866356,,,
4164,E01004268,282448.7328111005,,,
4165,E01004269,396323.7888383276,1.0,1.0,2.0
4166,E01004270,371819.7931303062,,,
4167,E01004271,295051.509002758,,,
4168,E01004272,301073.75890421524,1.0,7.0,8.0
4169,E01004273,334572.2080588929,,,
4170,E01004274,370551.5852637204,1.0,7.0,8.0
4171,E01004275,366228.2827422819,,,
4172,E01004276,466224.30092876015,1.0,1.0,2.0
4173,E01004277,506576.2011795962,4.0,5.0,
4174,E01004280,340057.79461211857,,,
4175,E01004281,379982.0585295199,7.0,11.0,
4176,E01004283,386396.03408838,1.0,7.0,8.0
4177,E01004284,448208.34835897444,1.0,7.0,8.0
4178,E01004285,335082.2400776511,,,
4179,E01004286,420682.4758924899,1.0,1.0,2.0
4180,E01004287,343571.9368143564,1.0,,
4181,E01004288,355759.34130172787,1.0,7.0,8.0
4182,E01004289,393185.319200168,1.0,,
4183,E01004290,432064.1623176896,1.0,1.0,
4184,E01004291,559267.2266386219,1.0,1.0,2.0
4185,E01004292,572376.9640552956,1.0,7.0,8.0
4186,E01004293,716463.8973828368,1.0,7.0,8.0
4187,E01004294,635914.8767925499,1.0,1.0,2.0
4188,E01004295,317744.69969322253,1.0,,
4189,E01004296,431815.4270514579,,,
4190,E01004297,546571.8835170132,1.0,1.0,2.0
4191,E01004298,390260.1641018687,1.0,,
4192,E01004300,366124.77499583503,,,
4193,E01004301,388354.53568888083,,,
4194,E01004302,310804.9331200216,1.0,1.0,1.0
4195,E01004303,411140.83088358317,1.0,7.0,8.0
4196,E01004304,352194.2544854815,1.0,1.0,1.0
4197,E01004305,372957.54630532756,1.0,1.0,2.0
4198,E01004306,700810.0619176294,1.0,1.0,1.0
4199,E01004307,841360.8346539661,1.0,1.0,1.0
4200,E01004308,417709.34527822584,1.0,,
4201,E01004309,395983.1037310806,1.0,1.0,1.0
4202,E01004310,496918.4448533414,1.0,1.0,1.0
4203,E01004311,492607.8095002193,1.0,1.0,2.0
4204,E01004312,415469.5627108119,1.0,,
4205,E01004313,391381.5774417382,1.0,,
4206,E01004314,664646.4769743318,1.0,1.0,2.0
4207,E01004315,583862.107885681,1.0,,
4208,E01004316,636768.192944285,1.0,1.0,2.0
4209,E01004317,583629.8387971795,1.0,1.0,1.0
4210,E01004318,433873.09944573033,1.0,7.0,8.0
4211,E01004319,334781.08212576876,1.0,,
4212,E01004321,524872.3532094791,1.0,1.0,1.0
4213,E01004322,375650.78132190614,,,
4214,E01004323,397535.03333515546,1.0,7.0,8.0
4215,E01004324,357196.3724155822,1.0,,
4216,E01004325,563044.5511892766,1.0,1.0,1.0
4217,E01004326,337357.43819153926,1.0,1.0,1.0
4218,E01004327,291413.9326037835,5.0,6.0,7.0
4219,E01004328,297332.5263629197,5.0,,
4220,E01004329,284335.54998895526,5.0,8.0,9.0
4221,E01004330,288431.8849099702,5.0,8.0,9.0
4222,E01004331,280769.9108940353,5.0,,
4223,E01004332,295503.8532854974,5.0,6.0,7.0
4224,E01004333,343869.9856123609,5.0,6.0,7.0
4225,E01004334,283150.10169270646,,,
4226,E01004335,290787.61291842733,6.0,10.0,17.0
4227,E01004336,314311.2928354204,5.0,6.0,7.0
4228,E01004337,295426.93541913084,5.0,6.0,7.0
4229,E01004338,327211.86625684914,5.0,8.0,9.0
4230,E01004339,320870.84105155553,5.0,,
4231,E01004340,294521.3556610729,6.0,10.0,15.0
4232,E01004341,275652.75717301073,,,
4233,E01004342,306951.5803712149,,,
4234,E01004343,287180.8359789635,3.0,3.0,4.0
4235,E01004344,266327.31799621455,6.0,10.0,15.0
4236,E01004345,285594.3757762429,5.0,6.0,7.0
4237,E01004346,366903.0559163995,3.0,3.0,11.0
4238,E01004347,369512.06371527683,5.0,6.0,7.0
4239,E01004348,310029.65039700764,5.0,6.0,7.0
4240,E01004349,246053.74705448016,3.0,4.0,5.0
4241,E01004350,255845.66322703488,3.0,3.0,11.0
4242,E01004351,290211.9860182238,3.0,9.0,12.0
4243,E01004352,400096.1123145523,,,
4244,E01004353,346112.57854515413,3.0,3.0,11.0
4245,E01004354,305414.8607415225,3.0,3.0,11.0
4246,E01004355,303978.9605602486,3.0,,
4247,E01004356,263685.5506588858,3.0,9.0,12.0
4248,E01004357,298549.0648037873,3.0,,
4249,E01004358,308919.9707754648,3.0,3.0,11.0
4250,E01004359,319176.01194672973,3.0,9.0,12.0
4251,E01004360,308036.44529098575,3.0,9.0,12.0
4252,E01004361,267725.7993776685,3.0,,
4253,E01004362,408228.0517510016,7.0,11.0,19.0
4254,E01004363,340966.6464320224,,,
4255,E01004364,318580.0502721318,6.0,10.0,15.0
4256,E01004365,298004.5839860243,5.0,6.0,7.0
4257,E01004366,357301.9286079039,,,
4258,E01004367,339397.28876048914,5.0,,
4259,E01004368,357212.4046359962,,,
4260,E01004369,387246.0036615587,5.0,6.0,7.0
4261,E01004370,348106.21613569383,5.0,,
4262,E01004371,362573.4817222932,5.0,,
4263,E01004372,394935.7937464022,5.0,6.0,7.0
4264,E01004373,347225.095691824,5.0,8.0,9.0
4265,E01004374,332712.67732533335,5.0,6.0,7.0
4266,E01004375,359619.43539167184,5.0,6.0,7.0
4267,E01004376,355615.9389735285,5.0,8.0,9.0
4268,E01004377,310161.182422042,7.0,11.0,16.0
4269,E01004378,335876.122256177,3.0,3.0,4.0
4270,E01004379,300702.5253962606,6.0,10.0,15.0
4271,E01004380,352632.59576182836,3.0,3.0,11.0
4272,E01004381,327929.3938153003,,,
4273,E01004382,255901.4142781085,,,
4274,E01004383,313296.9606113054,3.0,3.0,11.0
4275,E01004384,244271.445724193,,,
4276,E01004385,326978.04602181475,3.0,3.0,11.0
4277,E01004386,319628.5882424061,3.0,,
4278,E01004387,352040.23462709424,3.0,9.0,12.0
4279,E01004388,360024.6005526333,3.0,9.0,12.0
4280,E01004389,256754.4902317125,,,
4281,E01004390,243034.5542112817,4.0,5.0,13.0
4282,E01004391,381178.01240107045,5.0,6.0,7.0
4283,E01004392,369717.97330651275,5.0,6.0,7.0
4284,E01004393,365961.3410764729,5.0,6.0,7.0
4285,E01004394,407615.61432785285,5.0,6.0,7.0
4286,E01004395,347276.1830040148,5.0,6.0,7.0
4287,E01004396,344491.617365108,5.0,,
4288,E01004397,398449.8383338777,5.0,6.0,7.0
4289,E01004398,267047.3880985644,3.0,3.0,11.0
4290,E01004399,240682.00110976872,3.0,4.0,5.0
4291,E01004400,281731.9170268666,,,
4292,E01004401,296948.1077171768,5.0,6.0,7.0
4293,E01004402,282939.22601829737,,,
4294,E01004403,299144.56395893695,3.0,3.0,11.0
4295,E01004404,291577.9273703562,3.0,3.0,
4296,E01004405,397526.54808924685,5.0,6.0,7.0
4297,E01004406,371571.9068028279,5.0,6.0,7.0
4298,E01004407,320988.6308575953,4.0,5.0,13.0
4299,E01004408,410508.18021001027,5.0,6.0,7.0
4300,E01004409,418191.3749207712,5.0,6.0,7.0
4301,E01004410,425923.616015942,,,
4302,E01004411,446534.10167970863,,,
4303,E01004412,434603.1709149815,5.0,6.0,7.0
4304,E01004413,240232.57243202403,3.0,3.0,11.0
4305,E01004414,254633.93004542394,3.0,3.0,
4306,E01004415,264416.1642531612,3.0,9.0,12.0
4307,E01004416,292461.04146549397,3.0,3.0,11.0
4308,E01004417,273676.29668053205,3.0,9.0,12.0
4309,E01004418,268227.6215793913,3.0,9.0,12.0
4310,E01004419,269267.37430023757,3.0,9.0,12.0
4311,E01004420,318314.29298753,6.0,10.0,20.0
4312,E01004421,313610.79350009945,5.0,6.0,7.0
4313,E01004422,305570.7035097201,3.0,4.0,5.0
4314,E01004423,317997.81158850517,5.0,6.0,7.0
4315,E01004424,313952.66919797787,6.0,10.0,
4316,E01004425,338808.97227514425,5.0,6.0,7.0
4317,E01004426,316767.63636816124,5.0,8.0,9.0
4318,E01004427,349282.8262005838,5.0,6.0,7.0
4319,E01004428,273172.8313380781,1.0,7.0,8.0
4320,E01004429,316232.8145275064,6.0,10.0,15.0
4321,E01004430,313011.0027016878,6.0,10.0,15.0
4322,E01004432,305266.68671721703,5.0,6.0,7.0
4323,E01004434,301354.2484367476,5.0,6.0,7.0
4324,E01004435,339795.45719388727,5.0,6.0,7.0
4325,E01004436,420101.2679279557,6.0,10.0,15.0
4326,E01004437,380467.304265304,3.0,3.0,
4327,E01004438,376779.57611471653,6.0,10.0,17.0
4328,E01004439,348915.8567811735,,,
4329,E01004440,388583.9468909906,5.0,6.0,7.0
4330,E01004441,392649.5071254538,5.0,6.0,7.0
4331,E01004442,368402.3687078421,3.0,3.0,4.0
4332,E01004443,388066.7113225687,5.0,6.0,7.0
4333,E01004444,337891.1762262923,5.0,6.0,7.0
4334,E01004445,348751.5733362276,5.0,6.0,7.0
4335,E01004446,336484.6675976247,5.0,,
4336,E01004447,361211.8533896465,5.0,8.0,9.0
4337,E01004448,315181.46943040175,5.0,6.0,7.0
4338,E01004449,281331.5120803178,3.0,3.0,11.0
4339,E01004450,254811.81233321442,3.0,3.0,11.0
4340,E01004451,267015.1412143204,3.0,9.0,12.0
4341,E01004452,260119.70083724443,3.0,9.0,12.0
4342,E01004453,241088.74999851422,3.0,9.0,12.0
4343,E01004454,241329.04188351845,3.0,9.0,12.0
4344,E01004455,227960.1911069458,6.0,10.0,15.0
4345,E01004456,200616.729533354,4.0,5.0,14.0
4346,E01004457,396578.38657610473,5.0,6.0,7.0
4347,E01004458,330297.27096415835,5.0,6.0,7.0
4348,E01004459,323739.84921741765,3.0,3.0,11.0
4349,E01004460,347027.4874692833,5.0,6.0,7.0
4350,E01004461,321400.56517902005,5.0,8.0,9.0
4351,E01004462,390186.56209432083,5.0,6.0,7.0
4352,E01004463,408434.1866056628,,,
4353,E01004464,350616.2572624885,6.0,10.0,17.0
4354,E01004465,392271.0105447091,5.0,,
4355,E01004466,433360.480155364,5.0,,
4356,E01004467,337409.3966560224,,,
4357,E01004468,384032.89298086514,3.0,4.0,5.0
4358,E01004469,334170.0338721924,3.0,3.0,11.0
4359,E01004470,340792.2735431415,5.0,6.0,7.0
4360,E01004471,330658.62777459965,,,
4361,E01004472,573172.1750955295,5.0,6.0,7.0
4362,E01004473,544701.2272574522,5.0,6.0,7.0
4363,E01004474,499216.38206045097,2.0,2.0,3.0
4364,E01004475,552872.9209476302,5.0,8.0,9.0
4365,E01004476,531663.9882005724,6.0,10.0,15.0
4366,E01004477,752209.1304125404,,,
4367,E01004478,788241.6066859935,5.0,8.0,9.0
4368,E01004479,786890.2395579608,,,
4369,E01004480,554878.5164371327,5.0,8.0,9.0
4370,E01004481,503874.9734595195,5.0,6.0,7.0
4371,E01004482,470397.9466730921,,,
4372,E01004483,389698.2952177658,,,
4373,E01004484,498351.8083465143,,,
4374,E01004485,579464.160595529,5.0,6.0,7.0
4375,E01004486,524715.4455835643,,,
4376,E01004487,594809.7167161162,5.0,,
4377,E01004488,597628.4892701929,5.0,,
4378,E01004489,654819.8833464734,5.0,6.0,7.0
4379,E01004490,490826.84904544055,,,
4380,E01004491,282945.5496615651,1.0,7.0,8.0
4381,E01004492,382226.8553869166,5.0,6.0,7.0
4382,E01004493,453015.1395259597,5.0,6.0,7.0
4383,E01004494,440553.2152872176,5.0,6.0,7.0
4384,E01004495,412678.146742124,6.0,10.0,15.0
4385,E01004496,474136.38511193544,6.0,10.0,
4386,E01004497,470266.5995017603,3.0,9.0,12.0
4387,E01004498,520557.1824827716,5.0,6.0,7.0
4388,E01004499,522167.9983165039,5.0,6.0,7.0
4389,E01004500,517646.1841057197,,,
4390,E01004501,481068.943993341,,,
4391,E01004502,510789.2444112368,5.0,6.0,7.0
4392,E01004503,490154.3714222506,3.0,3.0,11.0
4393,E01004504,509969.98707685276,3.0,3.0,11.0
4394,E01004505,560673.1820656138,3.0,4.0,5.0
4395,E01004506,584750.8780888848,3.0,3.0,11.0
4396,E01004507,498962.10544807033,3.0,3.0,11.0
4397,E01004508,653209.366372788,5.0,6.0,7.0
4398,E01004509,470264.4675838713,1.0,7.0,8.0
4399,E01004510,523536.95957537304,6.0,10.0,15.0
4400,E01004511,552018.2250195761,5.0,6.0,7.0
4401,E01004512,614029.5680169942,5.0,,
4402,E01004513,371228.5648831217,1.0,7.0,8.0
4403,E01004514,567972.247946191,5.0,6.0,7.0
4404,E01004515,526257.4011579225,1.0,7.0,10.0
4405,E01004516,403419.77572456497,3.0,3.0,
4406,E01004517,339021.33099037653,5.0,6.0,7.0
4407,E01004518,384993.65314480197,,,
4408,E01004519,355000.9759993323,3.0,3.0,4.0
4409,E01004520,336376.13684272097,3.0,3.0,4.0
4410,E01004521,339543.8312929478,5.0,6.0,7.0
4411,E01004522,328836.29006594705,,,
4412,E01004523,365100.24173723237,3.0,4.0,5.0
4413,E01004524,285188.9925466775,4.0,5.0,
4414,E01004525,418609.4904117525,6.0,10.0,20.0
4415,E01004526,412513.3068993741,5.0,6.0,7.0
4416,E01004527,381424.0769072176,5.0,6.0,7.0
4417,E01004528,327483.53341066587,3.0,3.0,11.0
4418,E01004529,405288.5235618088,5.0,6.0,7.0
4419,E01004530,422061.41053267685,5.0,6.0,7.0
4420,E01004531,336476.5852145402,5.0,6.0,7.0
4421,E01004532,438836.6420388372,3.0,3.0,4.0
4422,E01004533,352077.180762492,,,
4423,E01004534,506383.9644297926,5.0,6.0,7.0
4424,E01004535,278180.35668266885,,,
4425,E01004536,364860.09725729213,1.0,7.0,8.0
4426,E01004537,335948.0695472411,1.0,7.0,8.0
4427,E01004538,367187.6743375342,1.0,,
4428,E01004539,331883.672846986,8.0,12.0,18.0
4429,E01004540,566670.4149425,,,
4430,E01004541,365848.92825569323,1.0,7.0,8.0
4431,E01004542,637470.9955487722,5.0,6.0,7.0
4432,E01004543,659510.4365227651,5.0,6.0,7.0
4433,E01004544,625549.6790774853,5.0,8.0,9.0
4434,E01004545,456177.6993395717,6.0,10.0,17.0
4435,E01004546,588259.1130207061,5.0,6.0,7.0
4436,E01004547,577197.3090810215,5.0,6.0,7.0
4437,E01004548,442806.34533519065,6.0,10.0,17.0
4438,E01004549,557805.0304060873,5.0,6.0,7.0
4439,E01004550,637038.7468432237,,,
4440,E01004551,582892.4137006719,6.0,10.0,17.0
4441,E01004552,582042.3153958609,6.0,10.0,20.0
4442,E01004553,621264.2513589588,5.0,6.0,7.0
4443,E01004554,679493.2424485855,7.0,11.0,19.0
4444,E01004555,709122.2179008372,5.0,6.0,7.0
4445,E01004556,714942.5131834671,5.0,8.0,9.0
4446,E01004557,664362.3972049255,5.0,6.0,7.0
4447,E01004558,657465.879313298,5.0,6.0,7.0
4448,E01004559,709848.3139795227,5.0,6.0,7.0
4449,E01004560,757351.2872786548,,,
4450,E01004562,428483.6153029758,,,
4451,E01004563,326669.9469515598,1.0,7.0,8.0
4452,E01004564,491313.07273641275,,,
4453,E01004565,535041.6956764179,5.0,6.0,7.0
4454,E01004566,765461.2569391881,,,
4455,E01004567,323134.0905038856,1.0,7.0,8.0
4456,E01004568,218054.79595942525,4.0,5.0,6.0
4457,E01004569,292790.82445574703,4.0,5.0,14.0
4458,E01004570,220972.43783774524,4.0,5.0,
4459,E01004571,264286.3472805316,,,
4460,E01004572,406234.3442492668,7.0,11.0,16.0
4461,E01004573,262450.08951846755,,,
4462,E01004574,224608.54000452053,4.0,5.0,6.0
4463,E01004575,329693.00383317133,,,
4464,E01004576,391808.1997693215,3.0,4.0,5.0
4465,E01004577,749096.1021187134,5.0,6.0,7.0
4466,E01004579,558393.5306111124,5.0,,
4467,E01004580,437930.05981818866,1.0,7.0,10.0
4468,E01004581,504889.51659431885,,,
4469,E01004582,686123.7446525394,5.0,6.0,7.0
4470,E01004583,610972.9955108842,1.0,7.0,8.0
4471,E01004584,429107.75093078986,4.0,5.0,14.0
4472,E01004585,553180.8922726888,5.0,6.0,7.0
4473,E01004586,659203.9479440207,5.0,6.0,7.0
4474,E01004587,638769.3885762994,5.0,,
4475,E01004588,667231.9060016609,5.0,,
4476,E01004589,620999.3523846262,5.0,8.0,9.0
4477,E01004590,433361.3632626405,5.0,6.0,7.0
4478,E01004591,480632.9552382967,,,
4479,E01004592,521419.60686631035,5.0,,
4480,E01004593,433416.6579032545,5.0,6.0,7.0
4481,E01004594,500881.0529455442,3.0,3.0,4.0
4482,E01004595,487445.44611818576,5.0,6.0,7.0
4483,E01004596,523915.9735991649,5.0,6.0,7.0
4484,E01004597,475681.3256534177,5.0,6.0,7.0
4485,E01004598,471839.41220112727,5.0,6.0,7.0
4486,E01004599,526726.6349964169,5.0,6.0,7.0
4487,E01004600,365904.19939733547,,,
4488,E01004601,394530.6341163896,3.0,3.0,11.0
4489,E01004602,620728.1840660216,5.0,6.0,7.0
4490,E01004604,677751.8865594623,3.0,4.0,5.0
4491,E01004605,560156.6883660067,6.0,10.0,15.0
4492,E01004606,655206.7528988371,5.0,6.0,7.0
4493,E01004607,657217.277545944,3.0,3.0,4.0
4494,E01004608,571185.4000304198,5.0,6.0,7.0
4495,E01004609,581411.1008500081,6.0,10.0,20.0
4496,E01004610,353799.1653282199,3.0,3.0,4.0
4497,E01004611,384587.49316051713,5.0,6.0,7.0
4498,E01004612,351064.51467916253,3.0,3.0,11.0
4499,E01004613,351786.5513877468,5.0,6.0,7.0
4500,E01004614,379705.28081613756,5.0,6.0,7.0
4501,E01004615,331561.08003271586,,,
4502,E01004616,378812.2098672119,5.0,,
4503,E01004617,325959.5575404105,6.0,10.0,17.0
4504,E01004618,445989.83718887373,,,
4505,E01004619,859420.2223253851,3.0,4.0,5.0
4506,E01004620,565287.3940502543,5.0,6.0,7.0
4507,E01004621,628331.0579502101,3.0,4.0,5.0
4508,E01004622,425082.7448666103,,,
4509,E01004623,502619.20658444706,5.0,6.0,7.0
4510,E01004624,490025.9280791775,3.0,,
4511,E01004625,731726.1876137862,3.0,9.0,12.0
4512,E01004626,473734.6325973344,3.0,4.0,5.0
4513,E01004627,615850.6510274984,5.0,6.0,7.0
4514,E01004628,413194.15646064625,,,
4515,E01004629,518041.09046966035,3.0,9.0,12.0
4516,E01004630,300401.1335642507,4.0,5.0,14.0
4517,E01004631,333361.03686180373,4.0,5.0,14.0
4518,E01004632,420097.69191410503,,,
4519,E01004633,301114.361040905,4.0,5.0,14.0
4520,E01004634,370826.3536536574,,,
4521,E01004635,356876.25510572456,4.0,5.0,14.0
4522,E01004636,447577.6216301018,,,
4523,E01004637,398787.20436359535,4.0,5.0,14.0
4524,E01004638,650716.9561005824,3.0,3.0,11.0
4525,E01004639,480382.1936142847,3.0,3.0,11.0
4526,E01004640,640576.9087843947,3.0,3.0,4.0
4527,E01004641,472661.47059760307,3.0,,
4528,E01004642,379747.9950656707,3.0,3.0,11.0
4529,E01004643,445978.80015643354,4.0,5.0,14.0
4530,E01004644,404934.8232574168,3.0,,
4531,E01004645,348869.7159127971,4.0,5.0,14.0
4532,E01004646,993615.1131951852,,,
4533,E01004647,887741.3542139874,8.0,12.0,18.0
4534,E01004648,851061.6145402072,,,
4535,E01004649,852880.1636649432,8.0,12.0,18.0
4536,E01004650,933186.3139425392,1.0,7.0,10.0
4537,E01004651,955810.7068009517,8.0,12.0,18.0
4538,E01004652,646201.0348407442,,,
4539,E01004653,1108612.3242055841,5.0,6.0,7.0
4540,E01004654,1142600.7760479609,,,
4541,E01004656,737982.913877074,5.0,6.0,7.0
4542,E01004657,1310400.5300970043,1.0,1.0,
4543,E01004658,754907.2629562978,1.0,1.0,1.0
4544,E01004659,712945.6298322486,1.0,1.0,2.0
4545,E01004660,1130281.3285441415,,,
4546,E01004661,936633.3724927603,1.0,1.0,1.0
4547,E01004662,988616.2428772062,1.0,1.0,2.0
4548,E01004663,981472.8269727916,1.0,1.0,2.0
4549,E01004665,415795.3989745862,2.0,2.0,3.0
4550,E01004666,879476.2386844574,1.0,1.0,1.0
4551,E01004667,705210.9153506743,1.0,1.0,1.0
4552,E01004668,590432.2061289967,1.0,,
4553,E01004669,444840.9165835913,1.0,,
4554,E01004670,330156.02300683886,1.0,,
4555,E01004674,470530.552877243,5.0,8.0,9.0
4556,E01004675,478240.80208395526,5.0,6.0,7.0
4557,E01004676,565709.7335095333,1.0,7.0,10.0
4558,E01004677,499531.7845037583,5.0,8.0,9.0
4559,E01004678,460529.7631287014,5.0,6.0,7.0
4560,E01004679,495795.83227675327,,,
4561,E01004680,1180286.564625289,1.0,7.0,
4562,E01004681,921444.9964643702,,,
4563,E01004682,957843.6148408235,1.0,1.0,1.0
4564,E01004683,1257730.1942696318,1.0,7.0,8.0
4565,E01004684,872803.949271762,1.0,7.0,8.0
4566,E01004686,866045.749389394,1.0,1.0,1.0
4567,E01004687,2073800.1258869648,1.0,7.0,
4568,E01004688,1600797.906159486,1.0,7.0,
4569,E01004689,1837061.0661025643,7.0,11.0,16.0
4570,E01004690,1935741.4607998577,1.0,7.0,10.0
4571,E01004691,2045024.6773936893,,,
4572,E01004692,2814416.281153122,,,
4573,E01004693,1038633.0623256484,1.0,7.0,10.0
4574,E01004694,1139526.695967364,1.0,7.0,8.0
4575,E01004695,730984.097591786,2.0,2.0,3.0
4576,E01004696,525808.6294785007,8.0,12.0,
4577,E01004697,816210.6793650063,1.0,7.0,10.0
4578,E01004698,1058604.9963741414,,,
4579,E01004699,863711.2398502314,6.0,10.0,17.0
4580,E01004700,1359305.4752946321,5.0,8.0,9.0
4581,E01004701,1188430.3657719798,5.0,6.0,7.0
4582,E01004702,419626.59035143023,1.0,7.0,8.0
4583,E01004703,1173496.060512317,1.0,7.0,8.0
4584,E01004705,1119905.6573122065,5.0,6.0,7.0
4585,E01004706,770521.8303900141,5.0,6.0,7.0
4586,E01004707,798302.3771528375,,,
4587,E01004708,581439.1748910524,5.0,6.0,7.0
4588,E01004709,792937.0866716704,1.0,7.0,10.0
4589,E01004710,486049.33429857006,,,
4590,E01004711,574557.8473680504,1.0,7.0,10.0
4591,E01004712,1400742.4211905012,1.0,1.0,1.0
4592,E01004713,1692940.1174659585,1.0,,
4593,E01004714,1603362.8438816222,1.0,1.0,1.0
4594,E01004715,890709.4838585799,1.0,1.0,1.0
4595,E01004716,1774703.3644841008,1.0,,
4596,E01004717,1167708.6743474691,1.0,1.0,1.0
4597,E01004718,463080.9023365843,5.0,8.0,9.0
4598,E01004719,443587.0453382189,5.0,8.0,9.0
4599,E01004720,415486.27042352606,5.0,,
4600,E01004721,407997.69766066904,5.0,6.0,7.0
4601,E01004722,383285.9026821004,1.0,7.0,10.0
4602,E01004723,437379.9821993621,5.0,8.0,9.0
4603,E01004724,813468.6739581804,2.0,2.0,3.0
4604,E01004725,831428.6373467564,,,
4605,E01004726,918466.9562054174,8.0,12.0,18.0
4606,E01004727,1008993.6599472092,7.0,11.0,16.0
4607,E01004728,644916.8559000102,,,
4608,E01004729,674723.4394099821,,,
4609,E01004730,882868.0577852464,7.0,11.0,19.0
4610,E01004731,1209186.3209043287,,,
4611,E01004732,749344.7460250889,1.0,1.0,2.0
